Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Phoenix,PHX,00:06,2023-10-13,['AA2058'],['American Airlines'],B,Landed - On-time [+],16:13,2023-10-12,16:20,2023-10-12,actual,00:06,2023-10-13,23:54,2023-10-12,actual,
New York,JFK,00:15,2023-10-13,"['B61318', 'AA9347', 'AT9510', 'EI5018', 'EY8258', 'HA2002', 'JU8515', 'LY8609', 'QR3825', 'SQ1452', 'TP4468']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Air Serbia', 'El Al Israel Airlines', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:59,2023-10-12,00:03,2023-10-13,actual,00:15,2023-10-13,00:42,2023-10-13,actual,
Miami,MIA,00:20,2023-10-13,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - Delayed [+],21:00,2023-10-12,21:58,2023-10-12,actual,00:20,2023-10-13,01:37,2023-10-13,actual,
Minneapolis,MSP,00:21,2023-10-13,"['DL1246', 'AM3765', 'KE3993', 'KL5798', 'WS7864']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'WestJet']",A,Landed - On-time [+],20:31,2023-10-12,20:27,2023-10-12,actual,00:21,2023-10-13,00:02,2023-10-13,actual,
Seattle,SEA,00:23,2023-10-13,"['DL770', 'KE3009', 'MU4546', 'VS1732']","['Delta Air Lines', 'Korean Air', 'China Eastern Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],15:55,2023-10-12,15:59,2023-10-12,actual,00:23,2023-10-13,00:13,2023-10-13,actual,
Detroit,DTW,00:24,2023-10-13,"['DL1867', 'AM3386', 'AZ5297', 'VS4208', 'WS7857']","['Delta Air Lines', 'Aeromexico', 'ITA Airways', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],22:26,2023-10-12,23:10,2023-10-12,actual,00:24,2023-10-13,00:58,2023-10-13,actual,
Denver,DEN,00:30,2023-10-13,['WN2036'],['Southwest Airlines'],B,Landed - Delayed [+],18:40,2023-10-12,19:12,2023-10-12,actual,00:30,2023-10-13,01:10,2023-10-13,actual,
Charlotte,CLT,00:35,2023-10-13,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - On-time [+],22:26,2023-10-12,22:23,2023-10-12,actual,00:35,2023-10-13,00:19,2023-10-13,actual,
Dallas,DFW,00:39,2023-10-13,['DL1347'],['Delta Air Lines'],A,Landed - On-time [+],19:56,2023-10-12,19:57,2023-10-12,actual,00:39,2023-10-13,00:23,2023-10-13,actual,
Fort Lauderdale,FLL,00:45,2023-10-13,"['B6170', 'AD7411', 'FI7986', 'HA2426']","['JetBlue Airways', 'Azul', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:40,2023-10-12,23:19,2023-10-12,actual,00:45,2023-10-13,02:19,2023-10-13,actual,
Chicago,ORD,00:45,2023-10-13,"['UA1478', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:18,2023-10-12,21:13,2023-10-12,actual,00:45,2023-10-13,00:30,2023-10-13,actual,
Chicago,MDW,00:55,2023-10-13,['WN341'],['Southwest Airlines'],B,Landed - Delayed [+],21:45,2023-10-12,23:06,2023-10-12,actual,00:55,2023-10-13,02:04,2023-10-13,actual,
San Francisco,SFO,00:57,2023-10-13,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],16:15,2023-10-12,16:14,2023-10-12,actual,00:57,2023-10-13,00:29,2023-10-13,actual,
Atlanta,ATL,01:06,2023-10-13,"['DL865', 'AM4188', 'KE3682', 'KL5111', 'LA6261', 'VS4256', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:35,2023-10-12,22:38,2023-10-12,actual,01:06,2023-10-13,00:47,2023-10-13,actual,
Houston,IAH,01:36,2023-10-13,['B6232D'],['JetBlue Airways'],,Landed - Delayed [+],21:30,2023-10-12,23:07,2023-10-12,actual,01:36,2023-10-13,02:58,2023-10-13,actual,
Philadelphia,PHL,04:18,2023-10-13,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2023-10-13,03:37,2023-10-13,actual,04:18,2023-10-13,04:20,2023-10-13,actual,
Louisville,SDF,04:26,2023-10-13,['5X1016'],['UPS'],,Landed - On-time [+],02:35,2023-10-13,02:31,2023-10-13,actual,04:26,2023-10-13,04:09,2023-10-13,actual,
San Diego,SAN,04:39,2023-10-13,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL Japan Airlines']",C,Landed - On-time [+],20:10,2023-10-12,20:38,2023-10-12,actual,04:39,2023-10-13,04:42,2023-10-13,actual,
Newark,EWR,04:56,2023-10-13,['FX1989'],['FedEx'],,Landed - On-time [+],04:08,2023-10-13,03:48,2023-10-13,actual,04:56,2023-10-13,04:23,2023-10-13,actual,
Phoenix,PHX,05:00,2023-10-13,['AA2701'],['American Airlines'],B,Landed - On-time [+],21:05,2023-10-12,21:01,2023-10-12,actual,05:00,2023-10-13,04:25,2023-10-13,actual,
San Francisco,SFO,05:00,2023-10-13,"['B6734', 'AA9186', 'FI7832', 'HA2496']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],20:24,2023-10-12,20:18,2023-10-12,actual,05:00,2023-10-13,04:33,2023-10-13,actual,
Salt Lake City,SLC,05:00,2023-10-13,['B6248'],['JetBlue Airways'],C,Landed - On-time [+],22:33,2023-10-12,22:32,2023-10-12,actual,05:00,2023-10-13,04:46,2023-10-13,actual,
Denver,DEN,05:42,2023-10-13,['B6494'],['JetBlue Airways'],C,Landed - Delayed [+],23:55,2023-10-12,01:04,2023-10-13,actual,05:42,2023-10-13,06:29,2023-10-13,actual,
Seattle,SEA,05:44,2023-10-13,"['B6498', 'AA9217', 'HA2114']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],21:25,2023-10-12,21:14,2023-10-12,actual,05:44,2023-10-13,05:16,2023-10-13,actual,
Louisville,SDF,05:45,2023-10-13,['5X1014'],['UPS'],,Landed - Delayed [+],03:54,2023-10-13,04:33,2023-10-13,actual,05:45,2023-10-13,06:11,2023-10-13,actual,
Seattle,SEA,05:45,2023-10-13,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],21:27,2023-10-12,21:43,2023-10-12,actual,05:45,2023-10-13,05:54,2023-10-13,actual,
Greensboro/High Point,GSO,05:53,2023-10-13,['FX1060'],['FedEx'],,Landed - On-time [+],04:15,2023-10-13,04:00,2023-10-13,actual,05:53,2023-10-13,05:18,2023-10-13,actual,
Denver,DEN,05:55,2023-10-13,['UA541'],['United Airlines'],B,Landed - On-time [+],23:59,2023-10-12,23:55,2023-10-12,actual,05:55,2023-10-13,05:28,2023-10-13,actual,
Teterboro,TEB,05:56,2023-10-13,['1I798'],['NetJets Aviation'],,Landed - Delayed [+],05:00,2023-10-13,05:45,2023-10-13,actual,05:56,2023-10-13,06:25,2023-10-13,actual,
Phoenix,PHX,05:59,2023-10-13,"['B61302', 'EI5211', 'TP4354']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:10,2023-10-12,00:52,2023-10-13,actual,05:59,2023-10-13,08:19,2023-10-13,actual,
Las Vegas,LAS,06:01,2023-10-13,"['B6778', 'EI5165', 'HA2178', 'TP4318']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:05,2023-10-12,23:44,2023-10-12,actual,06:01,2023-10-13,07:43,2023-10-13,actual,
Memphis,MEM,06:01,2023-10-13,['FX1406'],['FedEx'],,Landed - On-time [+],02:36,2023-10-13,02:52,2023-10-13,actual,06:01,2023-10-13,06:03,2023-10-13,actual,
San Jose,SJC,06:01,2023-10-13,"['B6972', 'EI5275', 'HA2192', 'TP4430']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],21:29,2023-10-12,22:39,2023-10-12,actual,06:01,2023-10-13,07:08,2023-10-13,actual,
Indianapolis,IND,06:04,2023-10-13,['FX1710'],['FedEx'],,Landed - On-time [+],04:15,2023-10-13,04:25,2023-10-13,actual,06:04,2023-10-13,06:00,2023-10-13,actual,
Las Vegas,LAS,06:08,2023-10-13,['DL408'],['Delta Air Lines'],A,Landed - On-time [+],22:00,2023-10-12,22:02,2023-10-12,actual,06:08,2023-10-13,05:46,2023-10-13,actual,
Los Angeles,LAX,06:10,2023-10-13,"['DL803', 'KE7395', 'LA6487', 'VS2577']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],21:30,2023-10-12,21:26,2023-10-12,actual,06:10,2023-10-13,05:24,2023-10-13,actual,
San Francisco,SFO,06:25,2023-10-13,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - Delayed [+],21:45,2023-10-12,23:12,2023-10-12,actual,06:25,2023-10-13,07:30,2023-10-13,actual,
Los Angeles,LAX,06:30,2023-10-13,"['AA2453', 'B64139', 'FJ5005', 'JL7525', 'QF3013', 'TN1244']","['American Airlines', 'JetBlue Airways', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Air Tahiti Nui']",B,Landed - On-time [+],22:00,2023-10-12,21:52,2023-10-12,actual,06:30,2023-10-13,06:00,2023-10-13,actual,
Salt Lake City,SLC,06:30,2023-10-13,"['DL893', 'KE3999', 'VS4254']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:46,2023-10-12,23:41,2023-10-12,actual,06:30,2023-10-13,06:21,2023-10-13,actual,
Memphis,MEM,06:37,2023-10-13,['FX1473'],['FedEx'],,Landed - On-time [+],03:12,2023-10-13,03:22,2023-10-13,actual,06:37,2023-10-13,06:28,2023-10-13,actual,
Portland,PDX,06:37,2023-10-13,"['B696', 'EI5195', 'TP4432']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:19,2023-10-12,01:52,2023-10-13,actual,06:37,2023-10-13,10:08,2023-10-13,actual,
San Diego,SAN,06:45,2023-10-13,['DL571'],['Delta Air Lines'],A,Landed - Delayed [+],21:56,2023-10-12,23:03,2023-10-12,actual,06:45,2023-10-13,07:15,2023-10-13,actual,
Las Vegas,LAS,06:49,2023-10-13,['NK3737'],['Spirit Airlines'],B,Landed - On-time [+],22:45,2023-10-12,23:22,2023-10-12,actual,06:49,2023-10-13,06:56,2023-10-13,actual,
New York,JFK,07:05,2023-10-13,"['B62718', 'AA9503', 'EI5016', 'HA2174', 'QR3831']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - On-time [+],06:00,2023-10-13,05:59,2023-10-13,actual,07:05,2023-10-13,07:03,2023-10-13,actual,
Philadelphia,PHL,07:15,2023-10-13,"['B6560', 'EI5203', 'FI7854', 'HA2210', 'TP4350']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-10-13,05:52,2023-10-13,actual,07:15,2023-10-13,07:07,2023-10-13,actual,
Provincetown,PVC,07:15,2023-10-13,"['9K2001', 'B65175']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:45,2023-10-13,07:10,2023-10-13,actual,07:15,2023-10-13,07:45,2023-10-13,actual,Cessna (Light aircraft)
New York,LGA,07:20,2023-10-13,['DL5785'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2023-10-13,05:55,2023-10-13,actual,07:20,2023-10-13,07:08,2023-10-13,actual,
Buffalo,BUF,07:21,2023-10-13,"['B61116', 'AA9116', 'EI5097', 'FI7916', 'HA2140', 'JL5855', 'TP4261']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-10-13,05:52,2023-10-13,actual,07:21,2023-10-13,07:06,2023-10-13,actual,
New York,JFK,07:21,2023-10-13,"['DL3938', 'AF8623', 'KE3954', 'KL5693', 'VS4657']","['Delta Air Lines', 'Air France', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-10-13,05:56,2023-10-13,actual,07:21,2023-10-13,07:26,2023-10-13,actual,
Los Angeles,LAX,07:23,2023-10-13,"['UA369', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:50,2023-10-12,22:42,2023-10-12,actual,07:23,2023-10-13,06:41,2023-10-13,actual,
Bar Harbor,BHB,07:25,2023-10-13,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:00,2023-10-13,05:55,2023-10-13,actual,07:25,2023-10-13,07:20,2023-10-13,actual,Cessna (Light aircraft)
San Francisco,SFO,07:25,2023-10-13,"['DL475', 'KE6732', 'LA7935', 'VS1787', 'WS8413']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:40,2023-10-12,22:40,2023-10-12,actual,07:25,2023-10-13,07:17,2023-10-13,actual,
Philadelphia,PHL,07:27,2023-10-13,['DL5612'],['Delta Air Lines'],A,Landed - Delayed [+],06:01,2023-10-13,06:00,2023-10-13,actual,07:27,2023-10-13,07:54,2023-10-13,actual,
Middletown,MDT,07:28,2023-10-13,"['AA5746', 'B64650']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-10-13,05:55,2023-10-13,actual,07:28,2023-10-13,07:15,2023-10-13,actual,
Washington,DCA,07:37,2023-10-13,['DL5741'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2023-10-13,05:54,2023-10-13,actual,07:37,2023-10-13,07:46,2023-10-13,actual,
