,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
39,San Francisco,SFO,07:51,2023-04-23,"['B634', 'AA9324', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:00,2023-04-22,22:57,2023-04-23,07:51,2023-04-23,07:57,2023-04-24,
40,Nantucket,ACK,07:54,2023-04-23,['FTH327'],['Mountain Aviation'],,En Route [+],07:15,2023-04-23,,,07:54,2023-04-23,,,
41,Baltimore,BWI,07:55,2023-04-23,['WN490'],['Southwest Airlines'],B,Landed - On-time [+],06:35,2023-04-23,06:36,2023-04-23,07:55,2023-04-23,07:56,2023-04-23,
42,Washington,DCA,07:58,2023-04-23,"['B6254', 'AA9467', 'HA2146']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:30,2023-04-23,06:23,2023-04-23,07:58,2023-04-23,07:50,2023-04-23,
43,Richmond,RIC,07:58,2023-04-23,"['B61282', 'AA9342', 'EI5241', 'JL5879', 'TP4366']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],06:20,2023-04-23,07:28,2023-04-23,07:58,2023-04-23,09:09,2023-04-23,
44,San Francisco,SFO,07:59,2023-04-23,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],23:15,2023-04-22,23:22,2023-04-22,07:59,2023-04-23,07:59,2023-04-23,
45,New York,JFK,08:00,2023-04-23,"['B6518', 'AA9370', 'HA2002', 'SQ1452', 'TP4302']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],06:50,2023-04-23,07:53,2023-04-23,08:00,2023-04-23,09:21,2023-04-23,
46,Martha's Vineyard,MVY,08:00,2023-04-23,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-04-23,07:11,2023-04-23,08:00,2023-04-23,07:50,2023-04-23,Cessna (Light aircraft)
47,Phoenix,PHX,08:00,2023-04-23,['DL667'],['Delta Air Lines'],A,Landed - On-time [+],23:59,2023-04-22,00:27,2023-04-23,08:00,2023-04-23,08:05,2023-04-23,
48,Augusta,AUG,08:10,2023-04-23,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:00,2023-04-23,07:25,2023-04-23,08:10,2023-04-23,08:50,2023-04-23,Tecnam P2012 Traveler
49,Massena,MSS,08:10,2023-04-23,['4B861'],['Boutique Air'],B,Landed - On-time [+],07:00,2023-04-23,06:58,2023-04-23,08:10,2023-04-23,08:21,2023-04-23,
50,Indianapolis,IND,08:13,2023-04-23,['G4604'],['Allegiant Air'],E,Landed - On-time [+],06:00,2023-04-23,06:11,2023-04-23,08:13,2023-04-23,08:15,2023-04-23,
51,Lebanon,LEB,08:15,2023-04-23,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:20,2023-04-23,07:20,2023-04-23,08:15,2023-04-23,08:35,2023-04-23,Tecnam P2012 Traveler
52,Halifax,YHZ,08:23,2023-04-23,"['AC8663', 'UA8120']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],07:30,2023-04-23,07:40,2023-04-23,08:23,2023-04-23,08:27,2023-04-23,
53,Rutland,RUT,08:25,2023-04-23,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],07:20,2023-04-23,,,08:25,2023-04-23,,,Tecnam P2012 Traveler
54,Los Angeles,LAX,08:30,2023-04-23,"['B6988', 'AA9259', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-04-22,23:57,2023-04-23,08:30,2023-04-23,08:24,2023-04-24,
55,Tampa,TPA,08:35,2023-04-23,['NK234'],['Spirit Airlines'],B,Landed - Delayed [+],05:30,2023-04-23,06:27,2023-04-23,08:35,2023-04-23,09:28,2023-04-23,
56,Washington,DCA,08:36,2023-04-23,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],07:00,2023-04-23,06:54,2023-04-23,08:36,2023-04-23,08:33,2023-04-23,
57,Rockland,RKD,08:40,2023-04-23,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:30,2023-04-23,07:27,2023-04-23,08:40,2023-04-23,09:00,2023-04-23,Tecnam P2012 Traveler
58,Cleveland,CLE,08:41,2023-04-23,"['B6540', 'AA9358', 'EI5365', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:00,2023-04-23,06:53,2023-04-23,08:41,2023-04-23,08:31,2023-04-23,
59,Orlando,MCO,08:43,2023-04-23,['F91238'],['Frontier Airlines'],E,Landed - On-time [+],05:40,2023-04-23,05:32,2023-04-23,08:43,2023-04-23,08:26,2023-04-23,
60,Louisville,SDF,08:46,2023-04-23,"['AA4452', 'B64637']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:30,2023-04-23,06:29,2023-04-23,08:46,2023-04-23,08:47,2023-04-23,
61,Philadelphia,PHL,08:47,2023-04-23,"['AA1440', 'JL7008']","['American Airlines', 'JAL Japan Airlines']",B,Landed - Delayed [+],07:30,2023-04-23,09:01,2023-04-23,08:47,2023-04-23,10:40,2023-04-23,
62,Santo Domingo,SDQ,08:49,2023-04-23,['B61830'],['JetBlue Airways'],E,Landed - Delayed [+],04:38,2023-04-23,05:21,2023-04-23,08:49,2023-04-23,09:33,2023-04-23,
63,Saranac Lake,SLK,08:51,2023-04-23,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:25,2023-04-23,15:40,2023-04-23,08:51,2023-04-23,17:40,2023-04-23,Tecnam P2012 Traveler
64,Philadelphia,PHL,08:54,2023-04-23,"['DL5620', 'KE3318']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:30,2023-04-23,07:26,2023-04-23,08:54,2023-04-23,08:43,2023-04-23,
65,Rochester,ROC,08:55,2023-04-23,"['AA6042', 'JL7617']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-04-23,07:21,2023-04-23,08:55,2023-04-23,08:40,2023-04-23,
66,Washington,DCA,08:59,2023-04-23,"['B61554', 'AA9542']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],07:30,2023-04-23,07:29,2023-04-23,08:59,2023-04-23,09:00,2023-04-23,
67,Cincinnati,CVG,09:01,2023-04-23,"['DL2833', 'KE3985']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:50,2023-04-23,06:46,2023-04-23,09:01,2023-04-23,08:54,2023-04-23,
68,Cleveland,CLE,09:03,2023-04-23,"['DL5816', 'KE3302']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:10,2023-04-23,07:13,2023-04-23,09:03,2023-04-23,08:52,2023-04-23,
69,Buffalo,BUF,09:04,2023-04-23,"['B6716', 'AA9439', 'EI5097', 'FI7916', 'HA2364', 'JL5855', 'TP4261']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-04-23,07:38,2023-04-23,09:04,2023-04-23,09:04,2023-04-23,
70,Orlando,MCO,09:05,2023-04-23,"['B61652', 'AD7668', 'EI5171', 'HA2340', 'JL5489', 'TP4484']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:05,2023-04-23,06:02,2023-04-23,09:05,2023-04-23,09:14,2023-04-23,
71,New York,JFK,09:11,2023-04-23,"['B6718', 'AA9313', 'EI5014', 'LY8533']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'El Al Israel Airlines']",C,Landed - Delayed [+],08:00,2023-04-23,08:48,2023-04-23,09:11,2023-04-23,10:06,2023-04-23,
72,Chicago,ORD,09:13,2023-04-23,"['AA1489', 'AS4204', 'B64153']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-04-23,05:57,2023-04-23,09:13,2023-04-23,09:21,2023-04-23,
73,Fort Myers,RSW,09:13,2023-04-23,"['B6266', 'EI5247', 'HA2488', 'JL5881', 'TP4370']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-04-23,05:51,2023-04-23,09:13,2023-04-23,09:13,2023-04-23,
74,Knoxville,TYS,09:14,2023-04-23,['G41396'],['Allegiant Air'],E,Landed - On-time [+],07:00,2023-04-23,06:47,2023-04-23,09:14,2023-04-23,09:23,2023-04-23,
75,Detroit,DTW,09:15,2023-04-23,['DL1322'],['Delta Air Lines'],A,Landed - On-time [+],07:18,2023-04-23,07:16,2023-04-23,09:15,2023-04-23,09:13,2023-04-23,
76,New York,LGA,09:20,2023-04-23,"['DL2536', 'KE3989']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],08:00,2023-04-23,08:00,2023-04-23,09:20,2023-04-23,09:24,2023-04-23,
77,Richmond,RIC,09:25,2023-04-23,"['DL5751', 'AZ3413', 'KE3998']","['Delta Air Lines', 'ITA Airways', 'Korean Air']",A,Landed - On-time [+],07:40,2023-04-23,07:44,2023-04-23,09:25,2023-04-23,09:37,2023-04-23,
78,Fort Myers,RSW,09:28,2023-04-23,['NK1155'],['Spirit Airlines'],B,Landed - On-time [+],06:20,2023-04-23,06:13,2023-04-23,09:28,2023-04-23,09:27,2023-04-23,
79,Nantucket,ACK,09:33,2023-04-23,"['9K5081', 'B65391']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:45,2023-04-23,08:45,2023-04-23,09:33,2023-04-23,09:45,2023-04-23,Cessna (Light aircraft)
80,Tampa,TPA,09:34,2023-04-23,"['B6392', 'EI5297', 'HA2480', 'JL5885', 'TP4404']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:29,2023-04-23,06:23,2023-04-23,09:34,2023-04-23,09:34,2023-04-23,
81,Toronto,YYZ,09:36,2023-04-23,"['AC8692', 'UA8214']","['Air Canada', 'United Airlines']",B,Landed - Delayed [+],08:00,2023-04-23,08:33,2023-04-23,09:36,2023-04-23,10:34,2023-04-23,
82,Nantucket,ACK,09:43,2023-04-23,"['9K5041', 'B65151']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],08:55,2023-04-23,,,09:43,2023-04-23,,,Cessna (Light aircraft)
83,Montreal,YUL,09:43,2023-04-23,"['AC8604', 'UA8358']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],08:20,2023-04-23,08:17,2023-04-23,09:43,2023-04-23,09:55,2023-04-23,
84,Fort Lauderdale,FLL,09:44,2023-04-23,"['B6690', 'AD7412', 'EI5147', 'HA2432', 'JL5863', 'TP4265']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:30,2023-04-23,06:28,2023-04-23,09:44,2023-04-23,09:49,2023-04-23,
85,West Palm Beach,PBI,09:47,2023-04-23,"['B6222', 'EI5191', 'HA2454', 'JL5877', 'TP4488']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],06:40,2023-04-23,06:48,2023-04-23,09:47,2023-04-23,10:07,2023-04-23,
86,Atlanta,ATL,09:48,2023-04-23,"['DL327', 'AR7036', 'KE6839', 'KL5636', 'LA6308']","['Delta Air Lines', 'Aerolineas Argentinas', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines']",A,Landed - On-time [+],07:15,2023-04-23,07:15,2023-04-23,09:48,2023-04-23,09:51,2023-04-23,
87,Miami,MIA,09:50,2023-04-23,['NK3121'],['Spirit Airlines'],B,Landed - On-time [+],06:26,2023-04-23,06:25,2023-04-23,09:50,2023-04-23,09:55,2023-04-23,
88,Lebanon,LEB,09:55,2023-04-23,"['9K1874', 'B65399']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],09:00,2023-04-23,,,09:55,2023-04-23,,,Tecnam P2012 Traveler
89,Newark,EWR,09:59,2023-04-23,"['UA606', 'AD7044']","['United Airlines', 'Azul']",B,Landed - Delayed [+],08:30,2023-04-23,10:48,2023-04-23,09:59,2023-04-23,12:07,2023-04-23,
90,Detroit,DTW,10:00,2023-04-23,"['B61336', 'AA9349', 'EI5307', 'FI7844', 'HA2148', 'JL5895', 'TP4284']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],08:06,2023-04-23,07:57,2023-04-23,10:00,2023-04-23,09:43,2023-04-23,
91,London,LHR,10:00,2023-04-23,"['AA109', 'AY4186', 'B64469', 'BA1545', 'GF4154', 'IB4261', 'LY8018', 'QR2218']","['American Airlines', 'Finnair', 'JetBlue Airways', 'British Airways', 'Gulf Air', 'Iberia', 'El Al Israel Airlines', 'Qatar Airways']",E,Landed - On-time [+],07:45,2023-04-23,07:37,2023-04-23,10:00,2023-04-23,09:34,2023-04-23,
92,Provincetown,PVC,10:00,2023-04-23,"['9K2021', 'B65150']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],09:30,2023-04-23,09:28,2023-04-23,10:00,2023-04-23,10:25,2023-04-23,Cessna (Light aircraft)
93,Washington,DCA,10:03,2023-04-23,"['B61854', 'AA9189']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],08:30,2023-04-23,08:20,2023-04-23,10:03,2023-04-23,10:00,2023-04-23,
94,Tampa,TPA,10:03,2023-04-23,"['DL1430', 'KE3905', 'VS4346']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:00,2023-04-23,07:01,2023-04-23,10:03,2023-04-23,10:01,2023-04-23,
95,Orlando,MCO,10:05,2023-04-23,"['DL1668', 'KE3991', 'VS4250']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:05,2023-04-23,06:58,2023-04-23,10:05,2023-04-23,09:59,2023-04-23,
96,New York,JFK,10:09,2023-04-23,"['DL5723', 'KE3949', 'LA6438', 'VS4657']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],08:50,2023-04-23,08:49,2023-04-23,10:09,2023-04-23,10:06,2023-04-23,
97,Washington,DCA,10:14,2023-04-23,"['DL5815', 'KE3308']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],08:35,2023-04-23,08:28,2023-04-23,10:14,2023-04-23,10:05,2023-04-23,
98,Philadelphia,PHL,10:15,2023-04-23,"['B6360', 'EI5207', 'FI7852', 'HA2156', 'TP4350']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],08:50,2023-04-23,09:24,2023-04-23,10:15,2023-04-23,10:57,2023-04-23,
99,Atlanta,ATL,10:16,2023-04-23,"['B6960', 'AA9204', 'FI7900', 'HA2370', 'JL5491', 'TP4296']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],07:40,2023-04-23,08:36,2023-04-23,10:16,2023-04-23,10:38,2023-04-23,
100,London,LHR,10:16,2023-04-23,['B61621'],['JetBlue Airways'],E,Landed - On-time [+],07:25,2023-04-23,07:38,2023-04-23,10:16,2023-04-23,10:09,2023-04-23,
101,Charlotte,CLT,10:17,2023-04-23,"['AA1453', 'JL7607']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],08:13,2023-04-23,08:25,2023-04-23,10:17,2023-04-23,10:16,2023-04-23,
102,Dulles,IAD,10:24,2023-04-23,"['UA641', 'AV2022']","['United Airlines', 'Avianca']",B,Landed - On-time [+],08:47,2023-04-23,08:58,2023-04-23,10:24,2023-04-23,10:24,2023-04-23,
103,Montreal,YUL,10:28,2023-04-23,"['AC8608', 'UA8416']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],09:05,2023-04-23,09:05,2023-04-23,10:28,2023-04-23,10:37,2023-04-23,
104,Seoul,ICN,10:30,2023-04-23,"['KE91', 'DL7667']","['Korean Air', 'Delta Air Lines']",E,Landed - On-time [+],09:30,2023-04-23,09:29,2023-04-23,10:30,2023-04-23,10:24,2023-04-23,
105,Chicago,ORD,10:31,2023-04-23,"['UA336', 'NZ2095']","['United Airlines', 'Air New Zealand']",B,Landed - On-time [+],07:10,2023-04-23,07:05,2023-04-23,10:31,2023-04-23,10:31,2023-04-23,
106,New York,LGA,10:32,2023-04-23,['1I568'],['NetJets Aviation'],,Landed - On-time [+],09:30,2023-04-23,10:08,2023-04-23,10:32,2023-04-23,10:45,2023-04-23,
