Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Baltimore,BWI,00:05,2024-03-26,['WN3431'],['Southwest Airlines'],B,Landed - Delayed [+],22:40,"March 25, 2024",23:09,"March 25, 2024",actual,00:05,"March 26, 2024",00:29,"March 26, 2024",actual,Boeing 737-800 Passenger
Salt Lake City,SLC,00:08,2024-03-26,['DL702'],['Delta Air Lines'],A,Landed - Delayed [+],17:29,"March 25, 2024",17:32,"March 25, 2024",actual,00:08,"March 26, 2024",00:29,"March 26, 2024",actual,Airbus A321neo
Orlando,MCO,00:12,2024-03-26,['B61952'],['JetBlue'],C,Canceled [+],21:10,"March 25, 2024",21:10,"March 25, 2024",scheduled,00:12,"March 26, 2024",00:12,"March 26, 2024",scheduled,Airbus A321
Orlando,MCO,00:13,2024-03-26,['B68152'],['JetBlue'],,Landed - Delayed [+],21:41,"March 25, 2024",22:08,"March 25, 2024",actual,00:13,"March 26, 2024",01:14,"March 26, 2024",actual,Airbus A220-300 Passenger
Nashville,BNA,00:20,2024-03-26,['WN5476'],['Southwest Airlines'],B,Landed - Delayed [+],20:55,"March 25, 2024",21:53,"March 25, 2024",actual,00:20,"March 26, 2024",01:00,"March 26, 2024",actual,Boeing 737 Passenger
New York,JFK,00:22,2024-03-26,['B6318'],['JetBlue'],C,Landed - On-time [+],22:59,"March 25, 2024",23:03,"March 25, 2024",actual,00:22,"March 26, 2024",00:13,"March 26, 2024",actual,Embraer 190
Charlotte,CLT,00:36,2024-03-26,['AA1937'],['American Airlines'],B,Landed - Delayed [+],22:29,"March 25, 2024",23:11,"March 25, 2024",actual,00:36,"March 26, 2024",01:05,"March 26, 2024",actual,Boeing 737-800 Passenger
Fort Myers,RSW,00:41,2024-03-26,['B6166'],['JetBlue'],C,Landed - On-time [+],21:36,"March 25, 2024",21:41,"March 25, 2024",actual,00:41,"March 26, 2024",00:35,"March 26, 2024",actual,Airbus A320
New York,JFK,00:42,2024-03-26,['B68357'],['JetBlue'],,Landed - Delayed [+],00:00,"March 26, 2024",00:54,"March 26, 2024",actual,00:42,"March 26, 2024",01:14,"March 26, 2024",actual,Airbus A321
Denver,DEN,00:45,2024-03-26,['WN1354'],['Southwest Airlines'],B,Landed - Delayed [+],19:00,"March 25, 2024",19:31,"March 25, 2024",actual,00:45,"March 26, 2024",01:24,"March 26, 2024",actual,Boeing 737MAX 8 Passenger
