Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Salt Lake City,SLC,00:03,2023-06-11,"['DL702', 'KL5238']","['Delta Air Lines', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],17:24,2023-06-10,17:34,2023-06-10,actual,00:03,2023-06-11,00:17,2023-06-11,actual,
Fort Myers,RSW,00:08,2023-06-11,"['B61766', 'HA2222']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:59,2023-06-10,23:52,2023-06-11,actual,00:08,2023-06-11,02:52,2023-06-12,actual,
Orlando,MCO,00:17,2023-06-11,"['B6976', 'AD7414', 'HA2198']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:20,2023-06-10,21:12,2023-06-11,actual,00:17,2023-06-11,00:17,2023-06-12,actual,
Shannon,SNN,00:18,2023-06-11,['W260H'],['FlexFlight'],,Landed - On-time [+],23:19,2023-06-10,23:27,2023-06-10,actual,00:18,2023-06-11,00:10,2023-06-11,actual,
Miami,MIA,00:25,2023-06-11,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - Delayed [+],21:03,2023-06-10,21:22,2023-06-10,actual,00:25,2023-06-11,00:51,2023-06-11,actual,
San Diego,SAN,00:32,2023-06-11,['B6928'],['JetBlue Airways'],C,Landed - On-time [+],15:57,2023-06-10,15:49,2023-06-10,actual,00:32,2023-06-11,00:16,2023-06-11,actual,
Charlotte,CLT,00:38,2023-06-11,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - On-time [+],22:27,2023-06-10,22:47,2023-06-10,actual,00:38,2023-06-11,00:44,2023-06-11,actual,
Chicago,ORD,01:00,2023-06-11,"['UA473', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:27,2023-06-10,21:23,2023-06-10,actual,01:00,2023-06-11,00:26,2023-06-11,actual,
San Francisco,SFO,01:04,2023-06-11,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],16:15,2023-06-10,16:09,2023-06-10,actual,01:04,2023-06-11,00:55,2023-06-11,actual,
Atlanta,ATL,01:13,2023-06-11,"['DL865', 'AM4188', 'KE3682', 'KL5056', 'LA5051', 'VS4226', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:31,2023-06-10,22:31,2023-06-10,actual,01:13,2023-06-11,01:22,2023-06-11,actual,
