Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
West Palm Beach,PBI,00:03,2023-11-11,"['B61922', 'HA2452']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],20:55,2023-11-10,20:38,2023-11-10,actual,00:03,2023-11-11,23:32,2023-11-10,actual,Airbus A320
Miami,MIA,00:19,2023-11-11,['AA1054'],['American Airlines'],B,Landed - On-time [+],21:00,2023-11-10,21:00,2023-11-10,actual,00:19,2023-11-11,00:03,2023-11-11,actual,Boeing 737MAX 8 Passenger
Orlando,MCO,00:25,2023-11-11,"['B61952', 'AD7669', 'HA2442']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:30,2023-11-10,23:51,2023-11-10,actual,00:25,2023-11-11,02:27,2023-11-11,actual,Airbus A320
Minneapolis,MSP,00:30,2023-11-11,"['DL1246', 'AM3765', 'KE3993', 'KL5670', 'VS4242', 'WS7864']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],20:39,2023-11-10,20:37,2023-11-10,actual,00:30,2023-11-11,23:53,2023-11-10,actual,Airbus A321
Charlotte,CLT,00:32,2023-11-11,['AA1937'],['American Airlines'],B,Landed - Delayed [+],22:23,2023-11-10,22:57,2023-11-10,actual,00:32,2023-11-11,00:47,2023-11-11,actual,Boeing 737-800 Passenger
Las Vegas,LAS,00:37,2023-11-11,"['B6178', 'HA2332']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],16:30,2023-11-10,16:31,2023-11-10,actual,00:37,2023-11-11,00:03,2023-11-11,actual,Airbus A220-300 Passenger
Fort Lauderdale,FLL,00:44,2023-11-11,"['B6170', 'AD7411', 'FI7986', 'HA2426', 'JL5863']","['JetBlue Airways', 'Azul', 'Icelandair', 'Hawaiian Airlines', 'JAL']",C,Landed - On-time [+],21:39,2023-11-10,21:41,2023-11-10,actual,00:44,2023-11-11,00:49,2023-11-11,actual,Airbus A220-300 Passenger
New York,JFK,00:54,2023-11-11,"['B61618', 'AT9512', 'EI5014', 'EY8258', 'HA2000', 'QR3899']","['JetBlue Airways', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - Delayed [+],23:40,2023-11-10,00:18,2023-11-11,actual,00:54,2023-11-11,01:20,2023-11-11,actual,Airbus A220-300 Passenger
Atlanta,ATL,00:59,2023-11-11,"['DL865', 'AM4188', 'KL6648', 'LA6261', 'VS4220', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:25,2023-11-10,22:28,2023-11-10,actual,00:59,2023-11-11,00:41,2023-11-11,actual,Airbus A321
San Diego,SAN,04:18,2023-11-11,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL']",C,Landed - Delayed [+],20:03,2023-11-10,21:11,2023-11-10,actual,04:18,2023-11-11,05:41,2023-11-11,actual,Airbus A321
San Francisco,SFO,05:01,2023-11-11,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],20:25,2023-11-10,20:15,2023-11-10,actual,05:01,2023-11-11,04:23,2023-11-11,actual,Boeing 757-200 Passenger
San Diego,SAN,05:06,2023-11-11,['B6120D'],['JetBlue Airways'],,Landed - Delayed [+],21:16,2023-11-10,21:29,2023-11-10,actual,05:06,2023-11-11,05:30,2023-11-11,actual,Airbus A321
Las Vegas,LAS,05:20,2023-11-11,"['B6778', 'HA2178']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],21:15,2023-11-10,21:01,2023-11-10,actual,05:20,2023-11-11,04:38,2023-11-11,actual,Airbus A321
Los Angeles,LAX,05:21,2023-11-11,"['AA2453', 'BA4746', 'CZ1641', 'FJ5005', 'JL7525', 'QF3013', 'TN1244']","['American Airlines', 'British Airways', 'China Southern Airlines', 'Fiji Airways', 'JAL', 'Qantas', 'Air Tahiti Nui']",B,Landed - On-time [+],21:00,2023-11-10,20:59,2023-11-10,actual,05:21,2023-11-11,05:01,2023-11-11,actual,Airbus A321
Phoenix,PHX,05:25,2023-11-11,['B61302'],['JetBlue Airways'],C,Landed - On-time [+],22:44,2023-11-10,22:41,2023-11-10,actual,05:25,2023-11-11,04:48,2023-11-11,actual,Airbus A320
Seattle,SEA,05:45,2023-11-11,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],21:27,2023-11-10,21:39,2023-11-10,actual,05:45,2023-11-11,05:43,2023-11-11,actual,Boeing 737-900 Passenger
Phoenix,PHX,05:47,2023-11-11,['AA2701'],['American Airlines'],B,Landed - On-time [+],23:00,2023-11-10,22:50,2023-11-10,actual,05:47,2023-11-11,05:10,2023-11-11,actual,Airbus A321
Honolulu,HNL,06:00,2023-11-11,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - On-time [+],15:15,2023-11-10,15:23,2023-11-10,actual,06:00,2023-11-11,05:56,2023-11-11,actual,Airbus A330-200
Salt Lake City,SLC,06:00,2023-11-11,['B6648'],['JetBlue Airways'],C,Landed - On-time [+],23:34,2023-11-10,23:32,2023-11-10,actual,06:00,2023-11-11,06:05,2023-11-11,actual,Airbus A320
Louisville,SDF,06:07,2023-11-11,['5X1014'],['UPS'],,Landed - Delayed [+],04:20,2023-11-11,04:53,2023-11-11,actual,06:07,2023-11-11,06:26,2023-11-11,actual,Airbus A300-600 Passenger
Las Vegas,LAS,06:12,2023-11-11,['DL408'],['Delta Air Lines'],A,Landed - On-time [+],22:05,2023-11-10,21:56,2023-11-10,actual,06:12,2023-11-11,05:37,2023-11-11,actual,Airbus A321neo
Los Angeles,LAX,06:12,2023-11-11,"['DL803', 'AF2445', 'CZ1239', 'KE7395', 'LA6266', 'VS2204']","['Delta Air Lines', 'Air France', 'China Southern Airlines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],21:35,2023-11-10,21:35,2023-11-10,actual,06:12,2023-11-11,05:33,2023-11-11,actual,Boeing 757-200 Passenger
Los Angeles,LAX,06:25,2023-11-11,"['B6988', 'FI7866', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],22:00,2023-11-10,21:50,2023-11-10,actual,06:25,2023-11-11,06:20,2023-11-11,actual,Airbus A321
Salt Lake City,SLC,06:25,2023-11-11,"['DL893', 'KE3999', 'LA7932', 'VS4266']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],23:38,2023-11-10,23:30,2023-11-10,actual,06:25,2023-11-11,05:56,2023-11-11,actual,Airbus A321neo
San Diego,SAN,06:32,2023-11-11,['DL571'],['Delta Air Lines'],A,Landed - On-time [+],22:05,2023-11-10,21:54,2023-11-10,actual,06:32,2023-11-11,06:06,2023-11-11,actual,Airbus A321neo
Syracuse,SYR,06:33,2023-11-11,"['B6374', 'HA2190', 'TP4388']","['JetBlue Airways', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],05:15,2023-11-11,05:02,2023-11-11,actual,06:33,2023-11-11,06:11,2023-11-11,actual,Embraer 190
Provincetown,PVC,06:35,2023-11-11,"['9K2041', 'B65396']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:05,2023-11-11,05:55,2023-11-11,actual,06:35,2023-11-11,06:40,2023-11-11,actual,Cessna (Light aircraft)
Sao Paulo,GRU,06:37,2023-11-11,['JJ8164'],['LATAM Airlines Brasil'],,Landed - On-time [+],23:05,2023-11-10,22:52,2023-11-10,actual,06:37,2023-11-11,06:51,2023-11-11,actual,Boeing 787-9
Sao Paulo,GRU,06:40,2023-11-11,"['LA8164', 'DL6054', 'JL5561']","['LATAM Airlines', 'Delta Air Lines', 'JAL']",E,Landed - On-time [+],22:50,2023-11-10,22:50,2023-11-10,scheduled,06:40,2023-11-11,06:40,2023-11-11,actual,Boeing 787-9
Memphis,MEM,06:43,2023-11-11,['FX1406'],['FedEx'],,Landed - On-time [+],03:18,2023-11-11,03:32,2023-11-11,actual,06:43,2023-11-11,06:30,2023-11-11,actual,Boeing 767-300 Passenger
Las Vegas,LAS,06:49,2023-11-11,['NK3737'],['Spirit Airlines'],B,Landed - On-time [+],22:45,2023-11-10,22:55,2023-11-10,actual,06:49,2023-11-11,06:32,2023-11-11,actual,Airbus A320neo
Phoenix,PHX,06:59,2023-11-11,['DL880'],['Delta Air Lines'],A,Landed - On-time [+],23:59,2023-11-10,00:05,2023-11-11,actual,06:59,2023-11-11,06:34,2023-11-11,actual,Boeing 737-900 Passenger
Provincetown,PVC,07:15,2023-11-11,"['9K2001', 'B65175']","['Cape Air', 'JetBlue Airways']",C,En Route [+],06:45,2023-11-11,06:45,2023-11-11,scheduled,07:15,2023-11-11,07:15,2023-11-11,scheduled,Cessna (Light aircraft)
Philadelphia,PHL,07:18,2023-11-11,"['B6860', 'EI5203', 'FI7854', 'HA2156', 'TP4350']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-11-11,05:51,2023-11-11,actual,07:18,2023-11-11,07:01,2023-11-11,actual,Embraer 190
Santo Domingo,SDQ,07:19,2023-11-11,['B61830'],['JetBlue Airways'],E,Landed - On-time [+],04:08,2023-11-11,03:59,2023-11-11,actual,07:19,2023-11-11,07:11,2023-11-11,actual,Airbus A320
Los Angeles,LAX,07:21,2023-11-11,"['UA2424', 'CA7254', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air China LTD', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:55,2023-11-10,22:52,2023-11-10,actual,07:21,2023-11-11,06:53,2023-11-11,actual,Boeing 757-200 Passenger
Bar Harbor,BHB,07:25,2023-11-11,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:00,2023-11-11,06:00,2023-11-11,actual,07:25,2023-11-11,07:35,2023-11-11,actual,Cessna (Light aircraft)
San Francisco,SFO,07:30,2023-11-11,"['DL475', 'KE6732', 'LA6535', 'VS1787']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:40,2023-11-10,22:38,2023-11-10,actual,07:30,2023-11-11,07:02,2023-11-11,actual,Airbus A321neo
Portsmouth,PSM,07:35,2023-11-11,['CNS427'],['PlaneSense'],,Landed - On-time [+],07:13,2023-11-11,07:21,2023-11-11,actual,07:35,2023-11-11,07:39,2023-11-11,actual,Pilatus PC-12
Pittsburgh,PIT,07:37,2023-11-11,"['B61486', 'EI5223', 'FI7836', 'HA2468', 'TP4356']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-11-11,05:53,2023-11-11,actual,07:37,2023-11-11,07:26,2023-11-11,actual,Embraer 190
Richmond,RIC,07:37,2023-11-11,"['B6382', 'EI5239', 'FI7882', 'HA2250', 'JL5879', 'TP4366']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-11-11,05:50,2023-11-11,actual,07:37,2023-11-11,07:12,2023-11-11,actual,Embraer 190
San Francisco,SFO,07:47,2023-11-11,"['B634', 'FI7830', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'JAL', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],23:15,2023-11-10,23:16,2023-11-10,actual,07:47,2023-11-11,07:38,2023-11-11,actual,Airbus A321
Nantucket,ACK,07:48,2023-11-11,"['9K5001', 'B65900']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:00,2023-11-11,06:57,2023-11-11,actual,07:48,2023-11-11,07:47,2023-11-11,actual,Cessna (Light aircraft)
