,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
25,Phoenix,PHX,06:07,2023-05-09,"['B61302', 'EI5211', 'TP4354']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:18,2023-05-08,22:16,2023-05-09,06:07,2023-05-09,06:06,2023-05-10,
26,San Jose,SJC,06:13,2023-05-09,"['B6972', 'EI5275', 'HA2192', 'TP4430']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],21:39,2023-05-08,21:41,2023-05-09,06:13,2023-05-09,06:06,2023-05-10,
27,Salt Lake City,SLC,06:22,2023-05-09,"['DL999', 'KE3999', 'VS4266']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:45,2023-05-08,23:41,2023-05-08,06:22,2023-05-09,06:05,2023-05-09,
28,Las Vegas,LAS,06:23,2023-05-09,"['B6778', 'EI5165', 'HA2178', 'TP4318']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:23,2023-05-08,22:47,2023-05-09,06:23,2023-05-09,06:37,2023-05-10,
29,Seattle,SEA,06:23,2023-05-09,"['B6498', 'AA9217', 'EI5271', 'HA2114', 'TP4386']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:10,2023-05-08,22:45,2023-05-09,06:23,2023-05-09,06:44,2023-05-10,
30,Los Angeles,LAX,06:24,2023-05-09,"['DL675', 'AF8576', 'KE7395', 'LA6326', 'VS3062']","['Delta Air Lines', 'Air France', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],21:45,2023-05-08,21:46,2023-05-08,06:24,2023-05-09,06:09,2023-05-09,
31,Los Angeles,LAX,06:30,2023-05-09,"['B6622', 'AA9131', 'HA2184', 'TP4418']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:05,2023-05-08,22:48,2023-05-08,06:30,2023-05-09,07:08,2023-05-09,
32,Buffalo,BUF,06:40,2023-05-09,"['DL1211', 'KE6735']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],05:08,2023-05-09,05:00,2023-05-09,06:40,2023-05-09,06:35,2023-05-09,
33,Rochester,ROC,06:40,2023-05-09,['DL5836'],['Delta Air Lines'],A,Landed - On-time [+],05:08,2023-05-09,04:57,2023-05-09,06:40,2023-05-09,06:30,2023-05-09,
34,Memphis,MEM,06:41,2023-05-09,['FX1473'],['FedEx'],,Landed - Delayed [+],03:12,2023-05-09,04:15,2023-05-09,06:41,2023-05-09,07:38,2023-05-09,
35,San Francisco,SFO,06:44,2023-05-09,"['DL926', 'LA6535', 'VS2372', 'WS7424']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],21:55,2023-05-08,21:53,2023-05-08,06:44,2023-05-09,06:26,2023-05-09,
36,Honolulu,HNL,06:45,2023-05-09,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - On-time [+],14:55,2023-05-08,15:17,2023-05-08,06:45,2023-05-09,06:43,2023-05-09,
37,San Diego,SAN,06:45,2023-05-09,['DL316'],['Delta Air Lines'],A,Landed - On-time [+],22:00,2023-05-08,22:06,2023-05-08,06:45,2023-05-09,06:29,2023-05-09,
38,Portland,PDX,06:57,2023-05-09,"['B696', 'EI5195', 'TP4432']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:38,2023-05-08,23:11,2023-05-08,06:57,2023-05-09,07:43,2023-05-10,
39,New York,LGA,07:10,2023-05-09,['DL1632'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2023-05-09,05:55,2023-05-09,07:10,2023-05-09,07:10,2023-05-09,
40,Newark,EWR,07:12,2023-05-09,"['B62180', 'AA9152', 'FI7992', 'HA2084', 'JL5479', 'TP4480']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-09,05:52,2023-05-09,07:12,2023-05-09,06:52,2023-05-09,
41,San Francisco,SFO,07:14,2023-05-09,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],22:35,2023-05-08,22:48,2023-05-08,07:14,2023-05-09,07:06,2023-05-09,
42,Provincetown,PVC,07:15,2023-05-09,"['9K2001', 'B65175']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:45,2023-05-09,06:45,2023-05-09,07:15,2023-05-09,07:30,2023-05-09,Cessna (Light aircraft)
43,Cincinnati,CVG,07:18,2023-05-09,['M6588'],['Amerijet International'],,Landed - On-time [+],05:25,2023-05-09,05:43,2023-05-09,07:18,2023-05-09,07:29,2023-05-09,
44,Rochester,ROC,07:18,2023-05-09,"['B6712', 'TP4275']","['JetBlue Airways', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-09,05:50,2023-05-09,07:18,2023-05-09,07:13,2023-05-09,
45,New York,JFK,07:20,2023-05-09,"['DL5853', 'KE3954', 'KL6729', 'VS4302']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-05-09,05:50,2023-05-09,07:20,2023-05-09,07:01,2023-05-09,
46,Philadelphia,PHL,07:22,2023-05-09,"['B6960', 'EI5203', 'HA2208', 'TP4352']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:05,2023-05-09,05:58,2023-05-09,07:22,2023-05-09,07:15,2023-05-09,
47,Bar Harbor,BHB,07:25,2023-05-09,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:00,2023-05-09,05:55,2023-05-09,07:25,2023-05-09,07:30,2023-05-09,Cessna (Light aircraft)
48,Philadelphia,PHL,07:25,2023-05-09,"['DL5620', 'KE3318']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:03,2023-05-09,06:02,2023-05-09,07:25,2023-05-09,07:22,2023-05-09,
49,Los Angeles,LAX,07:26,2023-05-09,"['UA2424', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:51,2023-05-08,23:05,2023-05-08,07:26,2023-05-09,07:26,2023-05-09,
50,Pittsburgh,PIT,07:32,2023-05-09,"['B61486', 'AA9365', 'EI5223', 'HA2468', 'TP4356']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-09,05:56,2023-05-09,07:32,2023-05-09,07:46,2023-05-09,
51,Nantucket,ACK,07:33,2023-05-09,"['9K5001', 'B65900']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:45,2023-05-09,06:45,2023-05-09,07:33,2023-05-09,07:35,2023-05-09,Cessna (Light aircraft)
52,Washington,DCA,07:37,2023-05-09,['DL5837'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2023-05-09,05:51,2023-05-09,07:37,2023-05-09,07:43,2023-05-09,
53,Richmond,RIC,07:37,2023-05-09,"['B6382', 'AA9191', 'EI5239', 'JL5879', 'TP4366']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-09,06:52,2023-05-09,07:37,2023-05-09,07:16,2023-05-09,
54,San Francisco,SFO,07:38,2023-05-09,"['AS546', 'AA7543', 'FJ5860', 'JL5448', 'QF3670', 'SQ1386']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Singapore Airlines']",B,Landed - On-time [+],22:55,2023-05-08,22:42,2023-05-08,07:38,2023-05-09,07:17,2023-05-09,
55,Teterboro,TEB,07:38,2023-05-09,['EJM345'],['Executive Jet Management'],,Landed - Delayed [+],07:00,2023-05-09,07:51,2023-05-09,07:38,2023-05-09,08:30,2023-05-09,
56,New York,JFK,07:41,2023-05-09,"['B6518', 'AA9370', 'EI5014', 'HA2002', 'SQ1452', 'TP4302']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:30,2023-05-09,06:21,2023-05-09,07:41,2023-05-09,07:26,2023-05-09,
57,Washington,DCA,07:42,2023-05-09,"['AA2153', 'B64297']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-09,05:53,2023-05-09,07:42,2023-05-09,07:22,2023-05-09,
58,Baltimore,BWI,07:45,2023-05-09,['WN1655'],['Southwest Airlines'],B,Landed - On-time [+],06:20,2023-05-09,06:13,2023-05-09,07:45,2023-05-09,07:33,2023-05-09,
59,Phoenix,PHX,07:45,2023-05-09,['DL667'],['Delta Air Lines'],A,Landed - On-time [+],23:39,2023-05-08,23:40,2023-05-08,07:45,2023-05-09,07:39,2023-05-09,
60,Pittsburgh,PIT,07:48,2023-05-09,"['DL5753', 'KE3310']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-05-09,05:52,2023-05-09,07:48,2023-05-09,07:46,2023-05-09,
61,Caldwell,CDW,07:51,2023-05-09,['GAJ864'],['Gama Aviation Signature'],,Landed - Delayed [+],07:00,2023-05-09,07:46,2023-05-09,07:51,2023-05-09,08:29,2023-05-09,
62,Detroit,DTW,07:52,2023-05-09,"['B61336', 'AA9349', 'EI5307', 'HA2148', 'JL5895', 'TP4284']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-09,05:56,2023-05-09,07:52,2023-05-09,07:54,2023-05-09,
63,Lebanon,LEB,07:55,2023-05-09,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:00,2023-05-09,06:57,2023-05-09,07:55,2023-05-09,08:15,2023-05-09,Tecnam P2012 Traveler
64,San Francisco,SFO,07:56,2023-05-09,"['B634', 'AA9324', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:08,2023-05-08,22:59,2023-05-09,07:56,2023-05-09,07:36,2023-05-10,
65,New Haven,HVN,07:57,2023-05-09,['LXJ524'],['Flexjet'],,Landed - Delayed [+],07:20,2023-05-09,07:57,2023-05-09,07:57,2023-05-09,08:32,2023-05-09,
66,Washington,DCA,07:58,2023-05-09,"['B6254', 'AA9467', 'HA2146']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:30,2023-05-09,06:15,2023-05-09,07:58,2023-05-09,07:33,2023-05-09,
67,Newark,EWR,07:59,2023-05-09,['UA1367'],['United Airlines'],B,Landed - On-time [+],06:45,2023-05-09,06:39,2023-05-09,07:59,2023-05-09,07:41,2023-05-09,
68,Cleveland,CLE,08:00,2023-05-09,"['B6540', 'AA9358', 'EI5365', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:19,2023-05-09,06:30,2023-05-09,08:00,2023-05-09,08:13,2023-05-09,
69,Raleigh/Durham,RDU,08:00,2023-05-09,"['DL2999', 'KE3997']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-05-09,05:57,2023-05-09,08:00,2023-05-09,08:03,2023-05-09,
70,Seattle,SEA,08:00,2023-05-09,"['DL810', 'KE3143', 'VS3753']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:35,2023-05-08,23:31,2023-05-08,08:00,2023-05-09,08:03,2023-05-09,
71,Richmond,RIC,08:01,2023-05-09,"['DL5730', 'AZ3413', 'KE3998']","['Delta Air Lines', 'ITA Airways', 'Korean Air']",A,Landed - On-time [+],06:15,2023-05-09,06:11,2023-05-09,08:01,2023-05-09,08:01,2023-05-09,
72,Cleveland,CLE,08:05,2023-05-09,"['DL5682', 'KE3302']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:10,2023-05-09,06:03,2023-05-09,08:05,2023-05-09,08:05,2023-05-09,
73,Raleigh/Durham,RDU,08:05,2023-05-09,"['B6184', 'AA9456', 'EI5231', 'HA2470', 'JL5841', 'TP4364']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:10,2023-05-09,06:06,2023-05-09,08:05,2023-05-09,07:56,2023-05-09,
74,Augusta,AUG,08:10,2023-05-09,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:00,2023-05-09,07:35,2023-05-09,08:10,2023-05-09,08:45,2023-05-09,Tecnam P2012 Traveler
75,Massena,MSS,08:10,2023-05-09,['4B861'],['Boutique Air'],B,Landed - Delayed [+],07:00,2023-05-09,07:25,2023-05-09,08:10,2023-05-09,08:33,2023-05-09,
76,Chicago,MDW,08:15,2023-05-09,['WN1881'],['Southwest Airlines'],B,Landed - On-time [+],05:05,2023-05-09,05:02,2023-05-09,08:15,2023-05-09,08:24,2023-05-09,
77,Newark,EWR,08:16,2023-05-09,"['DL5712', 'KE3306']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:00,2023-05-09,06:49,2023-05-09,08:16,2023-05-09,08:27,2023-05-09,
78,Columbus,CMH,08:19,2023-05-09,"['DL5693', 'KE3984']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:10,2023-05-09,05:53,2023-05-09,08:19,2023-05-09,08:00,2023-05-09,
79,Louisville,SDF,08:20,2023-05-09,"['AA4564', 'B64503']","['American Airlines', 'JetBlue Airways']",B,Landed - Delayed [+],06:00,2023-05-09,05:55,2023-05-09,08:20,2023-05-09,08:36,2023-05-09,
80,New York,LGA,08:23,2023-05-09,['DL5590'],['Delta Air Lines'],A,Landed - On-time [+],07:00,2023-05-09,06:54,2023-05-09,08:23,2023-05-09,08:08,2023-05-09,
81,Rutland,RUT,08:25,2023-05-09,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:20,2023-05-09,09:00,2023-05-09,08:25,2023-05-09,10:00,2023-05-09,Tecnam P2012 Traveler
82,Teterboro,TEB,08:26,2023-05-09,['LXJ382'],['Flexjet'],,Landed - Delayed [+],07:36,2023-05-09,08:46,2023-05-09,08:26,2023-05-09,09:22,2023-05-09,
83,New York,LGA,08:27,2023-05-09,"['B62832', 'AA9388']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],07:15,2023-05-09,07:08,2023-05-09,08:27,2023-05-09,08:16,2023-05-09,
84,Los Angeles,LAX,08:30,2023-05-09,"['B6988', 'AA9259', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-05-08,00:56,2023-05-10,08:30,2023-05-09,09:30,2023-05-10,
85,Atlanta,ATL,08:31,2023-05-09,"['B6996', 'AA9303', 'HA2164', 'JL5491', 'TP4296']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-09,05:58,2023-05-09,08:31,2023-05-09,08:26,2023-05-09,
86,Baltimore,BWI,08:35,2023-05-09,['WN1183'],['Southwest Airlines'],B,Landed - On-time [+],07:10,2023-05-09,07:07,2023-05-09,08:35,2023-05-09,08:24,2023-05-09,
87,Philadelphia,PHL,08:37,2023-05-09,"['AA1440', 'JL7527']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:20,2023-05-09,07:11,2023-05-09,08:37,2023-05-09,08:22,2023-05-09,
88,Rockland,RKD,08:40,2023-05-09,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:30,2023-05-09,07:18,2023-05-09,08:40,2023-05-09,08:40,2023-05-09,Tecnam P2012 Traveler
89,Washington,DCA,08:44,2023-05-09,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],07:00,2023-05-09,06:52,2023-05-09,08:44,2023-05-09,08:39,2023-05-09,
90,Martha's Vineyard,MVY,08:45,2023-05-09,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:05,2023-05-09,08:06,2023-05-09,08:45,2023-05-09,08:40,2023-05-09,Cessna (Light aircraft)
91,Santo Domingo,SDQ,08:46,2023-05-09,['B61830'],['JetBlue Airways'],E,Landed - On-time [+],04:35,2023-05-09,04:33,2023-05-09,08:46,2023-05-09,08:45,2023-05-09,
92,Rochester,ROC,08:48,2023-05-09,"['AA6042', 'JL7617']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-05-09,07:18,2023-05-09,08:48,2023-05-09,08:40,2023-05-09,
93,Saranac Lake,SLK,08:51,2023-05-09,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:25,2023-05-09,07:22,2023-05-09,08:51,2023-05-09,08:48,2023-05-09,Tecnam P2012 Traveler
94,Syracuse,SYR,08:52,2023-05-09,"['B6846', 'HA2190', 'TP4388']","['JetBlue Airways', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-05-09,07:35,2023-05-09,08:52,2023-05-09,08:42,2023-05-09,
95,Orlando,MCO,08:58,2023-05-09,['EI5171'],['Aer Lingus'],C,En Route [+],06:00,2023-05-09,,,08:58,2023-05-09,,,Airbus A320
96,Washington,DCA,08:59,2023-05-09,"['B61554', 'AA9542', 'HA2410']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],07:30,2023-05-09,07:20,2023-05-09,08:59,2023-05-09,08:36,2023-05-09,
97,Santiago,STI,09:00,2023-05-09,['B61924'],['JetBlue Airways'],E,Landed - On-time [+],05:05,2023-05-09,04:53,2023-05-09,09:00,2023-05-09,08:41,2023-05-09,
98,West Palm Beach,PBI,09:03,2023-05-09,"['B6222', 'EI5191', 'HA2454', 'JL5877', 'TP4488']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-09,05:57,2023-05-09,09:03,2023-05-09,09:00,2023-05-09,
99,Tampa,TPA,09:04,2023-05-09,"['B6392', 'EI5293', 'FI7850', 'HA2480', 'JL5885', 'TP4404']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-09,05:54,2023-05-09,09:04,2023-05-09,08:48,2023-05-09,
100,Charlotte,CLT,09:05,2023-05-09,['DL5654'],['Delta Air Lines'],A,Landed - On-time [+],06:45,2023-05-09,06:40,2023-05-09,09:05,2023-05-09,08:48,2023-05-09,
101,Detroit,DTW,09:06,2023-05-09,['DL1322'],['Delta Air Lines'],A,Landed - On-time [+],07:06,2023-05-09,07:00,2023-05-09,09:06,2023-05-09,09:13,2023-05-09,
102,Indianapolis,IND,09:10,2023-05-09,"['DL5813', 'KE3316']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:44,2023-05-09,06:38,2023-05-09,09:10,2023-05-09,08:50,2023-05-09,
103,Toronto,YYZ,09:11,2023-05-09,"['AC766', 'UA8528']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],07:40,2023-05-09,07:36,2023-05-09,09:11,2023-05-09,09:14,2023-05-09,
104,Fort Lauderdale,FLL,09:14,2023-05-09,"['B670', 'AD7410', 'EI5143', 'FI7932', 'HA2168', 'JL5863', 'TP4288']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-09,05:53,2023-05-09,09:14,2023-05-09,08:52,2023-05-09,
105,Chicago,ORD,09:16,2023-05-09,"['AA1489', 'AS4204', 'B64153']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-09,05:53,2023-05-09,09:16,2023-05-09,09:14,2023-05-09,
106,Hyannis,HYA,09:17,2023-05-09,"['9K7081', 'B65395']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:40,2023-05-09,08:50,2023-05-09,09:17,2023-05-09,09:25,2023-05-09,Cessna (Light aircraft)
107,San Juan,SJU,09:20,2023-05-09,"['B6562', 'EI5287', 'FI7988', 'HA2290', 'JL5481', 'TP4396']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],05:01,2023-05-09,04:49,2023-05-09,09:20,2023-05-09,08:54,2023-05-09,
108,Newark,EWR,09:28,2023-05-09,"['UA606', 'AD7044']","['United Airlines', 'Azul']",B,Landed - On-time [+],07:59,2023-05-09,08:00,2023-05-09,09:28,2023-05-09,09:20,2023-05-09,
