,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
15,Philadelphia,PHL,04:29,2023-04-18,['5X1018'],['UPS'],,Landed - On-time [+],03:36,2023-04-18,03:42,2023-04-18,04:29,2023-04-18,04:28,2023-04-18,
16,San Diego,SAN,04:47,2023-04-18,"['B62120', 'JL5887']","['JetBlue Airways', 'JAL Japan Airlines']",C,Landed - Delayed [+],20:15,2023-04-17,20:11,2023-04-18,04:47,2023-04-18,04:17,2023-04-19,
17,Newark,EWR,04:55,2023-04-18,['FX1989'],['FedEx'],,Landed - On-time [+],04:08,2023-04-18,04:10,2023-04-18,04:55,2023-04-18,04:47,2023-04-18,
18,San Francisco,SFO,04:57,2023-04-18,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],20:15,2023-04-17,20:16,2023-04-17,04:57,2023-04-18,04:30,2023-04-18,
19,Salt Lake City,SLC,05:01,2023-04-18,['B6648'],['JetBlue Airways'],C,Landed - On-time [+],22:30,2023-04-17,22:36,2023-04-18,05:01,2023-04-18,05:00,2023-04-18,
20,Denver,DEN,05:10,2023-04-18,['B6394'],['JetBlue Airways'],C,Landed - Delayed [+],23:23,2023-04-17,23:12,2023-04-18,05:10,2023-04-18,04:49,2023-04-19,
21,San Juan,SJU,05:30,2023-04-18,"['B61072', 'JL5481']","['JetBlue Airways', 'JAL Japan Airlines']",C,Landed - Delayed [+],01:20,2023-04-18,03:00,2023-04-18,05:30,2023-04-18,06:59,2023-04-18,
22,Phoenix,PHX,05:36,2023-04-18,['AA2701'],['American Airlines'],B,Landed - On-time [+],21:45,2023-04-17,21:44,2023-04-17,05:36,2023-04-18,05:21,2023-04-18,
23,Denver,DEN,05:37,2023-04-18,['UA289'],['United Airlines'],B,Landed - On-time [+],23:40,2023-04-17,23:27,2023-04-17,05:37,2023-04-18,05:02,2023-04-18,
24,Seattle,SEA,05:44,2023-04-18,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],21:30,2023-04-17,21:26,2023-04-17,05:44,2023-04-18,05:54,2023-04-18,
25,Louisville,SDF,05:45,2023-04-18,['5X1014'],['UPS'],,Landed - Delayed [+],03:54,2023-04-18,04:28,2023-04-18,05:45,2023-04-18,06:01,2023-04-18,
26,Tel Aviv-Yafo,TLV,05:45,2023-04-18,['LY15'],['El Al Israel Airlines'],E,Landed - On-time [+],01:05,2023-04-18,01:05,2023-04-18,05:45,2023-04-18,05:05,2023-04-18,
27,Phoenix,PHX,05:59,2023-04-18,"['B61302', 'EI5211', 'TP4354']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - On-time [+],22:10,2023-04-17,22:03,2023-04-17,05:59,2023-04-18,05:51,2023-04-18,
28,Salt Lake City,SLC,06:00,2023-04-18,"['DL999', 'KE3999', 'VS4266']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:30,2023-04-17,23:37,2023-04-17,06:00,2023-04-18,05:47,2023-04-18,
29,Memphis,MEM,06:05,2023-04-18,['FX1406'],['FedEx'],,Landed - On-time [+],02:36,2023-04-18,03:03,2023-04-18,06:05,2023-04-18,06:10,2023-04-18,
30,Indianapolis,IND,06:07,2023-04-18,['FX1710'],['FedEx'],,Landed - Delayed [+],04:15,2023-04-18,05:31,2023-04-18,06:07,2023-04-18,07:11,2023-04-18,
31,Los Angeles,LAX,06:27,2023-04-18,"['DL675', 'AF8576', 'KE7395', 'LA6168', 'VS3062']","['Delta Air Lines', 'Air France', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],21:50,2023-04-17,21:50,2023-04-17,06:27,2023-04-18,06:00,2023-04-18,
32,Las Vegas,LAS,06:33,2023-04-18,"['B6778', 'EI5165', 'HA2178', 'TP4318']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:33,2023-04-17,22:51,2023-04-18,06:33,2023-04-18,06:29,2023-04-19,
33,Buffalo,BUF,06:40,2023-04-18,"['DL1211', 'KE6735']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],05:03,2023-04-18,04:55,2023-04-18,06:40,2023-04-18,06:18,2023-04-18,
34,Rochester,ROC,06:40,2023-04-18,['DL5836'],['Delta Air Lines'],A,Landed - On-time [+],05:07,2023-04-18,04:52,2023-04-18,06:40,2023-04-18,06:52,2023-04-18,
35,Memphis,MEM,06:41,2023-04-18,['FX1473'],['FedEx'],,Landed - Delayed [+],03:12,2023-04-18,04:01,2023-04-18,06:41,2023-04-18,07:15,2023-04-18,
36,San Diego,SAN,06:45,2023-04-18,['DL801'],['Delta Air Lines'],A,Landed - On-time [+],22:05,2023-04-17,21:54,2023-04-17,06:45,2023-04-18,06:40,2023-04-18,
37,Los Angeles,LAX,06:52,2023-04-18,"['AA2453', 'B64139', 'FJ5005', 'JL7525', 'QF3013', 'TN1244']","['American Airlines', 'JetBlue Airways', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Air Tahiti Nui']",B,Landed - On-time [+],22:25,2023-04-17,22:18,2023-04-17,06:52,2023-04-18,06:22,2023-04-18,
38,Westchester County,HPN,07:14,2023-04-18,['TWY118'],['Solairus Aviation'],,Landed - On-time [+],06:15,2023-04-18,06:30,2023-04-18,07:14,2023-04-18,07:07,2023-04-18,
39,New York,JFK,07:15,2023-04-18,"['DL5853', 'KE3954', 'KL6679', 'VS4302']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],06:00,2023-04-18,09:08,2023-04-18,07:15,2023-04-18,10:20,2023-04-18,
40,New York,LGA,07:15,2023-04-18,['DL5680'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2023-04-18,05:50,2023-04-18,07:15,2023-04-18,07:14,2023-04-18,
41,Provincetown,PVC,07:15,2023-04-18,"['9K2001', 'B65175']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:45,2023-04-18,06:41,2023-04-18,07:15,2023-04-18,07:15,2023-04-18,Cessna (Light aircraft)
42,Philadelphia,PHL,07:16,2023-04-18,"['B61008', 'EI5203', 'HA2208', 'TP4352']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-04-18,05:50,2023-04-18,07:16,2023-04-18,07:05,2023-04-18,
43,Cincinnati,CVG,07:18,2023-04-18,['M6588'],['Amerijet International'],,Landed - Delayed [+],05:25,2023-04-18,05:57,2023-04-18,07:18,2023-04-18,07:37,2023-04-18,
44,Manchester,MHT,07:19,2023-04-18,['XSR717'],['AirShare LLC'],,Landed - On-time [+],07:00,2023-04-18,07:00,2023-04-18,07:19,2023-04-18,07:18,2023-04-18,
45,Baltimore,BWI,07:20,2023-04-18,"['B6726', 'AA9136', 'EI5113', 'HA2394', 'JL5499', 'TP4262']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-04-18,05:46,2023-04-18,07:20,2023-04-18,07:03,2023-04-18,
46,Bar Harbor,BHB,07:25,2023-04-18,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:00,2023-04-18,06:00,2023-04-18,07:25,2023-04-18,07:25,2023-04-18,Cessna (Light aircraft)
47,Philadelphia,PHL,07:26,2023-04-18,"['DL5620', 'KE3318']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-04-18,05:48,2023-04-18,07:26,2023-04-18,07:17,2023-04-18,
48,Los Angeles,LAX,07:27,2023-04-18,"['UA2424', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:55,2023-04-17,22:54,2023-04-17,07:27,2023-04-18,07:02,2023-04-18,
49,New York,LGA,07:27,2023-04-18,"['B6232', 'AA9544', 'HA2136']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:15,2023-04-18,06:03,2023-04-18,07:27,2023-04-18,07:09,2023-04-18,
50,Washington,DCA,07:32,2023-04-18,['DL5837'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2023-04-18,05:49,2023-04-18,07:32,2023-04-18,07:30,2023-04-18,
51,Pittsburgh,PIT,07:32,2023-04-18,"['B61486', 'AA9365', 'EI5223', 'HA2468', 'TP4356']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-04-18,05:47,2023-04-18,07:32,2023-04-18,07:34,2023-04-18,
52,Nantucket,ACK,07:33,2023-04-18,"['9K5001', 'B65900']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:45,2023-04-18,06:56,2023-04-18,07:33,2023-04-18,07:56,2023-04-18,Cessna (Light aircraft)
53,Washington,DCA,07:37,2023-04-18,"['AA2153', 'B64297']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-04-18,05:50,2023-04-18,07:37,2023-04-18,07:09,2023-04-18,
54,Baltimore,BWI,07:45,2023-04-18,['WN1655'],['Southwest Airlines'],B,Landed - On-time [+],06:20,2023-04-18,06:19,2023-04-18,07:45,2023-04-18,07:48,2023-04-18,
55,Newark,EWR,07:45,2023-04-18,['UA1367'],['United Airlines'],B,Landed - On-time [+],06:30,2023-04-18,06:22,2023-04-18,07:45,2023-04-18,07:29,2023-04-18,
56,Las Vegas,LAS,07:45,2023-04-18,"['B61778', 'EI5161', 'HA2332', 'TP4320']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:43,2023-04-17,02:10,2023-04-18,07:45,2023-04-18,10:05,2023-04-18,
57,Pittsburgh,PIT,07:45,2023-04-18,"['DL5753', 'KE3310']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-04-18,05:50,2023-04-18,07:45,2023-04-18,07:26,2023-04-18,
58,Caldwell,CDW,07:50,2023-04-18,['GAJ808'],['Gama Aviation Signature'],,Landed - Delayed [+],07:00,2023-04-18,07:36,2023-04-18,07:50,2023-04-18,08:21,2023-04-18,
59,Seattle,SEA,07:50,2023-04-18,"['B6498', 'AA9217', 'EI5271', 'HA2114', 'TP4386']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:39,2023-04-17,00:05,2023-04-19,07:50,2023-04-18,08:03,2023-04-19,
60,Seattle,SEA,07:50,2023-04-18,"['DL810', 'KE3143', 'VS3753']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:33,2023-04-17,23:27,2023-04-17,07:50,2023-04-18,07:27,2023-04-18,
61,San Francisco,SFO,07:51,2023-04-18,"['B634', 'AA9324', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'JAL Japan Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:00,2023-04-17,22:50,2023-04-18,07:51,2023-04-18,07:37,2023-04-19,
62,Lebanon,LEB,07:55,2023-04-18,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:00,2023-04-18,06:50,2023-04-18,07:55,2023-04-18,07:50,2023-04-18,Tecnam P2012 Traveler
63,Richmond,RIC,07:55,2023-04-18,"['DL5751', 'AZ3413', 'KE3998']","['Delta Air Lines', 'ITA Airways', 'Korean Air']",A,Landed - On-time [+],06:10,2023-04-18,06:00,2023-04-18,07:55,2023-04-18,07:43,2023-04-18,
64,Teterboro,TEB,07:56,2023-04-18,['1I322'],['NetJets Aviation'],,Landed - On-time [+],07:00,2023-04-18,07:12,2023-04-18,07:56,2023-04-18,07:52,2023-04-18,
65,Washington,DCA,07:58,2023-04-18,"['B6254', 'AA9467', 'HA2146']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:30,2023-04-18,06:18,2023-04-18,07:58,2023-04-18,07:40,2023-04-18,
66,Richmond,RIC,07:58,2023-04-18,"['B61282', 'AA9342', 'EI5241', 'JL5879', 'TP4366']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:20,2023-04-18,06:08,2023-04-18,07:58,2023-04-18,07:47,2023-04-18,
67,San Francisco,SFO,07:59,2023-04-18,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],23:15,2023-04-17,23:41,2023-04-17,07:59,2023-04-18,08:06,2023-04-18,
68,Cleveland,CLE,08:00,2023-04-18,"['DL5682', 'KE3302']","['Delta Air Lines', 'Korean Air']",A,Landed - Delayed [+],06:08,2023-04-18,08:19,2023-04-18,08:00,2023-04-18,09:58,2023-04-18,
69,New York,JFK,08:00,2023-04-18,"['B6518', 'AA9370', 'HA2002', 'SQ1452', 'TP4302']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:50,2023-04-18,06:40,2023-04-18,08:00,2023-04-18,07:49,2023-04-18,
70,Phoenix,PHX,08:00,2023-04-18,['DL667'],['Delta Air Lines'],A,Landed - On-time [+],23:59,2023-04-17,23:53,2023-04-17,08:00,2023-04-18,07:40,2023-04-18,
71,Santo Domingo,SDQ,08:00,2023-04-18,['B61830'],['JetBlue Airways'],E,Landed - Delayed [+],03:49,2023-04-18,08:49,2023-04-18,08:00,2023-04-18,12:56,2023-04-18,
72,Raleigh/Durham,RDU,08:02,2023-04-18,"['DL2999', 'KE3997']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-04-18,05:56,2023-04-18,08:02,2023-04-18,07:45,2023-04-18,
73,Columbus,CMH,08:06,2023-04-18,"['DL5693', 'KE3984']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-04-18,05:56,2023-04-18,08:06,2023-04-18,07:44,2023-04-18,
74,Santiago,STI,08:08,2023-04-18,['B61924'],['JetBlue Airways'],E,Landed - Delayed [+],04:15,2023-04-18,05:45,2023-04-18,08:08,2023-04-18,09:54,2023-04-18,
75,Newark,EWR,08:09,2023-04-18,"['DL3537', 'KE3306']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:00,2023-04-18,06:54,2023-04-18,08:09,2023-04-18,08:03,2023-04-18,
76,Augusta,AUG,08:10,2023-04-18,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:00,2023-04-18,08:05,2023-04-18,08:10,2023-04-18,09:30,2023-04-18,Tecnam P2012 Traveler
77,Massena,MSS,08:10,2023-04-18,['4B861'],['Boutique Air'],B,Landed - Delayed [+],07:00,2023-04-18,07:21,2023-04-18,08:10,2023-04-18,08:36,2023-04-18,
78,Teterboro,TEB,08:11,2023-04-18,['1I228'],['NetJets Aviation'],,Landed - On-time [+],07:15,2023-04-18,07:31,2023-04-18,08:11,2023-04-18,08:12,2023-04-18,
79,Orlando,MCO,08:13,2023-04-18,['F91238'],['Frontier Airlines'],E,Landed - On-time [+],05:10,2023-04-18,05:17,2023-04-18,08:13,2023-04-18,07:58,2023-04-18,
80,Chicago,MDW,08:15,2023-04-18,['WN1881'],['Southwest Airlines'],B,Landed - On-time [+],05:05,2023-04-18,05:09,2023-04-18,08:15,2023-04-18,08:05,2023-04-18,
81,Dulles,IAD,08:17,2023-04-18,['1I501'],['NetJets Aviation'],,Landed - On-time [+],06:45,2023-04-18,07:01,2023-04-18,08:17,2023-04-18,08:16,2023-04-18,
82,New York,LGA,08:17,2023-04-18,['DL5590'],['Delta Air Lines'],A,Landed - On-time [+],07:00,2023-04-18,06:52,2023-04-18,08:17,2023-04-18,07:54,2023-04-18,
83,Honolulu,HNL,08:20,2023-04-18,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - Delayed [+],16:50,2023-04-17,17:46,2023-04-17,08:20,2023-04-18,09:19,2023-04-18,
84,Indianapolis,IND,08:21,2023-04-18,"['DL5813', 'KE3316']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-04-18,05:54,2023-04-18,08:21,2023-04-18,08:05,2023-04-18,
85,Halifax,YHZ,08:23,2023-04-18,"['AC8663', 'UA8120']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],07:30,2023-04-18,07:39,2023-04-18,08:23,2023-04-18,08:20,2023-04-18,
86,Rutland,RUT,08:25,2023-04-18,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:20,2023-04-18,07:55,2023-04-18,08:25,2023-04-18,09:05,2023-04-18,Tecnam P2012 Traveler
87,New York,LGA,08:27,2023-04-18,"['B62832', 'AA9388']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],07:15,2023-04-18,07:05,2023-04-18,08:27,2023-04-18,08:18,2023-04-18,
88,Los Angeles,LAX,08:30,2023-04-18,"['B6988', 'AA9259', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-04-17,23:56,2023-04-18,08:30,2023-04-18,08:24,2023-04-19,
89,Baltimore,BWI,08:35,2023-04-18,['WN1183'],['Southwest Airlines'],B,Landed - On-time [+],07:10,2023-04-18,07:19,2023-04-18,08:35,2023-04-18,08:34,2023-04-18,
90,Tampa,TPA,08:35,2023-04-18,['NK234'],['Spirit Airlines'],B,Landed - On-time [+],05:30,2023-04-18,05:33,2023-04-18,08:35,2023-04-18,08:18,2023-04-18,
91,Washington,DCA,08:36,2023-04-18,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],07:00,2023-04-18,06:50,2023-04-18,08:36,2023-04-18,08:12,2023-04-18,
92,Rockland,RKD,08:40,2023-04-18,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:30,2023-04-18,07:51,2023-04-18,08:40,2023-04-18,09:05,2023-04-18,Tecnam P2012 Traveler
93,Cleveland,CLE,08:41,2023-04-18,"['B6540', 'AA9358', 'EI5365', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:00,2023-04-18,06:52,2023-04-18,08:41,2023-04-18,08:28,2023-04-18,
94,Martha's Vineyard,MVY,08:45,2023-04-18,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:05,2023-04-18,08:01,2023-04-18,08:45,2023-04-18,08:39,2023-04-18,Cessna (Light aircraft)
95,Raleigh/Durham,RDU,08:45,2023-04-18,"['B6984', 'AA9518', 'EI5229', 'HA2472', 'JL5875', 'TP4364']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:49,2023-04-18,06:53,2023-04-18,08:45,2023-04-18,08:39,2023-04-18,
96,Louisville,SDF,08:46,2023-04-18,"['AA4452', 'B64637']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:30,2023-04-18,06:28,2023-04-18,08:46,2023-04-18,08:40,2023-04-18,
97,Philadelphia,PHL,08:47,2023-04-18,"['AA1440', 'JL7008']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-04-18,07:23,2023-04-18,08:47,2023-04-18,08:37,2023-04-18,
98,Providence,PVD,08:49,2023-04-18,['GAJ868'],['Gama Aviation Signature'],,En Route [+],,,,,,,,,
99,Saranac Lake,SLK,08:51,2023-04-18,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:25,2023-04-18,07:25,2023-04-18,08:51,2023-04-18,08:50,2023-04-18,Tecnam P2012 Traveler
100,Rochester,ROC,08:55,2023-04-18,"['AA6042', 'JL7617']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-04-18,07:22,2023-04-18,08:55,2023-04-18,08:42,2023-04-18,
101,Washington,DCA,08:59,2023-04-18,"['B61554', 'AA9542']","['JetBlue Airways', 'American Airlines']",C,Landed - Delayed [+],07:30,2023-04-18,08:44,2023-04-18,08:59,2023-04-18,10:12,2023-04-18,
102,Cincinnati,CVG,09:01,2023-04-18,"['DL2833', 'KE3985']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:50,2023-04-18,06:39,2023-04-18,09:01,2023-04-18,08:46,2023-04-18,
103,Buffalo,BUF,09:04,2023-04-18,"['B6716', 'AA9439', 'EI5097', 'FI7916', 'HA2364', 'JL5855', 'TP4261']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-04-18,07:32,2023-04-18,09:04,2023-04-18,08:46,2023-04-18,
104,Charlotte,CLT,09:08,2023-04-18,['DL5821'],['Delta Air Lines'],A,Landed - On-time [+],06:50,2023-04-18,06:41,2023-04-18,09:08,2023-04-18,08:42,2023-04-18,
105,New York,JFK,09:11,2023-04-18,"['B6718', 'AA9313', 'EI5014', 'LY8533']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'El Al Israel Airlines']",C,Landed - On-time [+],08:00,2023-04-18,07:56,2023-04-18,09:11,2023-04-18,09:11,2023-04-18,
106,Chicago,ORD,09:13,2023-04-18,"['AA1489', 'AS4204', 'B64153']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-04-18,05:53,2023-04-18,09:13,2023-04-18,08:54,2023-04-18,
107,Fort Myers,RSW,09:13,2023-04-18,"['B6266', 'EI5247', 'HA2488', 'JL5881', 'TP4506']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-04-18,05:52,2023-04-18,09:13,2023-04-18,08:42,2023-04-18,
108,Orlando,MCO,09:14,2023-04-18,"['B61652', 'AD7668', 'EI5171', 'HA2340', 'JL5489', 'TP4484']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:15,2023-04-18,06:17,2023-04-18,09:14,2023-04-18,08:55,2023-04-18,
109,Detroit,DTW,09:15,2023-04-18,['DL1322'],['Delta Air Lines'],A,Landed - On-time [+],07:18,2023-04-18,07:14,2023-04-18,09:15,2023-04-18,08:57,2023-04-18,
110,Hyannis,HYA,09:17,2023-04-18,"['9K7081', 'B65395']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],,,,,,,,,
111,New York,LGA,09:21,2023-04-18,['DL5832'],['Delta Air Lines'],A,Landed - On-time [+],08:00,2023-04-18,08:00,2023-04-18,09:21,2023-04-18,09:06,2023-04-18,
112,Elmira,ELM,09:25,2023-04-18,['HRF154'],['Veterans Airlift Command'],,Landed - Delayed [+],08:30,2023-04-18,09:02,2023-04-18,09:25,2023-04-18,09:50,2023-04-18,
