Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Miami,MIA,00:19,2023-12-02,"['AA1054', 'G36162']",['American Airlines'],B,Landed - On-time [+],21:00,2023-12-01,21:11,2023-12-01,actual,00:19,2023-12-02,00:23,2023-12-02,actual,Boeing 737MAX 8 Passenger
Minneapolis,MSP,00:30,2023-12-02,"['DL1246', 'AM4118', 'KE3993', 'KL5670', 'VS4242', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],20:39,2023-12-01,21:08,2023-12-01,actual,00:30,2023-12-02,00:25,2023-12-02,actual,Airbus A321
Fort Lauderdale,FLL,00:44,2023-12-02,"['B6170', 'AD7411', 'FI7986', 'HA2426', 'JL5863']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'JAL']",C,Landed - On-time [+],21:39,2023-12-01,21:39,2023-12-01,actual,00:44,2023-12-02,00:52,2023-12-02,actual,Airbus A220-300 Passenger
New York,JFK,00:49,2023-12-02,"['B61618', 'AT9512', 'EI5014', 'EY8249', 'HA2000', 'LO5703', 'QR3855']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - On-time [+],23:35,2023-12-01,23:31,2023-12-01,actual,00:49,2023-12-02,00:35,2023-12-02,actual,Embraer 190
Tampa,TPA,00:51,2023-12-02,['NK3583'],['Spirit Airlines'],B,Landed - On-time [+],21:57,2023-12-01,22:10,2023-12-01,actual,00:51,2023-12-02,00:50,2023-12-02,actual,Airbus A320neo
Atlanta,ATL,00:59,2023-12-02,"['DL865', 'AM4188', 'KE3682', 'KL6648', 'LA6261', 'VS4256', 'WS6383']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:25,2023-12-01,22:19,2023-12-01,actual,00:59,2023-12-02,00:33,2023-12-02,actual,Airbus A321
New York,LGA,02:23,2023-12-02,['STY543'],['Altius Aviation'],,Landed - Delayed [+],01:45,2023-12-02,02:28,2023-12-02,actual,02:23,2023-12-02,02:52,2023-12-02,actual,Learjet
London,LTN,02:55,2023-12-02,['VJH812'],['Air Hamburg'],,Landed - On-time [+],00:18,2023-12-02,00:26,2023-12-02,actual,02:55,2023-12-02,02:49,2023-12-02,actual,Embraer 190
San Diego,SAN,04:18,2023-12-02,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL']",C,Landed - On-time [+],20:03,2023-12-01,20:24,2023-12-01,actual,04:18,2023-12-02,04:09,2023-12-02,actual,Airbus A321
San Francisco,SFO,05:01,2023-12-02,"['UA1871', 'NZ9012', 'VA8308']",['United Airlines'],B,Landed - On-time [+],20:25,2023-12-01,20:18,2023-12-01,actual,05:01,2023-12-02,04:31,2023-12-02,actual,Boeing 757-200 Passenger
Las Vegas,LAS,05:10,2023-12-02,"['B6778', 'HA2178']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],21:05,2023-12-01,21:05,2023-12-01,actual,05:10,2023-12-02,04:34,2023-12-02,actual,Airbus A321
Salt Lake City,SLC,05:15,2023-12-02,['B6648'],['JetBlue Airways'],C,Landed - On-time [+],22:49,2023-12-01,22:40,2023-12-01,actual,05:15,2023-12-02,05:13,2023-12-02,actual,Airbus A320
Los Angeles,LAX,05:21,2023-12-02,"['AA2453', 'BA4746', 'CZ1641', 'FJ5005', 'JL7525', 'QF3013', 'TN1140']","['American Airlines', 'British Airways', 'JAL']",B,Landed - Delayed [+],21:00,2023-12-01,20:56,2023-12-01,actual,05:21,2023-12-02,05:44,2023-12-02,actual,Airbus A321
Phoenix,PHX,05:30,2023-12-02,['B61302'],['JetBlue Airways'],C,Landed - On-time [+],22:49,2023-12-01,22:53,2023-12-01,actual,05:30,2023-12-02,05:11,2023-12-02,actual,Airbus A220-300 Passenger
Seattle,SEA,05:45,2023-12-02,['AS536'],['Alaska Airlines'],B,Landed - Delayed [+],21:29,2023-12-01,21:23,2023-12-01,actual,05:45,2023-12-02,06:22,2023-12-02,actual,Boeing 737-800 Passenger
Phoenix,PHX,05:47,2023-12-02,['AA2701'],['American Airlines'],B,Landed - On-time [+],23:00,2023-12-01,22:51,2023-12-01,actual,05:47,2023-12-02,05:11,2023-12-02,actual,Airbus A321
Honolulu,HNL,06:00,2023-12-02,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - On-time [+],15:15,2023-12-01,15:11,2023-12-01,actual,06:00,2023-12-02,05:55,2023-12-02,actual,Airbus A330-200
Louisville,SDF,06:05,2023-12-02,['5X1014'],['UPS'],,Landed - Delayed [+],04:20,2023-12-02,04:46,2023-12-02,actual,06:05,2023-12-02,06:21,2023-12-02,actual,Boeing 767-300 Passenger
Oxford,OXC,06:16,2023-12-02,['TJ433'],['Tradewind Aviation'],,Landed - Delayed [+],05:40,2023-12-02,06:10,2023-12-02,actual,06:16,2023-12-02,06:43,2023-12-02,actual,Pilatus PC-12
Los Angeles,LAX,06:17,2023-12-02,"['DL803', 'AF2445', 'CZ1239', 'KE7395', 'LA6266']","['Delta Air Lines', 'Air France', 'Korean Air', 'LATAM Airlines']",A,Landed - On-time [+],21:40,2023-12-01,21:40,2023-12-01,actual,06:17,2023-12-02,05:33,2023-12-02,actual,Boeing 757-200 Passenger
Phoenix,PHX,06:20,2023-12-02,['DL880'],['Delta Air Lines'],A,Landed - On-time [+],23:17,2023-12-01,23:16,2023-12-01,actual,06:20,2023-12-02,05:36,2023-12-02,actual,Airbus A321neo
Salt Lake City,SLC,06:25,2023-12-02,"['DL893', 'AM4242', 'KE3999', 'VS4266']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:38,2023-12-01,23:29,2023-12-01,actual,06:25,2023-12-02,05:58,2023-12-02,actual,Airbus A321neo
Los Angeles,LAX,06:29,2023-12-02,"['B6988', 'FI7866', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],22:04,2023-12-01,21:52,2023-12-01,actual,06:29,2023-12-02,05:55,2023-12-02,actual,Airbus A321
San Diego,SAN,06:32,2023-12-02,['DL571'],['Delta Air Lines'],A,Landed - On-time [+],22:05,2023-12-01,21:57,2023-12-01,actual,06:32,2023-12-02,05:49,2023-12-02,actual,Airbus A321neo
Provincetown,PVC,06:35,2023-12-02,"['9K2041', 'B65396']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],06:05,2023-12-02,06:05,2023-12-02,scheduled,06:35,2023-12-02,06:35,2023-12-02,scheduled,Cessna (Light aircraft)
Memphis,MEM,06:43,2023-12-02,['FX1406'],['FedEx'],,Landed - Delayed [+],03:18,2023-12-02,04:04,2023-12-02,actual,06:43,2023-12-02,07:10,2023-12-02,actual,Boeing 767-300 Passenger
Las Vegas,LAS,07:02,2023-12-02,['NK3737'],['Spirit Airlines'],B,Landed - On-time [+],22:59,2023-12-01,23:22,2023-12-01,actual,07:02,2023-12-02,06:58,2023-12-02,actual,Airbus A320neo
New York,JFK,07:15,2023-12-02,"['B6318', 'EI5010', 'HA2000', 'QR3815', 'TP4304']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-12-02,06:23,2023-12-02,actual,07:15,2023-12-02,07:21,2023-12-02,actual,Embraer 190
Provincetown,PVC,07:15,2023-12-02,"['9K2001', 'B65175']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:45,2023-12-02,06:42,2023-12-02,actual,07:15,2023-12-02,07:20,2023-12-02,actual,Cessna (Light aircraft)
Philadelphia,PHL,07:18,2023-12-02,"['B6860', 'EI5203', 'FI7854', 'HA2156', 'TP4350']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-12-02,05:55,2023-12-02,actual,07:18,2023-12-02,07:12,2023-12-02,actual,Embraer 190
Santo Domingo,SDQ,07:19,2023-12-02,['B61830'],['JetBlue Airways'],E,Landed - On-time [+],04:08,2023-12-02,03:50,2023-12-02,actual,07:19,2023-12-02,06:51,2023-12-02,actual,Airbus A320
Santiago,STI,07:20,2023-12-02,['B61924'],['JetBlue Airways'],E,Landed - On-time [+],04:16,2023-12-02,04:00,2023-12-02,actual,07:20,2023-12-02,07:01,2023-12-02,actual,Airbus A321
Bar Harbor,BHB,07:25,2023-12-02,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:00,2023-12-02,06:05,2023-12-02,actual,07:25,2023-12-02,07:35,2023-12-02,actual,Cessna (Light aircraft)
Los Angeles,LAX,07:25,2023-12-02,"['UA1535', 'CA7254', 'NZ9441', 'OZ6282', 'VA8301']",['United Airlines'],B,Landed - On-time [+],23:00,2023-12-01,22:53,2023-12-01,actual,07:25,2023-12-02,06:51,2023-12-02,actual,Boeing 757-200 Passenger
San Francisco,SFO,07:30,2023-12-02,"['DL475', 'KE6732', 'LA6535', 'VS1787']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:40,2023-12-01,23:09,2023-12-01,actual,07:30,2023-12-02,07:25,2023-12-02,actual,Airbus A321neo
Pittsburgh,PIT,07:37,2023-12-02,"['B61486', 'EI5223', 'FI7836', 'HA2468', 'TP4356']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-12-02,05:55,2023-12-02,actual,07:37,2023-12-02,07:14,2023-12-02,actual,Embraer 190
Richmond,RIC,07:37,2023-12-02,"['B6382', 'EI5239', 'FI7882', 'HA2250', 'JL5879', 'TP4366']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-12-02,05:51,2023-12-02,actual,07:37,2023-12-02,07:22,2023-12-02,actual,Embraer 190
Cleveland,CLE,07:46,2023-12-02,"['B6540', 'EI5365', 'FI7822', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-12-02,05:44,2023-12-02,actual,07:46,2023-12-02,07:06,2023-12-02,actual,Embraer 190
Nantucket,ACK,07:48,2023-12-02,"['9K5001', 'B65900']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:00,2023-12-02,07:10,2023-12-02,actual,07:48,2023-12-02,08:12,2023-12-02,actual,Cessna (Light aircraft)
Detroit,DTW,07:52,2023-12-02,"['B61336', 'EI5307', 'FI7844', 'HA2148', 'JL5895', 'TP4466']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-12-02,05:50,2023-12-02,actual,07:52,2023-12-02,07:27,2023-12-02,actual,Airbus A220-300 Passenger
San Francisco,SFO,08:00,2023-12-02,"['UA1665', 'NZ9018', 'VA8306']",['United Airlines'],B,Landed - On-time [+],23:25,2023-12-01,23:26,2023-12-01,actual,08:00,2023-12-02,07:41,2023-12-02,actual,Boeing 757-200 Passenger
Portsmouth,PSM,08:08,2023-12-02,['CNS2013'],['PlaneSense'],,Landed - Delayed [+],07:45,2023-12-02,08:41,2023-12-02,actual,08:08,2023-12-02,08:57,2023-12-02,actual,Pilatus PC-12
New York,LGA,08:14,2023-12-02,"['B62732', 'HA2136', 'TP4462']","['JetBlue Airways', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:00,2023-12-02,06:58,2023-12-02,actual,08:14,2023-12-02,07:54,2023-12-02,actual,Embraer 190
Lebanon,LEB,08:15,2023-12-02,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:20,2023-12-02,08:10,2023-12-02,actual,08:15,2023-12-02,09:05,2023-12-02,actual,Tecnam P2012 Traveler
Seattle,SEA,08:15,2023-12-02,"['B6498', 'EI5271', 'HA2114', 'TP4386']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],23:59,2023-12-01,23:50,2023-12-01,actual,08:15,2023-12-02,07:48,2023-12-02,actual,Airbus A321
Seattle,SEA,08:18,2023-12-02,"['DL428', 'KE3143', 'MU8687', 'VS3541']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:59,2023-12-01,00:02,2023-12-02,actual,08:18,2023-12-02,08:06,2023-12-02,actual,Airbus A321neo
San Juan,SJU,08:20,2023-12-02,"['B6562', 'EI5287', 'FI7988', 'HA2290', 'JL5481', 'TP4396']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL', 'TAP Air Portugal']",C,Landed - On-time [+],05:05,2023-12-02,04:59,2023-12-02,actual,08:20,2023-12-02,08:09,2023-12-02,actual,Airbus A320
New York,JFK,08:23,2023-12-02,"['DL5812', 'KE3954', 'VS4657']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:00,2023-12-02,06:50,2023-12-02,actual,08:23,2023-12-02,08:03,2023-12-02,actual,Embraer 175
Bar Harbor,BHB,08:25,2023-12-02,['9K901'],['Cape Air'],C,Landed - On-time [+],07:00,2023-12-02,06:50,2023-12-02,actual,08:25,2023-12-02,08:23,2023-12-02,actual,Cessna (Light aircraft)
New York,LGA,08:25,2023-12-02,['AA1943'],['American Airlines'],B,Landed - On-time [+],07:00,2023-12-02,06:46,2023-12-02,actual,08:25,2023-12-02,07:57,2023-12-02,actual,Airbus A319
Augusta,AUG,08:27,2023-12-02,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],07:10,2023-12-02,07:10,2023-12-02,scheduled,08:27,2023-12-02,08:27,2023-12-02,scheduled,Tecnam P2012 Traveler
San Francisco,SFO,08:27,2023-12-02,"['B634', 'FI7830', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'JAL', 'TAP Air Portugal']",C,Landed - On-time [+],23:55,2023-12-01,23:47,2023-12-01,actual,08:27,2023-12-02,07:58,2023-12-02,actual,Airbus A321neo
Orlando,MCO,08:36,2023-12-02,['F93348'],['Frontier Airlines'],E,Landed - On-time [+],05:30,2023-12-02,05:20,2023-12-02,actual,08:36,2023-12-02,08:19,2023-12-02,actual,Airbus A321
Rutland,RUT,08:38,2023-12-02,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-12-02,07:19,2023-12-02,actual,08:38,2023-12-02,08:30,2023-12-02,actual,Tecnam P2012 Traveler
Newark,EWR,08:44,2023-12-02,"['UA1690', 'TP8514']","['United Airlines', 'TAP Air Portugal']",B,Landed - On-time [+],07:30,2023-12-02,07:23,2023-12-02,actual,08:44,2023-12-02,08:34,2023-12-02,actual,Boeing 737-800 Passenger
Martha's Vineyard,MVY,08:45,2023-12-02,"['9K3201', 'B65123']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:05,2023-12-02,08:05,2023-12-02,actual,08:45,2023-12-02,08:57,2023-12-02,actual,Cessna (Light aircraft)
Rockland,RKD,08:55,2023-12-02,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:35,2023-12-02,07:15,2023-12-02,actual,08:55,2023-12-02,08:30,2023-12-02,actual,Tecnam P2012 Traveler
Saranac Lake,SLK,08:59,2023-12-02,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:25,2023-12-02,07:23,2023-12-02,actual,08:59,2023-12-02,08:52,2023-12-02,actual,Tecnam P2012 Traveler
Cincinnati,CVG,09:00,2023-12-02,"['DL5781', 'KE3985']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:52,2023-12-02,06:48,2023-12-02,actual,09:00,2023-12-02,08:34,2023-12-02,actual,Embraer 175
Seoul,ICN,09:00,2023-12-02,"['KE91', 'DL7667']","['Korean Air', 'Delta Air Lines']",E,Landed - On-time [+],09:30,2023-12-02,09:58,2023-12-02,actual,09:00,2023-12-02,09:02,2023-12-02,actual,Boeing 787-9
Orlando,MCO,09:01,2023-12-02,"['B6952', 'AD7734', 'EI5171', 'FI7816', 'HA2198', 'JL5489']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL']",C,Landed - On-time [+],06:00,2023-12-02,05:50,2023-12-02,actual,09:01,2023-12-02,08:44,2023-12-02,actual,Airbus A220-300 Passenger
West Palm Beach,PBI,09:04,2023-12-02,"['B6522', 'EI5193', 'HA2458']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines']",C,Landed - On-time [+],06:00,2023-12-02,05:43,2023-12-02,actual,09:04,2023-12-02,08:51,2023-12-02,actual,Airbus A320
Bermuda,BDA,09:05,2023-12-02,['2T301'],['BermudAir'],E,En Route [+],07:50,2023-12-02,07:50,2023-12-02,scheduled,09:05,2023-12-02,09:05,2023-12-02,scheduled,Embraer 170
Washington,DCA,09:05,2023-12-02,"['B61554', 'FI7868', 'HA2408', 'TP4276']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:30,2023-12-02,07:20,2023-12-02,actual,09:05,2023-12-02,08:39,2023-12-02,actual,Embraer 190
Detroit,DTW,09:06,2023-12-02,"['DL1322', 'KE3383']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:00,2023-12-02,06:56,2023-12-02,actual,09:06,2023-12-02,08:28,2023-12-02,actual,Airbus A321
Fort Myers,RSW,09:10,2023-12-02,"['B6266', 'EI5247', 'FI7984', 'HA2488', 'JL5881', 'QR3939', 'TP4410']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-12-02,05:50,2023-12-02,actual,09:10,2023-12-02,08:51,2023-12-02,actual,Airbus A220-300 Passenger
Montreal,YUL,09:28,2023-12-02,"['AC8604', 'UA8416']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],08:00,2023-12-02,07:51,2023-12-02,actual,09:28,2023-12-02,09:23,2023-12-02,actual,
Washington,DCA,09:36,2023-12-02,"['AA4366', 'JL7609']","['American Airlines', 'JAL']",B,Landed - On-time [+],08:00,2023-12-02,07:53,2023-12-02,actual,09:36,2023-12-02,09:20,2023-12-02,actual,Embraer 175
San Juan,SJU,09:38,2023-12-02,['NK2325'],['Spirit Airlines'],B,Landed - Delayed [+],06:20,2023-12-02,06:29,2023-12-02,actual,09:38,2023-12-02,09:54,2023-12-02,actual,Airbus A320
Atlanta,ATL,09:41,2023-12-02,"['DL327', 'AR7036', 'KE6839', 'KL7056', 'LA6308']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines']",A,Landed - On-time [+],07:10,2023-12-02,07:10,2023-12-02,actual,09:41,2023-12-02,09:26,2023-12-02,actual,Boeing 757-200 Passenger
Richmond,RIC,09:46,2023-12-02,"['DL5716', 'AF2436', 'KE3998', 'VS4306']","['Delta Air Lines', 'Air France', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],08:00,2023-12-02,07:55,2023-12-02,actual,09:46,2023-12-02,09:29,2023-12-02,actual,Embraer 175
Massena,MSS,09:50,2023-12-02,['4B861'],['Boutique Air'],B,Landed - On-time [+],08:30,2023-12-02,08:28,2023-12-02,actual,09:50,2023-12-02,09:30,2023-12-02,actual,Pilatus PC-12
Lebanon,LEB,09:55,2023-12-02,"['9K1874', 'B65399']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],09:00,2023-12-02,09:00,2023-12-02,actual,09:55,2023-12-02,09:55,2023-12-02,actual,Tecnam P2012 Traveler
Cleveland,CLE,09:57,2023-12-02,"['DL5663', 'KE3302']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],08:00,2023-12-02,07:54,2023-12-02,actual,09:57,2023-12-02,09:20,2023-12-02,actual,Embraer 175
Atlanta,ATL,09:58,2023-12-02,"['B6296', 'FI7900', 'HA2370', 'JL5491', 'QR3810', 'TP4296']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'JAL', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],07:28,2023-12-02,07:23,2023-12-02,actual,09:58,2023-12-02,09:37,2023-12-02,actual,Embraer 190
Tampa,TPA,09:59,2023-12-02,"['DL1430', 'KE3905', 'VS4346']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:00,2023-12-02,06:56,2023-12-02,actual,09:59,2023-12-02,09:44,2023-12-02,actual,Boeing 737-800 Passenger
Columbus,CMH,10:00,2023-12-02,"['DL5771', 'KE3984']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],08:00,2023-12-02,07:48,2023-12-02,actual,10:00,2023-12-02,09:22,2023-12-02,actual,Embraer 175
Washington,DCA,10:00,2023-12-02,"['B61854', 'FI7826', 'HA2080', 'QR3813', 'TP4278']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],08:30,2023-12-02,08:23,2023-12-02,actual,10:00,2023-12-02,09:49,2023-12-02,actual,Embraer 190
Raleigh/Durham,RDU,10:02,2023-12-02,"['DL379', 'VS4280']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - Delayed [+],08:00,2023-12-02,08:56,2023-12-02,actual,10:02,2023-12-02,10:36,2023-12-02,actual,Airbus A220-100 Passenger
