,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
22,San Francisco,SFO,06:44,2023-05-14,"['DL926', 'LA6535', 'VS2372', 'WS7424']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],21:55,2023-05-13,21:55,2023-05-13,06:44,2023-05-14,06:25,2023-05-14,
23,San Diego,SAN,06:45,2023-05-14,['DL316'],['Delta Air Lines'],A,Landed - On-time [+],22:00,2023-05-13,22:15,2023-05-13,06:45,2023-05-14,06:37,2023-05-14,
24,Portland,PDX,06:57,2023-05-14,"['B696', 'EI5195', 'TP4432']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:38,2023-05-13,00:26,2023-05-15,06:57,2023-05-14,08:46,2023-05-15,
25,Newark,EWR,07:12,2023-05-14,"['B62180', 'AA9152', 'FI7992', 'HA2084', 'JL5479', 'TP4480']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-14,05:53,2023-05-14,07:12,2023-05-14,06:50,2023-05-14,
26,San Francisco,SFO,07:14,2023-05-14,"['UA1665', 'NZ9018', 'VA8306']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - Delayed [+],22:35,2023-05-13,22:54,2023-05-13,07:14,2023-05-14,07:32,2023-05-14,
27,Rochester,ROC,07:18,2023-05-14,"['B6712', 'TP4275']","['JetBlue Airways', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-14,05:53,2023-05-14,07:18,2023-05-14,07:02,2023-05-14,
28,New York,JFK,07:20,2023-05-14,"['DL5853', 'KE3954', 'KL6729', 'VS4302']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:00,2023-05-14,05:51,2023-05-14,07:20,2023-05-14,06:53,2023-05-14,
29,Bar Harbor,BHB,07:25,2023-05-14,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],06:00,2023-05-14,06:00,2023-05-14,07:25,2023-05-14,07:42,2023-05-14,Cessna (Light aircraft)
30,Los Angeles,LAX,07:26,2023-05-14,"['UA2424', 'NZ9441', 'OZ6282', 'VA8301']","['United Airlines', 'Air New Zealand', 'Asiana Airlines', 'Virgin Australia']",B,Landed - On-time [+],22:51,2023-05-13,22:42,2023-05-13,07:26,2023-05-14,06:56,2023-05-14,
31,Pittsburgh,PIT,07:32,2023-05-14,"['B61486', 'AA9365', 'EI5223', 'FI7836', 'HA2468', 'TP4356']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-14,06:06,2023-05-14,07:32,2023-05-14,07:26,2023-05-14,
32,Richmond,RIC,07:37,2023-05-14,"['B6382', 'AA9191', 'EI5239', 'JL5879', 'TP4366']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-14,05:53,2023-05-14,07:37,2023-05-14,07:16,2023-05-14,
33,San Francisco,SFO,07:38,2023-05-14,"['AS546', 'AA7543', 'FJ5860', 'JL5448', 'QF3670', 'SQ1386']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Singapore Airlines']",B,Landed - Delayed [+],22:55,2023-05-13,23:21,2023-05-13,07:38,2023-05-14,07:55,2023-05-14,
34,Westhampton Beach,FOK,07:40,2023-05-14,['LXJ459'],['Flexjet'],,Landed - Delayed [+],07:00,2023-05-14,07:36,2023-05-14,07:40,2023-05-14,08:08,2023-05-14,
35,Washington,DCA,07:42,2023-05-14,"['AA2153', 'B64297']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-14,05:56,2023-05-14,07:42,2023-05-14,07:18,2023-05-14,
36,Phoenix,PHX,07:45,2023-05-14,['DL667'],['Delta Air Lines'],A,Landed - On-time [+],23:39,2023-05-13,23:38,2023-05-13,07:45,2023-05-14,07:17,2023-05-14,
37,Detroit,DTW,07:52,2023-05-14,"['B61336', 'AA9349', 'EI5307', 'FI7844', 'HA2148', 'JL5895', 'TP4284']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-14,05:58,2023-05-14,07:52,2023-05-14,07:45,2023-05-14,
38,Baltimore,BWI,07:55,2023-05-14,['WN490'],['Southwest Airlines'],B,Landed - Delayed [+],06:35,2023-05-14,07:05,2023-05-14,07:55,2023-05-14,08:24,2023-05-14,
39,San Francisco,SFO,07:56,2023-05-14,"['B634', 'AA9324', 'FI7830', 'HA2358', 'SQ1544', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:08,2023-05-13,23:01,2023-05-14,07:56,2023-05-14,07:44,2023-05-15,
40,Washington,DCA,07:58,2023-05-14,"['B6254', 'AA9467', 'HA2146']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:30,2023-05-14,06:21,2023-05-14,07:58,2023-05-14,07:47,2023-05-14,
41,Cleveland,CLE,08:00,2023-05-14,"['B6540', 'AA9358', 'EI5365', 'FI7822', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:19,2023-05-14,06:09,2023-05-14,08:00,2023-05-14,07:52,2023-05-14,
42,Martha's Vineyard,MVY,08:00,2023-05-14,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-05-14,07:10,2023-05-14,08:00,2023-05-14,07:48,2023-05-14,Cessna (Light aircraft)
43,Raleigh/Durham,RDU,08:00,2023-05-14,"['DL2999', 'KE3997']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:00,2023-05-14,06:00,2023-05-14,08:00,2023-05-14,07:59,2023-05-14,
44,Seattle,SEA,08:00,2023-05-14,"['DL810', 'KE3143', 'VS3753']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:35,2023-05-13,23:28,2023-05-13,08:00,2023-05-14,07:46,2023-05-14,
45,Richmond,RIC,08:01,2023-05-14,"['DL5730', 'KE3998']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:15,2023-05-14,06:15,2023-05-14,08:01,2023-05-14,07:50,2023-05-14,
46,Rochester,ROC,08:04,2023-05-14,['DL5836'],['Delta Air Lines'],A,Landed - Delayed [+],06:39,2023-05-14,06:33,2023-05-14,08:04,2023-05-14,08:46,2023-05-14,
47,Raleigh/Durham,RDU,08:05,2023-05-14,"['B6184', 'AA9456', 'EI5231', 'FI7876', 'HA2470', 'JL5841']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines']",C,Landed - On-time [+],06:10,2023-05-14,06:04,2023-05-14,08:05,2023-05-14,07:56,2023-05-14,
48,Augusta,AUG,08:10,2023-05-14,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:00,2023-05-14,07:36,2023-05-14,08:10,2023-05-14,08:45,2023-05-14,Tecnam P2012 Traveler
49,Massena,MSS,08:10,2023-05-14,['4B861'],['Boutique Air'],B,Landed - On-time [+],07:00,2023-05-14,07:07,2023-05-14,08:10,2023-05-14,08:10,2023-05-14,
50,Lebanon,LEB,08:15,2023-05-14,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-05-14,07:10,2023-05-14,08:15,2023-05-14,08:00,2023-05-14,Tecnam P2012 Traveler
51,Louisville,SDF,08:20,2023-05-14,"['AA4564', 'B64503']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-14,05:58,2023-05-14,08:20,2023-05-14,08:11,2023-05-14,
52,Rutland,RUT,08:25,2023-05-14,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:20,2023-05-14,07:36,2023-05-14,08:25,2023-05-14,08:45,2023-05-14,Tecnam P2012 Traveler
53,Los Angeles,LAX,08:30,2023-05-14,"['B6988', 'AA9259', 'FI7866', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-05-13,23:56,2023-05-14,08:30,2023-05-14,08:25,2023-05-15,
54,Atlanta,ATL,08:31,2023-05-14,"['B6996', 'AA9303', 'FI7900', 'HA2164', 'JL5491']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines']",C,Landed - On-time [+],06:00,2023-05-14,05:54,2023-05-14,08:31,2023-05-14,08:17,2023-05-14,
55,Philadelphia,PHL,08:37,2023-05-14,"['AA1440', 'JL7527']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:20,2023-05-14,07:12,2023-05-14,08:37,2023-05-14,08:22,2023-05-14,
56,Rockland,RKD,08:40,2023-05-14,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:30,2023-05-14,07:20,2023-05-14,08:40,2023-05-14,08:40,2023-05-14,Tecnam P2012 Traveler
57,Washington,DCA,08:44,2023-05-14,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],07:00,2023-05-14,06:54,2023-05-14,08:44,2023-05-14,08:22,2023-05-14,
58,Rochester,ROC,08:48,2023-05-14,"['AA6042', 'JL7617']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-05-14,07:22,2023-05-14,08:48,2023-05-14,08:41,2023-05-14,
59,Saranac Lake,SLK,08:51,2023-05-14,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:25,2023-05-14,08:10,2023-05-14,08:51,2023-05-14,09:35,2023-05-14,Tecnam P2012 Traveler
60,Syracuse,SYR,08:52,2023-05-14,"['B6846', 'HA2190', 'TP4388']","['JetBlue Airways', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-05-14,07:36,2023-05-14,08:52,2023-05-14,08:38,2023-05-14,
61,Orlando,MCO,08:58,2023-05-14,['EI5171'],['Aer Lingus'],C,En Route [+],06:00,2023-05-14,,,08:58,2023-05-14,,,Airbus A320
62,Washington,DCA,08:59,2023-05-14,"['B61554', 'AA9542', 'HA2410']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],07:30,2023-05-14,07:25,2023-05-14,08:59,2023-05-14,08:47,2023-05-14,
63,Santiago,STI,09:00,2023-05-14,['B61924'],['JetBlue Airways'],E,Landed - Delayed [+],05:05,2023-05-14,05:27,2023-05-14,09:00,2023-05-14,09:28,2023-05-14,
64,Orlando,MCO,09:02,2023-05-14,['F91630'],['Frontier Airlines'],E,Landed - Delayed [+],06:00,2023-05-14,06:33,2023-05-14,09:02,2023-05-14,09:23,2023-05-14,
65,West Palm Beach,PBI,09:03,2023-05-14,"['B6222', 'EI5191', 'HA2454', 'JL5877', 'TP4488']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],06:00,2023-05-14,06:47,2023-05-14,09:03,2023-05-14,09:51,2023-05-14,
66,Tampa,TPA,09:04,2023-05-14,"['B6392', 'EI5293', 'FI7850', 'HA2480', 'JL5885', 'TP4404']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-14,05:46,2023-05-14,09:04,2023-05-14,08:40,2023-05-14,
67,Detroit,DTW,09:06,2023-05-14,['DL1322'],['Delta Air Lines'],A,Landed - On-time [+],07:06,2023-05-14,07:04,2023-05-14,09:06,2023-05-14,08:49,2023-05-14,
68,Bangor,BGR,09:07,2023-05-14,['GAJ849'],['Gama Aviation Signature'],,Landed - Delayed [+],08:15,2023-05-14,08:37,2023-05-14,09:07,2023-05-14,09:25,2023-05-14,
69,Indianapolis,IND,09:10,2023-05-14,"['DL5813', 'KE3316']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:44,2023-05-14,06:42,2023-05-14,09:10,2023-05-14,08:50,2023-05-14,
70,Toronto,YYZ,09:11,2023-05-14,"['AC766', 'UA8528']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],07:40,2023-05-14,07:39,2023-05-14,09:11,2023-05-14,09:12,2023-05-14,
71,Fort Lauderdale,FLL,09:14,2023-05-14,"['B670', 'AD7410', 'EI5143', 'FI7932', 'HA2168', 'JL5863', 'TP4288']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-14,05:52,2023-05-14,09:14,2023-05-14,08:54,2023-05-14,
72,San Juan,SJU,09:20,2023-05-14,"['B6562', 'EI5287', 'FI7988', 'HA2290', 'JL5481', 'TP4396']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],05:01,2023-05-14,04:58,2023-05-14,09:20,2023-05-14,08:59,2023-05-14,
73,Knoxville,TYS,09:23,2023-05-14,['G41396'],['Allegiant Air'],E,Landed - On-time [+],07:00,2023-05-14,06:57,2023-05-14,09:23,2023-05-14,09:02,2023-05-14,
74,Westchester County,HPN,09:26,2023-05-14,['1I507'],['NetJets Aviation'],,Landed - On-time [+],08:30,2023-05-14,08:43,2023-05-14,09:26,2023-05-14,09:16,2023-05-14,
75,Newark,EWR,09:28,2023-05-14,"['UA606', 'AD7044']","['United Airlines', 'Azul']",B,Landed - On-time [+],07:59,2023-05-14,07:51,2023-05-14,09:28,2023-05-14,08:54,2023-05-14,
76,Cincinnati,CVG,09:31,2023-05-14,"['DL2833', 'KE3985', 'VS4246']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:15,2023-05-14,07:09,2023-05-14,09:31,2023-05-14,09:06,2023-05-14,
77,Nantucket,ACK,09:33,2023-05-14,"['9K5081', 'B65391']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],08:45,2023-05-14,09:10,2023-05-14,09:33,2023-05-14,10:00,2023-05-14,Cessna (Light aircraft)
78,Nashville,BNA,09:37,2023-05-14,"['B6948', 'AA9402', 'FI7810']","['JetBlue Airways', 'American Airlines', 'Icelandair']",C,Landed - On-time [+],06:10,2023-05-14,06:04,2023-05-14,09:37,2023-05-14,09:40,2023-05-14,
79,Miami,MIA,09:38,2023-05-14,['NK3121'],['Spirit Airlines'],B,Landed - On-time [+],06:10,2023-05-14,06:04,2023-05-14,09:38,2023-05-14,09:18,2023-05-14,
80,Montreal,YUL,09:38,2023-05-14,"['AC8604', 'UA8416']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],08:15,2023-05-14,08:19,2023-05-14,09:38,2023-05-14,09:32,2023-05-14,
81,Santo Domingo,SDQ,09:42,2023-05-14,['B61830'],['JetBlue Airways'],E,Landed - On-time [+],05:30,2023-05-14,05:30,2023-05-14,09:42,2023-05-14,09:38,2023-05-14,
82,Nantucket,ACK,09:43,2023-05-14,"['9K5041', 'B65151']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],08:55,2023-05-14,09:15,2023-05-14,09:43,2023-05-14,10:16,2023-05-14,Cessna (Light aircraft)
83,Atlanta,ATL,09:43,2023-05-14,"['DL327', 'AR7036', 'KE6839', 'KL5636']","['Delta Air Lines', 'Aerolineas Argentinas', 'Korean Air', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],07:05,2023-05-14,07:02,2023-05-14,09:43,2023-05-14,09:33,2023-05-14,
84,New York,LGA,09:46,2023-05-14,['TWY605'],['Solairus Aviation'],,Landed - On-time [+],09:00,2023-05-14,09:20,2023-05-14,09:46,2023-05-14,09:55,2023-05-14,
85,Buffalo,BUF,09:49,2023-05-14,"['B6716', 'AA9439', 'EI5097', 'FI7916', 'HA2364', 'JL5855', 'TP4261']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],08:30,2023-05-14,08:18,2023-05-14,09:49,2023-05-14,09:23,2023-05-14,
86,Lebanon,LEB,09:55,2023-05-14,"['9K1874', 'B65399']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],09:00,2023-05-14,08:50,2023-05-14,09:55,2023-05-14,09:53,2023-05-14,Tecnam P2012 Traveler
87,London,LHR,10:00,2023-05-14,"['AA109', 'AY4186', 'B64469', 'BA1545', 'GF4154', 'IB4261', 'LY8018', 'QR2218']","['American Airlines', 'Finnair', 'JetBlue Airways', 'British Airways', 'Gulf Air', 'Iberia', 'El Al Israel Airlines', 'Qatar Airways']",E,Landed - On-time [+],07:45,2023-05-14,07:43,2023-05-14,10:00,2023-05-14,09:43,2023-05-14,
88,Provincetown,PVC,10:00,2023-05-14,"['9K2021', 'B65150']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],09:30,2023-05-14,09:25,2023-05-14,10:00,2023-05-14,09:55,2023-05-14,Cessna (Light aircraft)
89,New York,JFK,10:01,2023-05-14,"['DL5723', 'AZ3342', 'KE3949', 'LA6383', 'VS4657']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],08:30,2023-05-14,08:22,2023-05-14,10:01,2023-05-14,09:35,2023-05-14,
90,Washington,DCA,10:05,2023-05-14,"['B61854', 'AA9189', 'FI7826']","['JetBlue Airways', 'American Airlines', 'Icelandair']",C,Landed - On-time [+],08:30,2023-05-14,08:22,2023-05-14,10:05,2023-05-14,10:07,2023-05-14,
91,Tampa,TPA,10:09,2023-05-14,"['DL1430', 'KE3905', 'VS4346']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:00,2023-05-14,06:57,2023-05-14,10:09,2023-05-14,09:50,2023-05-14,
92,Orlando,MCO,10:11,2023-05-14,"['DL1668', 'KE3991']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:05,2023-05-14,07:01,2023-05-14,10:11,2023-05-14,09:57,2023-05-14,
93,Orlando,MCO,10:12,2023-05-14,"['B62056', 'AD7420', 'EI5169', 'FI7816', 'HA2440', 'JL5489', 'TP4484']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:00,2023-05-14,06:50,2023-05-14,10:12,2023-05-14,09:47,2023-05-14,
94,Washington,DCA,10:15,2023-05-14,"['DL5807', 'KE3308']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],08:30,2023-05-14,08:22,2023-05-14,10:15,2023-05-14,09:42,2023-05-14,
95,London,LHR,10:16,2023-05-14,['B61621'],['JetBlue Airways'],E,Landed - On-time [+],07:25,2023-05-14,07:33,2023-05-14,10:16,2023-05-14,10:06,2023-05-14,
96,Hilton Head,HHH,10:20,2023-05-14,['1I906'],['NetJets Aviation'],,Landed - Delayed [+],08:00,2023-05-14,08:41,2023-05-14,10:20,2023-05-14,10:47,2023-05-14,
97,Charlotte,CLT,10:21,2023-05-14,"['AA2275', 'JL7607']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],08:13,2023-05-14,08:06,2023-05-14,10:21,2023-05-14,10:08,2023-05-14,
98,Dulles,IAD,10:21,2023-05-14,"['UA641', 'AV2022']","['United Airlines', 'Avianca']",B,Landed - On-time [+],08:45,2023-05-14,08:34,2023-05-14,10:21,2023-05-14,10:04,2023-05-14,
99,Martha's Vineyard,MVY,10:28,2023-05-14,['CNS8'],['PlaneSense'],,Landed - On-time [+],10:00,2023-05-14,10:16,2023-05-14,10:28,2023-05-14,10:40,2023-05-14,
100,Seoul,ICN,10:30,2023-05-14,"['KE91', 'DL7667']","['Korean Air', 'Delta Air Lines']",E,Landed - On-time [+],09:30,2023-05-14,09:41,2023-05-14,10:30,2023-05-14,10:32,2023-05-14,
101,Chicago,ORD,10:30,2023-05-14,"['UA1803', 'NZ2095']","['United Airlines', 'Air New Zealand']",B,Landed - On-time [+],07:10,2023-05-14,07:04,2023-05-14,10:30,2023-05-14,10:17,2023-05-14,
102,Fort Lauderdale,FLL,10:33,2023-05-14,['NK610'],['Spirit Airlines'],B,Landed - On-time [+],07:20,2023-05-14,07:22,2023-05-14,10:33,2023-05-14,10:29,2023-05-14,
103,New York,LGA,10:34,2023-05-14,"['B62432', 'AA9426']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],09:15,2023-05-14,09:11,2023-05-14,10:34,2023-05-14,10:07,2023-05-14,
104,Minneapolis,MSP,10:34,2023-05-14,['SY251'],['Sun Country Airlines'],E,Landed - On-time [+],06:50,2023-05-14,06:46,2023-05-14,10:34,2023-05-14,10:17,2023-05-14,
105,Grand Rapids,GRR,10:38,2023-05-14,['G42172'],['Allegiant Air'],E,Landed - On-time [+],08:30,2023-05-14,08:34,2023-05-14,10:38,2023-05-14,10:38,2023-05-14,
