,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
36,San Francisco,SFO,07:38,2023-05-07,"['AS546', 'AA7543', 'FJ5860', 'JL5448', 'QF3670', 'SQ1386']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'JAL Japan Airlines', 'Qantas', 'Singapore Airlines']",B,Landed - On-time [+],22:55,2023-05-06,22:44,2023-05-06,07:38,2023-05-07,07:13,2023-05-07,
37,Washington,DCA,07:42,2023-05-07,"['AA2153', 'B64297']","['American Airlines', 'JetBlue Airways']",B,Landed - Delayed [+],06:00,2023-05-07,07:54,2023-05-07,07:42,2023-05-07,09:24,2023-05-07,
38,Seattle,SEA,07:50,2023-05-07,"['DL810', 'KE3143', 'VS3753']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],23:33,2023-05-06,23:32,2023-05-06,07:50,2023-05-07,07:46,2023-05-07,
39,Detroit,DTW,07:52,2023-05-07,"['B61336', 'AA9349', 'EI5307', 'FI7844', 'HA2148', 'JL5895', 'TP4284']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-07,05:50,2023-05-07,07:52,2023-05-07,07:37,2023-05-07,
40,Baltimore,BWI,07:55,2023-05-07,['WN490'],['Southwest Airlines'],B,Landed - On-time [+],06:35,2023-05-07,06:33,2023-05-07,07:55,2023-05-07,07:52,2023-05-07,
41,San Francisco,SFO,07:56,2023-05-07,"['B634', 'AA9324', 'FI7830', 'HA2358', 'SQ1550', 'TP4394']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:08,2023-05-06,23:11,2023-05-07,07:56,2023-05-07,07:36,2023-05-08,
42,Washington,DCA,07:58,2023-05-07,"['B6254', 'AA9467', 'HA2146']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],06:30,2023-05-07,06:35,2023-05-07,07:58,2023-05-07,07:52,2023-05-07,
43,Cleveland,CLE,08:00,2023-05-07,"['B6540', 'AA9358', 'EI5365', 'FI7822', 'HA2404', 'JL5493', 'TP4268']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:19,2023-05-07,06:06,2023-05-07,08:00,2023-05-07,07:49,2023-05-07,
44,Martha's Vineyard,MVY,08:00,2023-05-07,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-05-07,07:05,2023-05-07,08:00,2023-05-07,07:45,2023-05-07,Cessna (Light aircraft)
45,Phoenix,PHX,08:00,2023-05-07,['DL667'],['Delta Air Lines'],A,Landed - On-time [+],23:59,2023-05-06,23:53,2023-05-06,08:00,2023-05-07,07:36,2023-05-07,
46,Raleigh/Durham,RDU,08:05,2023-05-07,"['B6184', 'AA9456', 'EI5231', 'FI7876', 'HA2470', 'JL5841']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines']",C,Landed - On-time [+],06:10,2023-05-07,06:04,2023-05-07,08:05,2023-05-07,08:18,2023-05-07,
47,Augusta,AUG,08:10,2023-05-07,"['9K1000', 'B65110']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:00,2023-05-07,06:55,2023-05-07,08:10,2023-05-07,08:10,2023-05-07,Tecnam P2012 Traveler
48,Massena,MSS,08:10,2023-05-07,['4B861'],['Boutique Air'],B,Landed - On-time [+],07:00,2023-05-07,07:11,2023-05-07,08:10,2023-05-07,08:19,2023-05-07,
49,Lebanon,LEB,08:15,2023-05-07,"['9K1870', 'B65167']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-05-07,07:20,2023-05-07,08:15,2023-05-07,08:15,2023-05-07,Tecnam P2012 Traveler
50,Louisville,SDF,08:20,2023-05-07,"['AA4564', 'B64503']","['American Airlines', 'JetBlue Airways']",B,Landed - Delayed [+],06:00,2023-05-07,06:27,2023-05-07,08:20,2023-05-07,08:39,2023-05-07,
51,Rutland,RUT,08:25,2023-05-07,"['9K52', 'B65100']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:20,2023-05-07,07:20,2023-05-07,08:25,2023-05-07,08:26,2023-05-07,Tecnam P2012 Traveler
52,Los Angeles,LAX,08:30,2023-05-07,"['B6988', 'AA9259', 'FI7866', 'HA2316', 'SQ1538', 'TP4412']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],23:59,2023-05-06,23:48,2023-05-07,08:30,2023-05-07,08:23,2023-05-08,
53,Atlanta,ATL,08:31,2023-05-07,"['B6996', 'AA9303', 'FI7900', 'HA2164', 'JL5491']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines']",C,Landed - On-time [+],06:00,2023-05-07,06:02,2023-05-07,08:31,2023-05-07,08:42,2023-05-07,
54,Philadelphia,PHL,08:37,2023-05-07,"['AA1440', 'JL7527']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:20,2023-05-07,07:16,2023-05-07,08:37,2023-05-07,08:29,2023-05-07,
55,Rockland,RKD,08:40,2023-05-07,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Canceled [+],07:30,2023-05-07,,,08:40,2023-05-07,,,Tecnam P2012 Traveler
56,Washington,DCA,08:44,2023-05-07,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],07:00,2023-05-07,06:57,2023-05-07,08:44,2023-05-07,08:18,2023-05-07,
57,Rochester,ROC,08:48,2023-05-07,"['AA6042', 'JL7617']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:30,2023-05-07,07:21,2023-05-07,08:48,2023-05-07,08:32,2023-05-07,
58,Teterboro,TEB,08:50,2023-05-07,['EJM167'],['Executive Jet Management'],,Landed - Delayed [+],08:00,2023-05-07,08:46,2023-05-07,08:50,2023-05-07,09:21,2023-05-07,
59,Saranac Lake,SLK,08:51,2023-05-07,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:25,2023-05-07,08:00,2023-05-07,08:51,2023-05-07,09:25,2023-05-07,Tecnam P2012 Traveler
60,Syracuse,SYR,08:52,2023-05-07,"['B6846', 'HA2190', 'TP4388']","['JetBlue Airways', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:45,2023-05-07,07:29,2023-05-07,08:52,2023-05-07,08:23,2023-05-07,
61,Philadelphia,PHL,08:54,2023-05-07,"['DL5620', 'AZ4283', 'KE3318']","['Delta Air Lines', 'ITA Airways', 'Korean Air']",A,Landed - On-time [+],07:30,2023-05-07,07:27,2023-05-07,08:54,2023-05-07,08:36,2023-05-07,
62,Orlando,MCO,08:58,2023-05-07,['EI5171'],['Aer Lingus'],C,En Route [+],06:00,2023-05-07,,,08:58,2023-05-07,,,Airbus A320
63,Washington,DCA,08:59,2023-05-07,"['B61554', 'AA9542', 'HA2410']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],07:30,2023-05-07,07:21,2023-05-07,08:59,2023-05-07,08:48,2023-05-07,
64,Santiago,STI,09:00,2023-05-07,['B61924'],['JetBlue Airways'],E,Landed - On-time [+],05:05,2023-05-07,04:55,2023-05-07,09:00,2023-05-07,08:53,2023-05-07,
65,Cincinnati,CVG,09:01,2023-05-07,"['DL2833', 'KE3985']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],06:50,2023-05-07,06:44,2023-05-07,09:01,2023-05-07,08:49,2023-05-07,
66,Cleveland,CLE,09:03,2023-05-07,"['DL5816', 'KE3302']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:10,2023-05-07,07:06,2023-05-07,09:03,2023-05-07,08:48,2023-05-07,
67,West Palm Beach,PBI,09:03,2023-05-07,"['B6222', 'EI5191', 'HA2454', 'JL5877', 'TP4488']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-07,06:16,2023-05-07,09:03,2023-05-07,09:15,2023-05-07,
68,Tampa,TPA,09:04,2023-05-07,"['B6392', 'EI5293', 'FI7850', 'HA2480', 'JL5885', 'TP4404']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-07,05:49,2023-05-07,09:04,2023-05-07,08:44,2023-05-07,
69,Toronto,YYZ,09:04,2023-05-07,['HRT676'],['Chartright Air'],,Landed - On-time [+],07:33,2023-05-07,07:41,2023-05-07,09:04,2023-05-07,08:45,2023-05-07,
70,Toronto,YYZ,09:11,2023-05-07,"['AC766', 'UA8528']","['Air Canada', 'United Airlines']",B,Landed - Delayed [+],07:40,2023-05-07,07:50,2023-05-07,09:11,2023-05-07,09:28,2023-05-07,
71,Fort Lauderdale,FLL,09:14,2023-05-07,"['B670', 'AD7410', 'EI5143', 'FI7932', 'HA2168', 'JL5863', 'TP4288']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-07,05:52,2023-05-07,09:14,2023-05-07,09:08,2023-05-07,
72,Detroit,DTW,09:15,2023-05-07,['DL1322'],['Delta Air Lines'],A,Landed - On-time [+],07:18,2023-05-07,07:26,2023-05-07,09:15,2023-05-07,09:16,2023-05-07,
73,New York,LGA,09:20,2023-05-07,"['DL2536', 'KE3989']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],08:00,2023-05-07,07:56,2023-05-07,09:20,2023-05-07,08:53,2023-05-07,
74,San Juan,SJU,09:20,2023-05-07,"['B6562', 'EI5287', 'FI7988', 'HA2290', 'JL5481', 'TP4396']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],05:01,2023-05-07,04:59,2023-05-07,09:20,2023-05-07,09:11,2023-05-07,
75,Bedford/Hanscom,BED,09:23,2023-05-07,['SY8765'],['Sun Country Airlines'],,Landed - Delayed [+],09:10,2023-05-07,09:28,2023-05-07,09:23,2023-05-07,09:43,2023-05-07,
76,Knoxville,TYS,09:23,2023-05-07,['G41396'],['Allegiant Air'],E,Landed - On-time [+],07:00,2023-05-07,06:58,2023-05-07,09:23,2023-05-07,09:01,2023-05-07,
77,Richmond,RIC,09:25,2023-05-07,"['DL5751', 'AZ3413', 'KE3998']","['Delta Air Lines', 'ITA Airways', 'Korean Air']",A,Landed - On-time [+],07:40,2023-05-07,07:35,2023-05-07,09:25,2023-05-07,09:08,2023-05-07,
78,Westchester County,HPN,09:26,2023-05-07,['GAJ839'],['Gama Aviation Signature'],,Landed - Delayed [+],08:42,2023-05-07,09:39,2023-05-07,09:26,2023-05-07,10:26,2023-05-07,
79,Nantucket,ACK,09:33,2023-05-07,"['9K5081', 'B65391']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:45,2023-05-07,08:45,2023-05-07,09:33,2023-05-07,09:40,2023-05-07,Cessna (Light aircraft)
80,Nashville,BNA,09:37,2023-05-07,"['B6948', 'AA9402', 'FI7810']","['JetBlue Airways', 'American Airlines', 'Icelandair']",C,Landed - On-time [+],06:10,2023-05-07,06:14,2023-05-07,09:37,2023-05-07,09:31,2023-05-07,
81,Orlando,MCO,09:37,2023-05-07,['F91238'],['Frontier Airlines'],E,Landed - On-time [+],06:30,2023-05-07,06:50,2023-05-07,09:37,2023-05-07,09:47,2023-05-07,
82,Miami,MIA,09:38,2023-05-07,['NK3121'],['Spirit Airlines'],B,Landed - Delayed [+],06:10,2023-05-07,06:07,2023-05-07,09:38,2023-05-07,09:54,2023-05-07,
83,Montreal,YUL,09:38,2023-05-07,"['AC8604', 'UA8416']","['Air Canada', 'United Airlines']",B,Landed - Delayed [+],08:15,2023-05-07,08:53,2023-05-07,09:38,2023-05-07,10:13,2023-05-07,
84,Newark,EWR,09:39,2023-05-07,['UA3472'],['United Airlines'],B,Landed - On-time [+],08:07,2023-05-07,08:00,2023-05-07,09:39,2023-05-07,09:21,2023-05-07,
85,Portland,PWM,09:41,2023-05-07,['1I599'],['NetJets Aviation'],,Landed - Delayed [+],08:57,2023-05-07,09:29,2023-05-07,09:41,2023-05-07,09:59,2023-05-07,
86,Santo Domingo,SDQ,09:42,2023-05-07,['B61830'],['JetBlue Airways'],E,Landed - Delayed [+],05:30,2023-05-07,06:01,2023-05-07,09:42,2023-05-07,10:05,2023-05-07,
87,Nantucket,ACK,09:43,2023-05-07,"['9K5041', 'B65151']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],08:55,2023-05-07,09:20,2023-05-07,09:43,2023-05-07,10:13,2023-05-07,Cessna (Light aircraft)
88,Atlanta,ATL,09:48,2023-05-07,"['DL327', 'AR7036', 'KE6839', 'KL5636', 'LA6308']","['Delta Air Lines', 'Aerolineas Argentinas', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines']",A,Landed - On-time [+],07:15,2023-05-07,07:13,2023-05-07,09:48,2023-05-07,09:40,2023-05-07,
89,Buffalo,BUF,09:49,2023-05-07,"['B6716', 'AA9439', 'EI5097', 'FI7916', 'HA2364', 'JL5855', 'TP4261']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],08:30,2023-05-07,08:18,2023-05-07,09:49,2023-05-07,09:31,2023-05-07,
90,Lebanon,LEB,09:55,2023-05-07,"['9K1874', 'B65399']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],09:00,2023-05-07,08:50,2023-05-07,09:55,2023-05-07,09:55,2023-05-07,Tecnam P2012 Traveler
91,Teterboro,TEB,09:56,2023-05-07,['1I511'],['NetJets Aviation'],,Landed - Delayed [+],09:00,2023-05-07,10:07,2023-05-07,09:56,2023-05-07,10:36,2023-05-07,
92,London,LHR,10:00,2023-05-07,"['AA109', 'AY4186', 'B64469', 'BA1545', 'GF4154', 'IB4261', 'LY8018', 'QR2218']","['American Airlines', 'Finnair', 'JetBlue Airways', 'British Airways', 'Gulf Air', 'Iberia', 'El Al Israel Airlines', 'Qatar Airways']",E,Landed - On-time [+],07:45,2023-05-07,07:39,2023-05-07,10:00,2023-05-07,09:42,2023-05-07,
93,Provincetown,PVC,10:00,2023-05-07,"['9K2021', 'B65150']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],09:30,2023-05-07,09:25,2023-05-07,10:00,2023-05-07,09:53,2023-05-07,Cessna (Light aircraft)
94,Tampa,TPA,10:03,2023-05-07,"['DL1430', 'KE3905', 'VS4346']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:00,2023-05-07,06:55,2023-05-07,10:03,2023-05-07,09:51,2023-05-07,
95,Washington,DCA,10:05,2023-05-07,"['B61854', 'AA9189', 'FI7826']","['JetBlue Airways', 'American Airlines', 'Icelandair']",C,Landed - On-time [+],08:30,2023-05-07,08:17,2023-05-07,10:05,2023-05-07,10:17,2023-05-07,
96,Orlando,MCO,10:05,2023-05-07,"['DL1668', 'KE3991', 'VS4250']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:05,2023-05-07,07:04,2023-05-07,10:05,2023-05-07,10:00,2023-05-07,
97,New York,JFK,10:09,2023-05-07,"['DL5723', 'KE3949', 'LA6438', 'VS4657']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],08:50,2023-05-07,08:54,2023-05-07,10:09,2023-05-07,10:14,2023-05-07,
98,Louisville,SDF,10:09,2023-05-07,['DL3708'],['Delta Air Lines'],A,Landed - On-time [+],07:22,2023-05-07,07:15,2023-05-07,10:09,2023-05-07,10:00,2023-05-07,
99,Orlando,MCO,10:12,2023-05-07,"['B62056', 'AD7420', 'EI5169', 'FI7816', 'HA2440', 'JL5489', 'TP4484']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:00,2023-05-07,07:00,2023-05-07,10:12,2023-05-07,10:11,2023-05-07,
100,Washington,DCA,10:14,2023-05-07,"['DL5815', 'KE3308']","['Delta Air Lines', 'Korean Air']",A,Landed - Delayed [+],08:35,2023-05-07,08:35,2023-05-07,10:14,2023-05-07,10:30,2023-05-07,
101,Raleigh/Durham,RDU,10:14,2023-05-07,"['DL2765', 'KE3997', 'VS4280']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],08:10,2023-05-07,08:03,2023-05-07,10:14,2023-05-07,10:05,2023-05-07,
102,London,LHR,10:16,2023-05-07,['B61621'],['JetBlue Airways'],E,Landed - On-time [+],07:25,2023-05-07,07:13,2023-05-07,10:16,2023-05-07,09:31,2023-05-07,
103,Charlotte,CLT,10:21,2023-05-07,"['AA2275', 'JL7607']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],08:13,2023-05-07,08:04,2023-05-07,10:21,2023-05-07,10:24,2023-05-07,
104,Dulles,IAD,10:21,2023-05-07,"['UA641', 'AV2022']","['United Airlines', 'Avianca']",B,Landed - On-time [+],08:45,2023-05-07,08:41,2023-05-07,10:21,2023-05-07,10:29,2023-05-07,
105,Pittsburgh,PIT,10:28,2023-05-07,"['DL5753', 'KE3310', 'VS3023']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],08:37,2023-05-07,08:34,2023-05-07,10:28,2023-05-07,10:13,2023-05-07,
