Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Salt Lake City,SLC,00:03,2023-07-02,"['DL702', 'KL5238']","['Delta Air Lines', 'KLM Royal Dutch Airlines']",A,Landed - Delayed [+],17:24,2023-07-01,18:31,2023-07-01,actual,00:03,2023-07-02,00:48,2023-07-02,actual,
Miami,MIA,00:06,2023-07-02,"['B61720', 'QR4188', 'TP4510']","['JetBlue Airways', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],20:45,2023-07-01,22:01,2023-07-01,actual,00:06,2023-07-02,01:19,2023-07-02,actual,
Seattle,SEA,00:20,2023-07-02,"['DL770', 'KE3009', 'VS1732']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],15:55,2023-07-01,15:50,2023-07-01,actual,00:20,2023-07-02,00:05,2023-07-02,actual,
Miami,MIA,00:25,2023-07-02,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - Delayed [+],21:03,2023-07-01,21:57,2023-07-01,actual,00:25,2023-07-02,01:24,2023-07-02,actual,
Fort Lauderdale,FLL,00:30,2023-07-02,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:14,2023-07-01,00:47,2023-07-02,actual,00:30,2023-07-02,04:02,2023-07-02,actual,
Charlotte,CLT,00:38,2023-07-02,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - Delayed [+],22:27,2023-07-01,23:03,2023-07-01,actual,00:38,2023-07-02,01:04,2023-07-02,actual,
Chicago,ORD,00:59,2023-07-02,"['UA473', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:26,2023-07-01,21:37,2023-07-01,actual,00:59,2023-07-02,00:44,2023-07-02,actual,
San Francisco,SFO,01:04,2023-07-02,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],16:15,2023-07-01,16:13,2023-07-01,actual,01:04,2023-07-02,00:47,2023-07-02,actual,
Atlanta,ATL,01:13,2023-07-02,"['DL865', 'AM4188', 'KE3682', 'KL5056', 'LA5051', 'VS4226', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:31,2023-07-01,22:44,2023-07-01,actual,01:13,2023-07-02,01:11,2023-07-02,actual,
Denver,DEN,01:55,2023-07-02,['WN297'],['Southwest Airlines'],B,Landed - Delayed [+],20:00,2023-07-01,20:43,2023-07-01,actual,01:55,2023-07-02,02:23,2023-07-02,actual,
Cincinnati,CVG,04:31,2023-07-02,['CSB325'],['21 Air'],,Landed - Delayed [+],02:40,2023-07-02,03:12,2023-07-02,actual,04:31,2023-07-02,04:50,2023-07-02,actual,
