,Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
65,Philadelphia,PHL,08:37,2023-05-20,"['AA1440', 'JL7527']","['American Airlines', 'JAL Japan Airlines']",B,Landed - On-time [+],07:20,2023-05-20,07:18,2023-05-20,08:37,2023-05-20,08:28,2023-05-20,
66,Rockland,RKD,08:40,2023-05-20,"['9K1850', 'B65160']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],07:30,2023-05-20,07:30,2023-05-20,08:40,2023-05-20,08:55,2023-05-20,Tecnam P2012 Traveler
67,Washington,DCA,08:44,2023-05-20,"['AA2169', 'B64289']","['American Airlines', 'JetBlue Airways']",B,Canceled [+],07:00,2023-05-20,,,08:44,2023-05-20,,,Airbus A319
68,Martha's Vineyard,MVY,08:45,2023-05-20,"['9K3201', 'B65382']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],08:05,2023-05-20,09:20,2023-05-20,08:45,2023-05-20,10:06,2023-05-20,Cessna (Light aircraft)
69,Dulles,IAD,08:50,2023-05-20,['EJM223'],['Executive Jet Management'],,Landed - On-time [+],07:30,2023-05-20,07:54,2023-05-20,08:50,2023-05-20,09:00,2023-05-20,
70,Saranac Lake,SLK,08:51,2023-05-20,"['9K1026', 'B65114']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],07:25,2023-05-20,07:15,2023-05-20,08:51,2023-05-20,08:50,2023-05-20,Tecnam P2012 Traveler
71,Bedford/Hanscom,BED,08:59,2023-05-20,['EDG616'],['Jet Edge'],,Landed - Delayed [+],08:35,2023-05-20,09:16,2023-05-20,08:59,2023-05-20,09:26,2023-05-20,
72,Washington,DCA,08:59,2023-05-20,"['B61554', 'AA9542', 'HA2408']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],07:30,2023-05-20,07:22,2023-05-20,08:59,2023-05-20,08:41,2023-05-20,
73,Orlando,MCO,09:00,2023-05-20,"['B62056', 'AD7360', 'EI5169', 'FI7814', 'HA2440', 'JL5489', 'TP4484']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:02,2023-05-20,06:00,2023-05-20,09:00,2023-05-20,08:49,2023-05-20,
74,Santiago,STI,09:00,2023-05-20,['B61924'],['JetBlue Airways'],E,Landed - Delayed [+],05:05,2023-05-20,05:02,2023-05-20,09:00,2023-05-20,09:22,2023-05-20,
75,Pittsburgh,PIT,09:01,2023-05-20,"['B61486', 'AA9365', 'EI5223', 'FI7836', 'HA2468', 'TP4356']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:30,2023-05-20,07:21,2023-05-20,09:01,2023-05-20,08:44,2023-05-20,
76,Syracuse,SYR,09:02,2023-05-20,"['B6846', 'HA2190', 'TP4388']","['JetBlue Airways', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:55,2023-05-20,07:41,2023-05-20,09:02,2023-05-20,08:40,2023-05-20,
77,Tampa,TPA,09:04,2023-05-20,"['B6392', 'EI5293', 'HA2480', 'JL5885', 'TP4404']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-20,05:56,2023-05-20,09:04,2023-05-20,09:11,2023-05-20,
78,Detroit,DTW,09:06,2023-05-20,['DL1322'],['Delta Air Lines'],A,Landed - On-time [+],07:06,2023-05-20,07:04,2023-05-20,09:06,2023-05-20,08:50,2023-05-20,
79,Indianapolis,IND,09:10,2023-05-20,"['DL5813', 'AZ4285', 'KE3316']","['Delta Air Lines', 'ITA Airways', 'Korean Air']",A,Landed - On-time [+],06:44,2023-05-20,06:41,2023-05-20,09:10,2023-05-20,08:39,2023-05-20,
80,Toronto,YYZ,09:11,2023-05-20,"['AC766', 'UA8528']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],07:40,2023-05-20,07:40,2023-05-20,09:11,2023-05-20,09:10,2023-05-20,
81,Fort Lauderdale,FLL,09:14,2023-05-20,"['B670', 'AD7410', 'EI5143', 'FI7932', 'HA2168', 'JL5863', 'TP4288']","['JetBlue Airways', 'Azul', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-05-20,05:57,2023-05-20,09:14,2023-05-20,09:08,2023-05-20,
82,Chicago,ORD,09:16,2023-05-20,"['AA1489', 'AS4204', 'B64153']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways']",B,Landed - On-time [+],06:00,2023-05-20,05:58,2023-05-20,09:16,2023-05-20,09:01,2023-05-20,
83,San Juan,SJU,09:20,2023-05-20,"['B6562', 'EI5287', 'HA2290', 'JL5481', 'TP4396']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],05:01,2023-05-20,05:02,2023-05-20,09:20,2023-05-20,09:18,2023-05-20,
84,Buffalo,BUF,09:29,2023-05-20,"['DL1211', 'AF2143', 'KE6735']","['Delta Air Lines', 'Air France', 'Korean Air']",A,Landed - On-time [+],08:00,2023-05-20,07:58,2023-05-20,09:29,2023-05-20,09:25,2023-05-20,
85,Nantucket,ACK,09:33,2023-05-20,"['9K5081', 'B65391']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],08:45,2023-05-20,08:45,2023-05-20,09:33,2023-05-20,09:40,2023-05-20,Cessna (Light aircraft)
86,Newark,EWR,09:36,2023-05-20,['UA3472'],['United Airlines'],B,Landed - On-time [+],08:04,2023-05-20,08:01,2023-05-20,09:36,2023-05-20,09:17,2023-05-20,
87,Nashville,BNA,09:37,2023-05-20,"['B6948', 'AA9402']","['JetBlue Airways', 'American Airlines']",C,Landed - Delayed [+],06:10,2023-05-20,06:00,2023-05-20,09:37,2023-05-20,10:21,2023-05-20,
88,Miami,MIA,09:38,2023-05-20,['NK3121'],['Spirit Airlines'],B,Landed - On-time [+],06:10,2023-05-20,06:05,2023-05-20,09:38,2023-05-20,09:27,2023-05-20,
89,Montreal,YUL,09:38,2023-05-20,"['AC8604', 'UA8416']","['Air Canada', 'United Airlines']",B,Landed - On-time [+],08:15,2023-05-20,08:18,2023-05-20,09:38,2023-05-20,09:30,2023-05-20,
90,Santo Domingo,SDQ,09:42,2023-05-20,['B61830'],['JetBlue Airways'],E,Landed - Delayed [+],05:30,2023-05-20,06:25,2023-05-20,09:42,2023-05-20,10:21,2023-05-20,
91,Bedford/Hanscom,BED,09:52,2023-05-20,['EDG108'],['Jet Edge'],,Landed - Delayed [+],09:40,2023-05-20,09:51,2023-05-20,09:52,2023-05-20,10:08,2023-05-20,
92,Lebanon,LEB,09:55,2023-05-20,"['9K1874', 'B65399']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],09:00,2023-05-20,09:00,2023-05-20,09:55,2023-05-20,10:00,2023-05-20,Tecnam P2012 Traveler
93,London,LHR,10:00,2023-05-20,"['AA109', 'AY4186', 'B64469', 'BA1545', 'GF4154', 'IB4261', 'LY8018', 'QR2218']","['American Airlines', 'Finnair', 'JetBlue Airways', 'British Airways', 'Gulf Air', 'Iberia', 'El Al Israel Airlines', 'Qatar Airways']",E,Landed - On-time [+],07:45,2023-05-20,07:40,2023-05-20,10:00,2023-05-20,10:13,2023-05-20,
94,Chicago,MDW,10:00,2023-05-20,['WN1881'],['Southwest Airlines'],B,Landed - On-time [+],06:50,2023-05-20,06:50,2023-05-20,10:00,2023-05-20,09:57,2023-05-20,
95,New York,JFK,10:01,2023-05-20,"['DL5723', 'AZ3342', 'KE3949', 'LA6427', 'VS4657']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],08:30,2023-05-20,08:25,2023-05-20,10:01,2023-05-20,09:52,2023-05-20,
96,Buffalo,BUF,10:04,2023-05-20,"['B6716', 'AA9439', 'EI5097', 'FI7916', 'HA2364', 'JL5855', 'TP4261']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],08:45,2023-05-20,08:35,2023-05-20,10:04,2023-05-20,09:50,2023-05-20,
97,Washington,DCA,10:05,2023-05-20,"['B61854', 'AA9189', 'FI7826', 'HA2080']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],08:30,2023-05-20,08:22,2023-05-20,10:05,2023-05-20,09:49,2023-05-20,
98,West Palm Beach,PBI,10:07,2023-05-20,"['B6222', 'EI5191', 'HA2454', 'JL5877', 'TP4488']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'JAL Japan Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],07:00,2023-05-20,06:55,2023-05-20,10:07,2023-05-20,10:01,2023-05-20,
99,Tampa,TPA,10:09,2023-05-20,"['DL1430', 'KE3905', 'VS4346']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],07:00,2023-05-20,06:58,2023-05-20,10:09,2023-05-20,09:45,2023-05-20,
100,Orlando,MCO,10:11,2023-05-20,"['DL1668', 'KE3991']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],07:05,2023-05-20,06:59,2023-05-20,10:11,2023-05-20,09:57,2023-05-20,
