Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Chicago,MDW,00:05,2023-09-14,['WN2284'],['Southwest Airlines'],B,Landed - Delayed [+],20:55,2023-09-13,21:12,2023-09-13,actual,00:05,2023-09-14,00:20,2023-09-14,actual,
New York,JFK,00:15,2023-09-14,"['B61318', 'AA9347', 'AT9510', 'EI5018', 'EY8258', 'HA2002', 'QR3825', 'SQ1452', 'TP4468']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:59,2023-09-13,00:45,2023-09-14,actual,00:15,2023-09-14,01:41,2023-09-14,actual,
Miami,MIA,00:18,2023-09-14,"['AA1054', 'B64059']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],21:00,2023-09-13,20:55,2023-09-13,actual,00:18,2023-09-14,00:02,2023-09-14,actual,Boeing 737MAX 8 Passenger
Denver,DEN,00:35,2023-09-14,['WN3622'],['Southwest Airlines'],B,Landed - On-time [+],18:45,2023-09-13,19:02,2023-09-13,actual,00:35,2023-09-14,00:37,2023-09-14,actual,
Fredericton,YFC,00:35,2023-09-14,['TFF970'],['Talon Air'],,Landed - On-time [+],00:27,2023-09-14,00:28,2023-09-14,actual,00:35,2023-09-14,00:24,2023-09-14,actual,
Montreal,YUL,00:36,2023-09-14,['NJ2708'],['USAC Airways 695 LLC'],,Landed - On-time [+],23:37,2023-09-13,23:45,2023-09-13,actual,00:36,2023-09-14,00:21,2023-09-14,actual,
Fort Lauderdale,FLL,00:45,2023-09-14,"['B6170', 'AD7411', 'FI7986', 'HA2426']","['JetBlue Airways', 'Azul', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:40,2023-09-13,22:40,2023-09-13,actual,00:45,2023-09-14,01:34,2023-09-14,actual,
Detroit,DTW,00:48,2023-09-14,"['DL1622', 'AM3586', 'AZ5297', 'VS4208', 'WS6745']","['Delta Air Lines', 'Aeromexico', 'ITA Airways', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:59,2023-09-13,22:53,2023-09-13,actual,00:48,2023-09-14,00:40,2023-09-14,actual,
San Francisco,SFO,00:57,2023-09-14,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],16:15,2023-09-13,16:10,2023-09-13,actual,00:57,2023-09-14,00:32,2023-09-14,actual,
Atlanta,ATL,00:59,2023-09-14,"['DL865', 'AM4188', 'KE3682', 'KL5056', 'LA5737', 'VS4220', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:28,2023-09-13,22:35,2023-09-13,actual,00:59,2023-09-14,01:02,2023-09-14,actual,
Bangor,BGR,01:22,2023-09-14,['LBQ29'],['Quest Diagnostics'],,Landed - On-time [+],00:20,2023-09-14,00:19,2023-09-14,actual,01:22,2023-09-14,01:12,2023-09-14,actual,
San Francisco,SFO,03:51,2023-09-14,['WWI84'],['Worldwide Jet Charter'],,Landed - On-time [+],19:31,2023-09-13,19:39,2023-09-13,actual,03:51,2023-09-14,03:39,2023-09-14,actual,
Philadelphia,PHL,04:18,2023-09-14,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2023-09-14,03:36,2023-09-14,actual,04:18,2023-09-14,04:25,2023-09-14,actual,
Louisville,SDF,04:26,2023-09-14,['5X1016'],['UPS'],,Landed - On-time [+],02:35,2023-09-14,02:36,2023-09-14,actual,04:26,2023-09-14,04:10,2023-09-14,actual,
San Diego,SAN,04:39,2023-09-14,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL Japan Airlines']",C,Landed - Delayed [+],20:10,2023-09-13,10:17,2023-09-14,actual,04:39,2023-09-14,18:33,2023-09-14,actual,
Phoenix,PHX,04:47,2023-09-14,['AAL2701'],['American Airlines'],,Landed - On-time [+],21:10,2023-09-13,21:29,2023-09-13,actual,04:47,2023-09-14,04:47,2023-09-14,actual,
Newark,EWR,04:55,2023-09-14,['FX1989'],['FedEx'],,Landed - On-time [+],04:08,2023-09-14,04:03,2023-09-14,actual,04:55,2023-09-14,04:43,2023-09-14,actual,
San Francisco,SFO,05:00,2023-09-14,"['B6734', 'AA9142', 'FI7832', 'HA2496']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],20:24,2023-09-13,20:22,2023-09-13,actual,05:00,2023-09-14,04:59,2023-09-14,actual,
San Francisco,SFO,05:00,2023-09-14,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - Delayed [+],20:20,2023-09-13,20:52,2023-09-13,actual,05:00,2023-09-14,05:42,2023-09-14,actual,
Salt Lake City,SLC,05:00,2023-09-14,['B6248'],['JetBlue Airways'],C,Landed - On-time [+],22:33,2023-09-13,22:29,2023-09-13,actual,05:00,2023-09-14,04:58,2023-09-14,actual,
Phoenix,PHX,05:09,2023-09-14,['AA2701'],['American Airlines'],B,Landed - On-time [+],21:10,2023-09-13,21:06,2023-09-13,actual,05:09,2023-09-14,04:53,2023-09-14,actual,Airbus A321neo
Denver,DEN,05:42,2023-09-14,['B6494'],['JetBlue Airways'],C,Landed - On-time [+],23:55,2023-09-13,23:45,2023-09-13,actual,05:42,2023-09-14,05:48,2023-09-14,actual,
Seattle,SEA,05:44,2023-09-14,"['B6498', 'AA9217', 'HA2114']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:25,2023-09-13,23:14,2023-09-13,actual,05:44,2023-09-14,07:29,2023-09-14,actual,
