Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
New York,JFK,00:03,2024-02-28,['B61218'],['JetBlue'],C,Landed - On-time [+],22:45,"February 27, 2024",22:59,"February 27, 2024",actual,00:03,"February 28, 2024",00:11,"February 28, 2024",actual,Airbus A220-300 Passenger
Dallas,DFW,00:15,2024-02-28,['DL315'],['Delta Air Lines'],A,Landed - Delayed [+],19:41,"February 27, 2024",21:05,"February 27, 2024",actual,00:15,"February 28, 2024",01:42,"February 28, 2024",actual,Airbus A220-100 Passenger
Orlando,MCO,00:24,2024-02-28,['NK3954'],['Spirit Airlines'],B,Landed - On-time [+],21:18,"February 27, 2024",21:19,"February 27, 2024",actual,00:24,"February 28, 2024",00:22,"February 28, 2024",actual,Airbus A320neo
Miami,MIA,00:27,2024-02-28,['AA1054'],['American Airlines'],B,Landed - Delayed [+],21:08,"February 27, 2024",21:58,"February 27, 2024",actual,00:27,"February 28, 2024",01:14,"February 28, 2024",actual,Boeing 737MAX 8 Passenger
Orlando,MCO,00:36,2024-02-28,['B6652'],['JetBlue'],C,Landed - On-time [+],21:35,"February 27, 2024",21:34,"February 27, 2024",actual,00:36,"February 28, 2024",00:28,"February 28, 2024",actual,Airbus A321
Myrtle Beach,MYR,00:37,2024-02-28,['NK3907'],['Spirit Airlines'],B,Landed - On-time [+],22:38,"February 27, 2024",22:34,"February 27, 2024",actual,00:37,"February 28, 2024",00:32,"February 28, 2024",actual,Airbus A320
Charlotte,CLT,00:44,2024-02-28,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:35,"February 27, 2024",22:45,"February 27, 2024",actual,00:44,"February 28, 2024",00:41,"February 28, 2024",actual,Boeing 737-800 Passenger
Atlanta,ATL,00:57,2024-02-28,['DL518'],['Delta Air Lines'],A,Landed - On-time [+],22:25,"February 27, 2024",22:23,"February 27, 2024",actual,00:57,"February 28, 2024",00:54,"February 28, 2024",actual,Airbus A321neo
Philadelphia,PHL,04:16,2024-02-28,['5X1018'],['UPS'],,Landed - On-time [+],03:25,"February 28, 2024",03:28,"February 28, 2024",actual,04:16,"February 28, 2024",04:19,"February 28, 2024",actual,Boeing 767-300 Passenger
Louisville,SDF,04:20,2024-02-28,['5X1016'],['UPS'],,Landed - On-time [+],02:35,"February 28, 2024",02:33,"February 28, 2024",actual,04:20,"February 28, 2024",04:08,"February 28, 2024",actual,Boeing 767-300 Passenger
Salt Lake City,SLC,04:50,2024-02-28,['B6648'],['JetBlue'],C,Landed - On-time [+],22:28,"February 27, 2024",22:40,"February 27, 2024",actual,04:50,"February 28, 2024",04:55,"February 28, 2024",actual,Airbus A320
Newark,EWR,04:54,2024-02-28,['FX1989'],['FedEx'],,Landed - On-time [+],04:08,"February 28, 2024",03:57,"February 28, 2024",actual,04:54,"February 28, 2024",04:38,"February 28, 2024",actual,Boeing 757-200 Passenger
San Diego,SAN,05:00,2024-02-28,['B62120'],['JetBlue'],C,Landed - On-time [+],20:39,"February 27, 2024",20:34,"February 27, 2024",actual,05:00,"February 28, 2024",04:33,"February 28, 2024",actual,Airbus A321
San Francisco,SFO,05:00,2024-02-28,['B6334'],['JetBlue'],C,Landed - On-time [+],20:25,"February 27, 2024",20:22,"February 27, 2024",actual,05:00,"February 28, 2024",04:41,"February 28, 2024",actual,Airbus A321
