Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Seattle,SEA,00:29,2023-07-26,"['DL770', 'KE3009', 'VS1732']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],15:55,2023-07-25,16:34,2023-07-25,actual,00:29,2023-07-26,00:29,2023-07-26,actual,
Denver,DEN,00:30,2023-07-26,['WN3065'],['Southwest Airlines'],B,Landed - Delayed [+],18:35,2023-07-25,19:50,2023-07-25,actual,00:30,2023-07-26,01:35,2023-07-26,actual,
Fort Lauderdale,FLL,00:31,2023-07-26,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:15,2023-07-25,22:06,2023-07-25,actual,00:31,2023-07-26,01:17,2023-07-26,actual,
Minneapolis,MSP,00:41,2023-07-26,"['DL1246', 'AM3900', 'KE3993', 'KL5798', 'WS7864']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'WestJet']",A,Landed - On-time [+],20:45,2023-07-25,20:41,2023-07-25,actual,00:41,2023-07-26,00:20,2023-07-26,actual,
Miami,MIA,00:42,2023-07-26,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - Delayed [+],21:10,2023-07-25,22:06,2023-07-25,actual,00:42,2023-07-26,01:17,2023-07-26,actual,
Washington,DCA,00:47,2023-07-26,['AA120R'],['American Airlines'],,Landed - Delayed [+],23:43,2023-07-25,12:03,2023-07-26,actual,00:47,2023-07-26,13:07,2023-07-26,actual,
Detroit,DTW,00:59,2023-07-26,"['DL1279', 'AM3429', 'VS3112', 'WS7211']","['Delta Air Lines', 'Aeromexico', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],23:01,2023-07-25,23:12,2023-07-25,actual,00:59,2023-07-26,00:58,2023-07-26,actual,
Chicago,ORD,00:59,2023-07-26,"['UA473', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - Delayed [+],21:26,2023-07-25,22:55,2023-07-25,actual,00:59,2023-07-26,02:02,2023-07-26,actual,
Livermore,LVK,01:02,2023-07-26,['TIV725'],['Thrive Aviation'],,Landed - On-time [+],16:45,2023-07-25,17:10,2023-07-25,actual,01:02,2023-07-26,01:10,2023-07-26,actual,
San Francisco,SFO,01:04,2023-07-26,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],16:15,2023-07-25,16:15,2023-07-25,actual,01:04,2023-07-26,00:51,2023-07-26,actual,
Atlanta,ATL,01:22,2023-07-26,"['DL865', 'AM4188', 'KE3682', 'KL5056', 'LA5736', 'VS3634', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],22:41,2023-07-25,23:15,2023-07-25,actual,01:22,2023-07-26,01:43,2023-07-26,actual,
Chicago,MDW,01:50,2023-07-26,['WN5889'],['Southwest Airlines'],B,Landed - Delayed [+],22:40,2023-07-25,23:04,2023-07-25,actual,01:50,2023-07-26,02:19,2023-07-26,actual,
Shannon,SNN,02:38,2023-07-26,['IFA4904'],['FAI rent-a-jet'],,Landed - On-time [+],00:43,2023-07-26,00:51,2023-07-26,actual,02:38,2023-07-26,02:35,2023-07-26,actual,
Louisville,SDF,04:26,2023-07-26,['5X1016'],['UPS'],,Landed - On-time [+],02:35,2023-07-26,02:44,2023-07-26,actual,04:26,2023-07-26,04:35,2023-07-26,actual,
Philadelphia,PHL,04:29,2023-07-26,['5X1018'],['UPS'],,Landed - On-time [+],03:36,2023-07-26,03:37,2023-07-26,actual,04:29,2023-07-26,04:27,2023-07-26,actual,
