Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Fort Lauderdale,FLL,00:10,2024-03-10,['NK616'],['Spirit Airlines'],B,Landed - On-time [+],20:59,"March 09, 2024",21:10,"March 09, 2024",actual,00:10,"March 10, 2024",00:23,"March 10, 2024",actual,Airbus A320
Newark,EWR,00:12,2024-03-10,['SWQ2359'],['iAero Airways'],,Landed - Delayed [+],23:30,"March 09, 2024",00:14,2024-03-10,actual,00:12,"March 10, 2024",00:46,"March 10, 2024",actual,Boeing 737-400 Passenger
Orlando,MCO,00:12,2024-03-10,['B61952'],['JetBlue'],C,Landed - Delayed [+],21:10,"March 09, 2024",23:28,"March 09, 2024",actual,00:12,"March 10, 2024",03:24,"March 10, 2024",actual,Airbus A320
San Antonio,SAT,00:13,2024-03-10,['B61566'],['JetBlue'],C,Landed - Delayed [+],19:20,"March 09, 2024",19:55,"March 09, 2024",actual,00:13,"March 10, 2024",00:28,"March 10, 2024",actual,Airbus A220-300 Passenger
Denver,DEN,00:20,2024-03-10,['WN1354'],['Southwest Airlines'],B,Landed - Delayed [+],18:30,"March 09, 2024",19:37,"March 09, 2024",actual,00:20,"March 10, 2024",01:27,"March 10, 2024",actual,Boeing 737-800 Passenger
New York,JFK,00:22,2024-03-10,['B6318'],['JetBlue'],C,Canceled [+],22:59,"March 09, 2024",22:59,"March 09, 2024",scheduled,00:22,"March 10, 2024",00:22,"March 10, 2024",scheduled,Embraer 190
Miami,MIA,00:27,2024-03-10,['AA1054'],['American Airlines'],B,Landed - Delayed [+],21:08,"March 09, 2024",23:48,"March 09, 2024",actual,00:27,"March 10, 2024",03:55,"March 10, 2024",actual,Boeing 737-800 Passenger
Charlotte,CLT,00:35,2024-03-10,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:27,"March 09, 2024",22:42,"March 09, 2024",actual,00:35,"March 10, 2024",00:43,"March 10, 2024",actual,Airbus A319
Miami,MIA,00:49,2024-03-10,['DL9768'],['Delta Air Lines'],,Landed - Delayed [+],22:00,"March 09, 2024",22:32,"March 09, 2024",actual,00:49,"March 10, 2024",01:29,"March 10, 2024",actual,Airbus A321
Atlanta,ATL,00:57,2024-03-10,['DL865'],['Delta Air Lines'],A,Landed - On-time [+],22:25,"March 09, 2024",22:29,"March 09, 2024",actual,00:57,"March 10, 2024",00:51,"March 10, 2024",actual,Airbus A321neo
New York,LGA,01:30,2024-03-10,['B68308'],['JetBlue'],,En Route [+],00:47,"March 10, 2024",00:47,"March 10, 2024",scheduled,01:30,"March 10, 2024",01:30,"March 10, 2024",scheduled,Airbus A220-300 Passenger
San Juan,SJU,01:37,2024-03-10,['B6262'],['JetBlue'],C,Landed - On-time [+],22:22,"March 09, 2024",22:17,"March 09, 2024",actual,01:37,"March 10, 2024",01:26,"March 10, 2024",actual,Airbus A321
Salt Lake City,SLC,05:05,2024-03-10,['B6648'],['JetBlue'],C,Landed - Delayed [+],21:39,"March 09, 2024",22:09,"March 09, 2024",actual,05:05,"March 10, 2024",05:44,"March 10, 2024",actual,Airbus A320
Seattle,SEA,05:45,2024-03-10,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],20:32,"March 09, 2024",20:38,"March 09, 2024",actual,05:45,"March 10, 2024",05:43,"March 10, 2024",actual,Boeing 737MAX 9 Passenger
San Diego,SAN,05:48,2024-03-10,['B62120'],['JetBlue'],C,Landed - Delayed [+],20:20,"March 09, 2024",20:37,"March 09, 2024",actual,05:48,"March 10, 2024",06:11,"March 10, 2024",actual,Airbus A321
