Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Fort Lauderdale,FLL,00:04,2023-12-20,['NK616'],['Spirit Airlines'],B,Landed - On-time [+],20:45,2023-12-19,20:41,2023-12-19,actual,00:04,2023-12-20,23:59,2023-12-19,actual,Airbus A320neo
Orlando,MCO,00:10,2023-12-20,"['B62052', 'AD7670', 'HA2348']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],21:06,2023-12-19,21:00,2023-12-19,actual,00:10,2023-12-20,00:09,2023-12-20,actual,Airbus A321
San Antonio,SAT,00:11,2023-12-20,['B61566'],['JetBlue Airways'],C,Landed - Delayed [+],19:18,2023-12-19,19:11,2023-12-19,actual,00:11,2023-12-20,00:47,2023-12-20,actual,Airbus A220-300 Passenger
Minneapolis,MSP,00:17,2023-12-20,['B6836'],['JetBlue Airways'],C,Landed - On-time [+],20:30,2023-12-19,20:27,2023-12-19,actual,00:17,2023-12-20,00:05,2023-12-20,actual,Airbus A220-300 Passenger
Fort Lauderdale,FLL,00:21,2023-12-20,"['B62180', 'AD7621', 'FI7986', 'HA2428']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],21:10,2023-12-19,21:02,2023-12-19,actual,00:21,2023-12-20,00:16,2023-12-20,actual,Airbus A321
Miami,MIA,00:23,2023-12-20,"['AA1054', 'G36162']",['American Airlines'],B,Landed - On-time [+],21:00,2023-12-19,20:54,2023-12-19,actual,00:23,2023-12-20,00:15,2023-12-20,actual,Boeing 737MAX 8 Passenger
Salt Lake City,SLC,00:26,2023-12-20,"['DL702', 'KL5758', 'VS4254']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],17:50,2023-12-19,17:48,2023-12-19,actual,00:26,2023-12-20,00:06,2023-12-20,actual,Airbus A321neo
Nashville,BNA,00:32,2023-12-20,"['B6956', 'FI7810', 'HA2382']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],20:55,2023-12-19,20:39,2023-12-19,actual,00:32,2023-12-20,00:15,2023-12-20,actual,Airbus A220-300 Passenger
Tampa,TPA,00:49,2023-12-20,"['B61192', 'HA2230']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],21:50,2023-12-19,21:40,2023-12-19,actual,00:49,2023-12-20,00:44,2023-12-20,actual,Embraer 190
Miami,MIA,00:58,2023-12-20,"['B62018', 'FI7964', 'QR3899', 'TP4510']","['JetBlue Airways', 'Icelandair', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],21:45,2023-12-19,21:27,2023-12-19,actual,00:58,2023-12-20,01:23,2023-12-20,actual,Embraer 190
New York,JFK,00:59,2023-12-20,"['B61618', 'AT9512', 'EI5014', 'EY8249', 'LO5703', 'QR3855']","['JetBlue Airways', 'Aer Lingus', 'Qatar Airways']",C,Landed - Delayed [+],23:47,2023-12-19,00:43,2023-12-20,actual,00:59,2023-12-20,01:46,2023-12-20,actual,Embraer 190
Atlanta,ATL,01:03,2023-12-20,"['DL865', 'AM4188', 'KE3682', 'KL6648', 'LA6261', 'VS4256', 'WS6383']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:30,2023-12-19,22:35,2023-12-19,actual,01:03,2023-12-20,01:07,2023-12-20,actual,Airbus A321neo
Tampa,TPA,01:36,2023-12-20,['NK3583'],['Spirit Airlines'],B,Landed - Delayed [+],22:31,2023-12-19,02:56,2023-12-20,actual,01:36,2023-12-20,05:46,2023-12-20,actual,Airbus A320neo
Orlando,MCO,01:38,2023-12-20,"['B61952', 'AD7669', 'FI7812', 'HA2442']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],22:39,2023-12-19,00:13,2023-12-20,actual,01:38,2023-12-20,03:03,2023-12-20,actual,Airbus A321
Philadelphia,PHL,04:16,2023-12-20,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2023-12-20,03:39,2023-12-20,actual,04:16,2023-12-20,04:29,2023-12-20,actual,Boeing 767-300 Passenger
Louisville,SDF,04:32,2023-12-20,['5X1016'],['UPS'],,Landed - Delayed [+],02:47,2023-12-20,03:18,2023-12-20,actual,04:32,2023-12-20,05:03,2023-12-20,actual,Boeing 767-300 Passenger
Newark,EWR,04:55,2023-12-20,['FX1989'],['FedEx'],,Landed - Delayed [+],04:08,2023-12-20,04:38,2023-12-20,actual,04:55,2023-12-20,05:15,2023-12-20,actual,Airbus A300-600 Passenger
