Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Dallas,DFW,00:15,2024-03-01,['DL315'],['Delta Air Lines'],A,Landed - On-time [+],19:41,"February 29, 2024",19:35,"February 29, 2024",actual,00:15,"March 01, 2024",00:10,"March 01, 2024",actual,Airbus A220-100 Passenger
New York,JFK,00:17,2024-03-01,['B61018'],['JetBlue'],C,Landed - On-time [+],22:59,"February 29, 2024",23:03,"February 29, 2024",actual,00:17,"March 01, 2024",00:16,"March 01, 2024",actual,Airbus A220-300 Passenger
West Palm Beach,PBI,00:19,2024-03-01,['B62322'],['JetBlue'],C,Landed - Delayed [+],21:15,"February 29, 2024",22:08,"February 29, 2024",actual,00:19,"March 01, 2024",01:02,"March 01, 2024",actual,Airbus A321
Miami,MIA,00:27,2024-03-01,['AA1054'],['American Airlines'],B,Landed - On-time [+],21:08,"February 29, 2024",21:07,"February 29, 2024",actual,00:27,"March 01, 2024",00:31,"March 01, 2024",actual,Boeing 737MAX 8 Passenger
Orlando,MCO,00:36,2024-03-01,['B6652'],['JetBlue'],C,Landed - Delayed [+],21:35,"February 29, 2024",22:52,"February 29, 2024",actual,00:36,"March 01, 2024",01:43,"March 01, 2024",actual,Airbus A320
Charlotte,CLT,00:44,2024-03-01,['AA1937'],['American Airlines'],B,Landed - Delayed [+],22:35,"February 29, 2024",23:18,"February 29, 2024",actual,00:44,"March 01, 2024",01:16,"March 01, 2024",actual,Boeing 737-800 Passenger
Atlanta,ATL,00:57,2024-03-01,['DL865'],['Delta Air Lines'],A,Landed - Delayed [+],22:25,"February 29, 2024",00:46,2024-03-01,actual,00:57,"March 01, 2024",03:06,"March 01, 2024",actual,Airbus A321neo
Rochester,ROC,02:05,2024-03-01,['B68365'],['JetBlue'],,En Route [+],01:00,"March 01, 2024",01:00,"March 01, 2024",scheduled,02:05,"March 01, 2024",02:05,"March 01, 2024",scheduled,Embraer 190
Philadelphia,PHL,04:16,2024-03-01,['5X1018'],['UPS'],,Landed - On-time [+],03:25,"March 01, 2024",03:28,"March 01, 2024",actual,04:16,"March 01, 2024",04:17,"March 01, 2024",actual,Boeing 767-300 Passenger
Louisville,SDF,04:20,2024-03-01,['5X1016'],['UPS'],,Landed - On-time [+],02:35,"March 01, 2024",02:33,"March 01, 2024",actual,04:20,"March 01, 2024",04:11,"March 01, 2024",actual,Boeing 767-300 Passenger
Salt Lake City,SLC,04:50,2024-03-01,['B6648'],['JetBlue'],C,Landed - Delayed [+],22:28,"February 29, 2024",22:49,"February 29, 2024",actual,04:50,"March 01, 2024",05:05,"March 01, 2024",actual,Airbus A320
Newark,EWR,04:54,2024-03-01,['FX1989'],['FedEx'],,Landed - On-time [+],04:08,"March 01, 2024",03:55,"March 01, 2024",actual,04:54,"March 01, 2024",04:31,"March 01, 2024",actual,Boeing 757-200 Passenger
San Diego,SAN,05:00,2024-03-01,['B62120'],['JetBlue'],C,Landed - On-time [+],20:39,"February 29, 2024",20:31,"February 29, 2024",actual,05:00,"March 01, 2024",04:47,"March 01, 2024",actual,Airbus A321
San Francisco,SFO,05:00,2024-03-01,['B6334'],['JetBlue'],C,Landed - On-time [+],20:25,"February 29, 2024",20:26,"February 29, 2024",actual,05:00,"March 01, 2024",04:45,"March 01, 2024",actual,Airbus A321
Denver,DEN,05:28,2024-03-01,['B6394'],['JetBlue'],C,Landed - Delayed [+],23:45,"February 29, 2024",00:03,2024-03-01,actual,05:28,"March 01, 2024",05:43,"March 01, 2024",actual,Airbus A321
Phoenix,PHX,05:32,2024-03-01,['AA2701'],['American Airlines'],B,Landed - Delayed [+],23:01,"February 29, 2024",23:01,"February 29, 2024",actual,05:32,"March 01, 2024",05:51,"March 01, 2024",actual,Airbus A321neo
Louisville,SDF,05:39,2024-03-01,['5X1014'],['UPS'],,Landed - On-time [+],03:54,"March 01, 2024",04:08,"March 01, 2024",actual,05:39,"March 01, 2024",05:50,"March 01, 2024",actual,Boeing 767-300 Passenger
Seattle,SEA,05:43,2024-03-01,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],21:32,"February 29, 2024",21:31,"February 29, 2024",actual,05:43,"March 01, 2024",05:37,"March 01, 2024",actual,Boeing 737-900 Passenger
Las Vegas,LAS,05:50,2024-03-01,['DL484'],['Delta Air Lines'],A,Landed - On-time [+],21:45,"February 29, 2024",21:45,"February 29, 2024",actual,05:50,"March 01, 2024",05:35,"March 01, 2024",actual,Airbus A321neo
Memphis,MEM,05:58,2024-03-01,['FX1406'],['FedEx'],,Landed - On-time [+],02:36,"March 01, 2024",02:58,"March 01, 2024",actual,05:58,"March 01, 2024",06:07,"March 01, 2024",actual,Boeing 767-300 Passenger
Indianapolis,IND,06:01,2024-03-01,['FX1710'],['FedEx'],,Landed - On-time [+],04:15,"March 01, 2024",04:31,"March 01, 2024",actual,06:01,"March 01, 2024",06:09,"March 01, 2024",actual,Boeing 767-300 Passenger
Phoenix,PHX,06:05,2024-03-01,['DL979'],['Delta Air Lines'],A,Landed - On-time [+],23:20,"February 29, 2024",23:20,"February 29, 2024",actual,06:05,"March 01, 2024",06:15,"March 01, 2024",actual,Airbus A321neo
Sao Paulo,GRU,06:07,2024-03-01,['JJ8164'],['LATAM Airlines Brasil'],,Landed - Delayed [+],22:50,"February 29, 2024",23:02,"February 29, 2024",actual,06:07,"March 01, 2024",07:12,"March 01, 2024",actual,Boeing 787-9
Seattle,SEA,06:14,2024-03-01,['B6498'],['JetBlue'],C,Landed - Delayed [+],22:02,"February 29, 2024",00:03,2024-03-01,actual,06:14,"March 01, 2024",08:08,"March 01, 2024",actual,Airbus A321
Seattle,SEA,06:18,2024-03-01,['DL2733'],['Delta Air Lines'],A,Landed - On-time [+],21:50,"February 29, 2024",21:52,"February 29, 2024",actual,06:18,"March 01, 2024",06:24,"March 01, 2024",actual,Airbus A321neo
Los Angeles,LAX,06:20,2024-03-01,['DL568'],['Delta Air Lines'],A,Landed - On-time [+],21:45,"February 29, 2024",21:43,"February 29, 2024",actual,06:20,"March 01, 2024",05:59,"March 01, 2024",actual,Boeing 757-200 Passenger
Los Angeles,LAX,06:24,2024-03-01,['AA2453'],['American Airlines'],B,Landed - On-time [+],22:12,"February 29, 2024",22:07,"February 29, 2024",actual,06:24,"March 01, 2024",06:28,"March 01, 2024",actual,Airbus A321
Memphis,MEM,06:34,2024-03-01,['FX1473'],['FedEx'],,Landed - Delayed [+],03:12,"March 01, 2024",03:59,"March 01, 2024",actual,06:34,"March 01, 2024",07:06,"March 01, 2024",actual,Boeing 767-300 Passenger
Phoenix,PHX,06:35,2024-03-01,['B61302'],['JetBlue'],C,Landed - On-time [+],23:59,"February 29, 2024",00:06,2024-03-01,actual,06:35,"March 01, 2024",06:37,"March 01, 2024",actual,Airbus A320
San Diego,SAN,06:38,2024-03-01,['DL486'],['Delta Air Lines'],A,Landed - On-time [+],22:10,"February 29, 2024",22:10,"February 29, 2024",actual,06:38,"March 01, 2024",06:38,"March 01, 2024",actual,Airbus A321neo
Sao Paulo,GRU,06:40,2024-03-01,['LA8164'],['LATAM Airlines'],E,Landed - Delayed [+],22:50,"February 29, 2024",23:53,"February 29, 2024",actual,06:40,"March 01, 2024",07:20,"March 01, 2024",actual,Boeing 787-9
Buffalo,BUF,06:44,2024-03-01,['B6716'],['JetBlue'],C,Landed - On-time [+],05:15,"March 01, 2024",05:02,"March 01, 2024",actual,06:44,"March 01, 2024",06:11,"March 01, 2024",actual,Embraer 190
Middletown,MDT,06:44,2024-03-01,['AA5716'],['American Airlines'],B,Landed - On-time [+],05:12,"March 01, 2024",05:05,"March 01, 2024",actual,06:44,"March 01, 2024",06:39,"March 01, 2024",actual,
Newark,EWR,06:58,2024-03-01,['DL5832'],['Delta Air Lines'],A,Landed - On-time [+],05:38,"March 01, 2024",05:29,"March 01, 2024",actual,06:58,"March 01, 2024",06:27,"March 01, 2024",actual,Embraer 175
San Francisco,SFO,06:59,2024-03-01,['DL475'],['Delta Air Lines'],A,Landed - Delayed [+],22:15,"February 29, 2024",22:36,"February 29, 2024",actual,06:59,"March 01, 2024",07:22,"March 01, 2024",actual,Airbus A321neo
San Juan,SJU,07:01,2024-03-01,['B6562'],['JetBlue'],C,Landed - On-time [+],03:45,"March 01, 2024",03:48,"March 01, 2024",actual,07:01,"March 01, 2024",06:46,"March 01, 2024",actual,Airbus A321
Teterboro,TEB,07:02,2024-03-01,['1I541'],['NetJets'],,Landed - On-time [+],06:00,"March 01, 2024",06:43,"March 01, 2024",actual,07:02,"March 01, 2024",07:14,"March 01, 2024",actual,CESSNA 680A Citation Latitude
New York,LGA,07:10,2024-03-01,['DL5605'],['Delta Air Lines'],A,Landed - On-time [+],06:00,"March 01, 2024",05:58,"March 01, 2024",actual,07:10,"March 01, 2024",07:03,"March 01, 2024",actual,Embraer 175
Los Angeles,LAX,07:12,2024-03-01,['UA2106'],['United Airlines'],B,Landed - On-time [+],22:48,"February 29, 2024",22:48,"February 29, 2024",actual,07:12,"March 01, 2024",07:07,"March 01, 2024",actual,Boeing 757-200 Passenger
Santiago,STI,07:13,2024-03-01,['B61924'],['JetBlue'],E,Landed - On-time [+],04:05,"March 01, 2024",04:13,"March 01, 2024",actual,07:13,"March 01, 2024",07:17,"March 01, 2024",actual,Airbus A320
New York,JFK,07:20,2024-03-01,['DL5653'],['Delta Air Lines'],A,Landed - On-time [+],06:00,"March 01, 2024",05:58,"March 01, 2024",actual,07:20,"March 01, 2024",07:10,"March 01, 2024",actual,Embraer 175
Philadelphia,PHL,07:22,2024-03-01,['F92168'],['Frontier Airlines'],E,Landed - On-time [+],06:00,"March 01, 2024",05:51,"March 01, 2024",actual,07:22,"March 01, 2024",07:04,"March 01, 2024",actual,Airbus A321neo
Bar Harbor,BHB,07:25,2024-03-01,['9K1830'],['Cape Air'],C,Landed - Delayed [+],06:00,"March 01, 2024",06:15,"March 01, 2024",actual,07:25,"March 01, 2024",07:45,"March 01, 2024",actual,Cessna (Light aircraft)
Philadelphia,PHL,07:25,2024-03-01,['B61560'],['JetBlue'],C,Landed - On-time [+],06:05,"March 01, 2024",05:58,"March 01, 2024",actual,07:25,"March 01, 2024",07:03,"March 01, 2024",actual,Embraer 190
Philadelphia,PHL,07:30,2024-03-01,['DL5801'],['Delta Air Lines'],A,Landed - On-time [+],06:05,"March 01, 2024",06:03,"March 01, 2024",actual,07:30,"March 01, 2024",07:34,"March 01, 2024",actual,Embraer 175
Richmond,RIC,07:35,2024-03-01,['B62482'],['JetBlue'],C,Landed - On-time [+],06:00,"March 01, 2024",05:55,"March 01, 2024",actual,07:35,"March 01, 2024",07:23,"March 01, 2024",actual,Embraer 190
