Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Salt Lake City,SLC,00:08,2024-03-13,['DL702'],['Delta Air Lines'],A,Landed - On-time [+],17:29,"March 12, 2024",17:24,"March 12, 2024",actual,00:08,"March 13, 2024",23:46,2024-03-12,actual,Airbus A321neo
Denver,DEN,00:10,2024-03-13,['WN1354'],['Southwest Airlines'],B,Landed - On-time [+],18:20,"March 12, 2024",18:22,"March 12, 2024",actual,00:10,"March 13, 2024",00:02,"March 13, 2024",actual,Boeing 737 Passenger
Orlando,MCO,00:12,2024-03-13,['B61952'],['JetBlue'],C,Landed - On-time [+],21:10,"March 12, 2024",21:25,"March 12, 2024",actual,00:12,"March 13, 2024",00:11,"March 13, 2024",actual,Airbus A321
Seattle,BFI,00:20,2024-03-13,['1I755'],['NetJets'],,Landed - On-time [+],14:30,"March 12, 2024",15:37,"March 12, 2024",actual,00:20,"March 13, 2024",23:14,2024-03-12,actual,BOMBARDIER BD-100 Challenger 350
New York,JFK,00:22,2024-03-13,['B6318'],['JetBlue'],C,Landed - Delayed [+],22:59,"March 12, 2024",23:53,"March 12, 2024",actual,00:22,"March 13, 2024",01:03,"March 13, 2024",actual,Embraer 190
Tampa,TPA,00:29,2024-03-13,['B6792'],['JetBlue'],C,Landed - On-time [+],21:30,"March 12, 2024",21:24,"March 12, 2024",actual,00:29,"March 13, 2024",00:19,"March 13, 2024",actual,Airbus A320
Los Angeles,LAX,00:31,2024-03-13,['B6388'],['JetBlue'],C,Landed - On-time [+],15:59,"March 12, 2024",15:52,"March 12, 2024",actual,00:31,"March 13, 2024",00:07,"March 13, 2024",actual,Airbus A321
Charlotte,CLT,00:36,2024-03-13,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:29,"March 12, 2024",22:35,"March 12, 2024",actual,00:36,"March 13, 2024",00:32,"March 13, 2024",actual,Boeing 737-800 Passenger
Myrtle Beach,MYR,00:38,2024-03-13,['NK3907'],['Spirit Airlines'],B,Landed - On-time [+],22:38,"March 12, 2024",22:29,"March 12, 2024",actual,00:38,"March 13, 2024",00:21,"March 13, 2024",actual,Airbus A320neo
Miami,MIA,00:46,2024-03-13,['AA1054'],['American Airlines'],B,Landed - On-time [+],21:08,"March 12, 2024",21:06,"March 12, 2024",actual,00:46,"March 13, 2024",00:30,"March 13, 2024",actual,Boeing 737MAX 8 Passenger
Atlanta,ATL,00:57,2024-03-13,['DL865'],['Delta Air Lines'],A,Landed - On-time [+],22:25,"March 12, 2024",22:22,"March 12, 2024",actual,00:57,"March 13, 2024",00:39,"March 13, 2024",actual,Airbus A321
San Juan,SJU,01:26,2024-03-13,['B6262'],['JetBlue'],C,Landed - On-time [+],21:10,"March 12, 2024",21:10,"March 12, 2024",actual,01:26,"March 13, 2024",01:09,"March 13, 2024",actual,Airbus A321
Los Angeles,LAX,01:27,2024-03-13,['B6414'],['JetBlue'],C,Landed - Delayed [+],16:55,"March 12, 2024",19:05,"March 12, 2024",actual,01:27,"March 13, 2024",03:40,"March 13, 2024",actual,Airbus A321
Philadelphia,PHL,04:16,2024-03-13,['5X1018'],['UPS'],,Landed - On-time [+],03:25,"March 13, 2024",03:21,"March 13, 2024",actual,04:16,"March 13, 2024",04:09,"March 13, 2024",actual,Boeing 767-300 Passenger
Louisville,SDF,04:20,2024-03-13,['5X1016'],['UPS'],,Landed - On-time [+],02:35,"March 13, 2024",02:29,"March 13, 2024",actual,04:20,"March 13, 2024",04:13,"March 13, 2024",actual,Boeing 767-300 Passenger
San Diego,SAN,04:48,2024-03-13,['B62120'],['JetBlue'],C,Landed - On-time [+],20:20,"March 12, 2024",20:12,"March 12, 2024",actual,04:48,"March 13, 2024",04:24,"March 13, 2024",actual,Airbus A321
Newark,EWR,04:54,2024-03-13,['FX1989'],['FedEx'],,Landed - On-time [+],04:08,"March 13, 2024",04:02,"March 13, 2024",actual,04:54,"March 13, 2024",04:42,"March 13, 2024",actual,Boeing 757-200 Passenger
San Francisco,SFO,05:00,2024-03-13,['B6334'],['JetBlue'],C,Landed - On-time [+],20:23,"March 12, 2024",20:11,"March 12, 2024",actual,05:00,"March 13, 2024",04:30,"March 13, 2024",actual,Airbus A321
Salt Lake City,SLC,05:06,2024-03-13,['B6648'],['JetBlue'],C,Landed - On-time [+],22:40,"March 12, 2024",22:38,"March 12, 2024",actual,05:06,"March 13, 2024",05:00,"March 13, 2024",actual,Airbus A320
Denver,DEN,05:14,2024-03-13,['LXJ361'],['Flexjet'],,Landed - Delayed [+],23:15,"March 12, 2024",00:04,2024-03-13,actual,05:14,"March 13, 2024",05:38,"March 13, 2024",actual,Embraer EMB-505 Phenom 300
Denver,DEN,05:34,2024-03-13,['B6394'],['JetBlue'],C,Landed - On-time [+],23:49,"March 12, 2024",23:45,"March 12, 2024",actual,05:34,"March 13, 2024",05:30,"March 13, 2024",actual,Airbus A320
Louisville,SDF,05:39,2024-03-13,['5X1014'],['UPS'],,Landed - Delayed [+],03:54,"March 13, 2024",04:16,"March 13, 2024",actual,05:39,"March 13, 2024",05:58,"March 13, 2024",actual,Boeing 767-300 Passenger
Seattle,SEA,05:43,2024-03-13,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],21:32,"March 12, 2024",21:23,"March 12, 2024",actual,05:43,"March 13, 2024",05:34,"March 13, 2024",actual,Boeing 737-800 Passenger
