Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Columbus,CMH,00:08,2024-02-11,['DL8953'],['Delta Air Lines'],,Landed - Delayed [+],22:45,2024-02-10,23:16,2024-02-10,actual,00:08,2024-02-11,00:31,2024-02-11,actual,Boeing 757-200 Passenger
Dallas,DFW,00:15,2024-02-11,['DL315'],['Delta Air Lines'],A,Landed - On-time [+],19:41,2024-02-10,19:29,2024-02-10,actual,00:15,2024-02-11,00:25,2024-02-11,actual,Airbus A220-100 Passenger
Miami,MIA,00:20,2024-02-11,['AA1054'],['American Airlines'],B,Landed - On-time [+],21:00,2024-02-10,21:29,2024-02-10,actual,00:20,2024-02-11,00:33,2024-02-11,actual,Boeing 737-800 Passenger
Orlando,MCO,00:24,2024-02-11,['NK3954'],['Spirit Airlines'],B,Landed - On-time [+],21:18,2024-02-10,21:09,2024-02-10,actual,00:24,2024-02-11,23:50,2024-02-10,actual,Airbus A320neo
Fort Lauderdale,FLL,00:35,2024-02-11,['B6170'],['JetBlue Airways'],C,Landed - On-time [+],21:26,2024-02-10,21:15,2024-02-10,actual,00:35,2024-02-11,00:09,2024-02-11,actual,Airbus A321
Charlotte,CLT,00:55,2024-02-11,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:47,2024-02-10,22:43,2024-02-10,actual,00:55,2024-02-11,00:29,2024-02-11,actual,Airbus A321
Atlanta,ATL,00:57,2024-02-11,['DL865'],['Delta Air Lines'],A,Landed - On-time [+],22:25,2024-02-10,22:25,2024-02-10,actual,00:57,2024-02-11,00:50,2024-02-11,actual,Airbus A321
Tampa,TPA,01:12,2024-02-11,['NK3583'],['Spirit Airlines'],B,Landed - On-time [+],22:17,2024-02-10,22:11,2024-02-10,actual,01:12,2024-02-11,00:53,2024-02-11,actual,Airbus A320
Philadelphia,PHL,03:36,2024-02-11,['YEL87'],['Summit Aviation'],,En Route [+],02:30,2024-02-11,02:30,2024-02-11,scheduled,03:36,2024-02-11,03:36,2024-02-11,scheduled,Embraer EMB-505 Phenom 300
San Diego,SAN,04:49,2024-02-11,['B62120'],['JetBlue Airways'],C,Landed - On-time [+],20:25,2024-02-10,20:31,2024-02-10,actual,04:49,2024-02-11,04:30,2024-02-11,actual,Airbus A321
