Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
West Palm Beach,PBI,00:03,2023-11-16,"['B61922', 'HA2452']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:55,2023-11-15,00:43,2023-11-16,actual,00:03,2023-11-16,03:24,2023-11-16,actual,Airbus A320
Los Angeles,LAX,00:17,2023-11-16,"['DL878', 'KE7525', 'MU8685']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],15:40,2023-11-15,15:51,2023-11-15,actual,00:17,2023-11-16,23:59,2023-11-15,actual,Boeing 757-200 Passenger
Miami,MIA,00:19,2023-11-16,['AA1054'],['American Airlines'],B,Landed - Delayed [+],21:00,2023-11-15,21:30,2023-11-15,actual,00:19,2023-11-16,00:49,2023-11-16,actual,Boeing 737MAX 8 Passenger
Charlotte,CLT,00:29,2023-11-16,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:23,2023-11-15,22:26,2023-11-15,actual,00:29,2023-11-16,00:29,2023-11-16,actual,Airbus A321
Minneapolis,MSP,00:30,2023-11-16,"['DL1246', 'AM4118', 'KE3993', 'KL5670', 'VS4242', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],20:39,2023-11-15,20:40,2023-11-15,actual,00:30,2023-11-16,00:05,2023-11-16,actual,Airbus A321
Fort Lauderdale,FLL,00:44,2023-11-16,"['B6170', 'AD7411', 'FI7986', 'HA2426', 'JL5863']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'JAL']",C,Landed - Delayed [+],21:39,2023-11-15,22:07,2023-11-15,actual,00:44,2023-11-16,01:21,2023-11-16,actual,Airbus A220-300 Passenger
Orlando,MCO,00:49,2023-11-16,"['B61952', 'AD7669', 'FI7812', 'HA2442']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],21:55,2023-11-15,21:30,2023-11-15,actual,00:49,2023-11-16,00:16,2023-11-16,actual,Airbus A321
Tampa,TPA,00:51,2023-11-16,['NK3583'],['Spirit Airlines'],B,Landed - On-time [+],21:57,2023-11-15,21:52,2023-11-15,actual,00:51,2023-11-16,00:45,2023-11-16,actual,Airbus A320neo
New York,JFK,00:54,2023-11-16,"['B61618', 'AT9512', 'EI5014', 'QR3855']","['JetBlue Airways', 'Aer Lingus', 'Qatar Airways']",C,Landed - On-time [+],23:40,2023-11-15,23:53,2023-11-15,actual,00:54,2023-11-16,00:56,2023-11-16,actual,Airbus A220-300 Passenger
Atlanta,ATL,00:59,2023-11-16,"['DL865', 'AM4188', 'KE3682', 'KL6648', 'LA6261', 'VS4220', 'WS6383']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:25,2023-11-15,22:30,2023-11-15,actual,00:59,2023-11-16,00:54,2023-11-16,actual,Airbus A321
Philadelphia,PHL,04:16,2023-11-16,['5X1018'],['UPS'],,Landed - Delayed [+],03:25,2023-11-16,03:43,2023-11-16,actual,04:16,2023-11-16,04:33,2023-11-16,actual,Boeing 767-300 Passenger
San Diego,SAN,04:18,2023-11-16,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL']",C,Landed - Delayed [+],20:03,2023-11-15,21:33,2023-11-15,actual,04:18,2023-11-16,06:46,2023-11-16,actual,Airbus A321
Louisville,SDF,04:20,2023-11-16,['5X1016'],['UPS'],,Landed - On-time [+],02:35,2023-11-16,02:31,2023-11-16,actual,04:20,2023-11-16,04:11,2023-11-16,actual,Boeing 767-300 Passenger
Newark,EWR,04:56,2023-11-16,['FX1989'],['FedEx'],,Landed - On-time [+],04:08,2023-11-16,04:13,2023-11-16,actual,04:56,2023-11-16,04:54,2023-11-16,actual,Boeing 757-200 Passenger
San Francisco,SFO,05:01,2023-11-16,"['UA1871', 'NZ9012', 'VA8308']",['United Airlines'],B,Landed - On-time [+],20:25,2023-11-15,20:26,2023-11-15,actual,05:01,2023-11-16,04:52,2023-11-16,actual,Boeing 757-200 Passenger
