Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Chicago,MDW,00:05,2023-10-19,['WN2357'],['Southwest Airlines'],B,Landed - On-time [+],20:55,2023-10-18,20:52,2023-10-18,actual,00:05,2023-10-19,00:00,2023-10-19,actual,Boeing 737MAX 8 Passenger
Phoenix,PHX,00:06,2023-10-19,['AA2058'],['American Airlines'],B,Landed - On-time [+],16:13,2023-10-18,16:12,2023-10-18,actual,00:06,2023-10-19,00:10,2023-10-19,actual,Airbus A321
New York,JFK,00:15,2023-10-19,"['B61318', 'AA9347', 'AT9510', 'EI5018', 'EY8258', 'HA2002', 'QR3825', 'SQ1452', 'TP4468']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],22:59,2023-10-18,22:59,2023-10-18,actual,00:15,2023-10-19,00:17,2023-10-19,actual,Embraer 190
Miami,MIA,00:20,2023-10-19,"['AA1054', 'B64059']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],21:00,2023-10-18,20:54,2023-10-18,actual,00:20,2023-10-19,00:03,2023-10-19,actual,Boeing 737MAX 8 Passenger
Charlotte,CLT,00:35,2023-10-19,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - On-time [+],22:26,2023-10-18,22:31,2023-10-18,actual,00:35,2023-10-19,00:34,2023-10-19,actual,Airbus A321
Denver,DEN,00:35,2023-10-19,['WN2036'],['Southwest Airlines'],B,Landed - Delayed [+],18:45,2023-10-18,20:06,2023-10-18,actual,00:35,2023-10-19,01:51,2023-10-19,actual,Boeing 737 Passenger
Dallas,DFW,00:39,2023-10-19,['DL1347'],['Delta Air Lines'],A,Landed - On-time [+],19:56,2023-10-18,20:21,2023-10-18,actual,00:39,2023-10-19,00:51,2023-10-19,actual,Airbus A220-300 Passenger
Fort Lauderdale,FLL,00:45,2023-10-19,"['B6170', 'AD7411', 'FI7986', 'HA2426']","['JetBlue Airways', 'Azul', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:40,2023-10-18,23:07,2023-10-18,actual,00:45,2023-10-19,02:07,2023-10-19,actual,Airbus A220-300 Passenger
San Francisco,SFO,00:57,2023-10-19,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],16:15,2023-10-18,16:10,2023-10-18,actual,00:57,2023-10-19,00:47,2023-10-19,actual,Boeing 757-200 Passenger
Atlanta,ATL,01:06,2023-10-19,"['DL865', 'AM4188', 'AZ3381', 'KE3682', 'KL5056', 'LA5737', 'VS4220', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:35,2023-10-18,22:37,2023-10-18,actual,01:06,2023-10-19,00:58,2023-10-19,actual,Airbus A321
Louisville,SDF,03:54,2023-10-19,['5X1016'],['UPS'],,Landed - Delayed [+],02:13,2023-10-19,02:30,2023-10-19,actual,03:54,2023-10-19,04:10,2023-10-19,actual,Boeing 767-300 Passenger
Philadelphia,PHL,04:18,2023-10-19,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2023-10-19,03:25,2023-10-19,actual,04:18,2023-10-19,04:18,2023-10-19,actual,Boeing 767-300 Passenger
San Diego,SAN,04:39,2023-10-19,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL Japan Airlines']",C,Landed - On-time [+],20:10,2023-10-18,20:01,2023-10-18,actual,04:39,2023-10-19,04:44,2023-10-19,actual,Airbus A321
Newark,EWR,04:56,2023-10-19,['FX1989'],['FedEx'],,Landed - Delayed [+],04:08,2023-10-19,04:27,2023-10-19,actual,04:56,2023-10-19,05:13,2023-10-19,actual,Boeing 757-200 Passenger
Phoenix,PHX,05:00,2023-10-19,['AA2701'],['American Airlines'],B,Landed - On-time [+],21:05,2023-10-18,21:02,2023-10-18,actual,05:00,2023-10-19,04:52,2023-10-19,actual,Airbus A321
San Francisco,SFO,05:00,2023-10-19,"['B6734', 'AA9145', 'FI7832', 'HA2496']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:24,2023-10-18,22:07,2023-10-18,actual,05:00,2023-10-19,06:49,2023-10-19,actual,Airbus A321neo
Salt Lake City,SLC,05:00,2023-10-19,['B6248'],['JetBlue Airways'],C,Landed - Delayed [+],22:33,2023-10-18,22:35,2023-10-18,actual,05:00,2023-10-19,05:20,2023-10-19,actual,Airbus A320
Denver,DEN,05:42,2023-10-19,['B6494'],['JetBlue Airways'],C,Landed - Delayed [+],23:55,2023-10-18,00:46,2023-10-19,actual,05:42,2023-10-19,06:38,2023-10-19,actual,Airbus A321
Seattle,SEA,05:44,2023-10-19,"['B6498', 'AA9217', 'HA2114']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],21:25,2023-10-18,21:17,2023-10-18,actual,05:44,2023-10-19,05:14,2023-10-19,actual,Airbus A321
Louisville,SDF,05:45,2023-10-19,['5X1014'],['UPS'],,Landed - On-time [+],03:54,2023-10-19,04:16,2023-10-19,actual,05:45,2023-10-19,05:53,2023-10-19,actual,Boeing 767-300 Passenger
Seattle,SEA,05:45,2023-10-19,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],21:27,2023-10-18,21:23,2023-10-18,actual,05:45,2023-10-19,05:22,2023-10-19,actual,Boeing 737MAX 9 Passenger
Tel Aviv-Yafo,TLV,05:45,2023-10-19,"['LY15', 'B66465']","['El Al Israel Airlines', 'JetBlue Airways']",E,Landed - On-time [+],01:05,2023-10-19,01:04,2023-10-19,actual,05:45,2023-10-19,05:36,2023-10-19,actual,Boeing 787-8
Greensboro/High Point,GSO,05:53,2023-10-19,['FX1060'],['FedEx'],,Landed - On-time [+],04:15,2023-10-19,04:02,2023-10-19,actual,05:53,2023-10-19,05:29,2023-10-19,actual,Boeing 757-200 Passenger
Phoenix,PHX,05:59,2023-10-19,"['B61302', 'EI5211', 'TP4354']","['JetBlue Airways', 'Aer Lingus', 'TAP Air Portugal']",C,Landed - Delayed [+],22:10,2023-10-18,22:10,2023-10-18,actual,05:59,2023-10-19,06:15,2023-10-19,actual,Airbus A220-300 Passenger
Honolulu,HNL,06:00,2023-10-19,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - Delayed [+],14:15,2023-10-18,14:16,2023-10-18,actual,06:00,2023-10-19,06:15,2023-10-19,actual,Airbus A330-200
Las Vegas,LAS,06:01,2023-10-19,"['B6778', 'EI5165', 'HA2178', 'TP4318']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:05,2023-10-18,22:08,2023-10-18,actual,06:01,2023-10-19,06:19,2023-10-19,actual,Airbus A321
Memphis,MEM,06:01,2023-10-19,['FX1406'],['FedEx'],,Landed - On-time [+],02:36,2023-10-19,02:49,2023-10-19,actual,06:01,2023-10-19,06:04,2023-10-19,actual,Boeing 767-300 Passenger
