Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Washington,DCA,00:01,2024-03-21,['AA9795'],['American Airlines'],B,Landed - Delayed [+],22:30,"March 20, 2024",23:22,"March 20, 2024",actual,00:01,"March 21, 2024",00:32,"March 21, 2024",actual,Airbus A319
Salt Lake City,SLC,00:08,2024-03-21,['DL702'],['Delta Air Lines'],A,Landed - On-time [+],17:29,"March 20, 2024",17:29,"March 20, 2024",actual,00:08,"March 21, 2024",23:52,2024-03-20,actual,Airbus A321neo
Denver,DEN,00:10,2024-03-21,['WN1354'],['Southwest Airlines'],B,Landed - On-time [+],18:20,"March 20, 2024",18:23,"March 20, 2024",actual,00:10,"March 21, 2024",00:05,"March 21, 2024",actual,Boeing 737 Passenger
Orlando,MCO,00:12,2024-03-21,['B61952'],['JetBlue'],C,Landed - On-time [+],21:10,"March 20, 2024",20:59,"March 20, 2024",actual,00:12,"March 21, 2024",23:44,2024-03-20,actual,Airbus A321
New York,JFK,00:22,2024-03-21,['B6318'],['JetBlue'],C,Landed - On-time [+],22:59,"March 20, 2024",23:36,"March 20, 2024",actual,00:22,"March 21, 2024",00:31,"March 21, 2024",actual,Embraer 190
Charlotte,CLT,00:36,2024-03-21,['AA1937'],['American Airlines'],B,Landed - Delayed [+],22:29,"March 20, 2024",23:00,"March 20, 2024",actual,00:36,"March 21, 2024",01:06,"March 21, 2024",actual,Boeing 737-800 Passenger
Myrtle Beach,MYR,00:38,2024-03-21,['NK3907'],['Spirit Airlines'],B,Landed - On-time [+],22:38,"March 20, 2024",22:26,"March 20, 2024",actual,00:38,"March 21, 2024",00:14,"March 21, 2024",actual,Airbus A320
Miami,MIA,00:46,2024-03-21,['AA1054'],['American Airlines'],B,Landed - On-time [+],21:08,"March 20, 2024",21:18,"March 20, 2024",actual,00:46,"March 21, 2024",00:23,"March 21, 2024",actual,Boeing 737MAX 8 Passenger
Atlanta,ATL,00:57,2024-03-21,['DL865'],['Delta Air Lines'],A,Landed - On-time [+],22:25,"March 20, 2024",22:22,"March 20, 2024",actual,00:57,"March 21, 2024",00:46,"March 21, 2024",actual,Airbus A321
San Juan,SJU,01:26,2024-03-21,['B6262'],['JetBlue'],C,Landed - On-time [+],21:10,"March 20, 2024",21:13,"March 20, 2024",actual,01:26,"March 21, 2024",01:28,"March 21, 2024",actual,Airbus A321
