Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Phoenix,PHX,00:00,2023-09-06,['AAL2058'],['American Airlines'],,Landed - On-time [+],16:21,2023-09-05,16:45,2023-09-05,actual,00:00,2023-09-06,00:06,2023-09-06,actual,
Chicago,MDW,00:05,2023-09-06,['WN2284'],['Southwest Airlines'],B,Landed - On-time [+],20:55,2023-09-05,20:55,2023-09-05,actual,00:05,2023-09-06,00:02,2023-09-06,actual,
Denver,DEN,00:35,2023-09-06,['WN3622'],['Southwest Airlines'],B,Landed - On-time [+],18:45,2023-09-05,18:59,2023-09-05,actual,00:35,2023-09-06,00:38,2023-09-06,actual,
Detroit,DTW,00:48,2023-09-06,"['DL1622', 'AF5951', 'AM3586', 'AZ5297', 'VS3112', 'WS7086']","['Delta Air Lines', 'Air France', 'Aeromexico', 'ITA Airways', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:59,2023-09-05,22:56,2023-09-05,actual,00:48,2023-09-06,00:38,2023-09-06,actual,
San Francisco,SFO,00:57,2023-09-06,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],16:15,2023-09-05,16:21,2023-09-05,actual,00:57,2023-09-06,00:47,2023-09-06,actual,
Atlanta,ATL,00:59,2023-09-06,"['DL865', 'AM4188', 'KE3682', 'KL5056', 'LA8475', 'VS4220', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:28,2023-09-05,22:28,2023-09-05,actual,00:59,2023-09-06,01:01,2023-09-06,actual,
Philadelphia,PHL,04:18,2023-09-06,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2023-09-06,03:47,2023-09-06,actual,04:18,2023-09-06,04:31,2023-09-06,actual,
Louisville,SDF,04:26,2023-09-06,['5X1016'],['UPS'],,Landed - On-time [+],02:35,2023-09-06,02:41,2023-09-06,actual,04:26,2023-09-06,04:26,2023-09-06,actual,
Phoenix,PHX,04:38,2023-09-06,['AAL2701'],['American Airlines'],,Landed - On-time [+],20:55,2023-09-05,21:19,2023-09-05,actual,04:38,2023-09-06,04:43,2023-09-06,actual,
San Diego,SAN,04:39,2023-09-06,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL Japan Airlines']",C,Landed - On-time [+],20:10,2023-09-05,20:03,2023-09-05,actual,04:39,2023-09-06,04:28,2023-09-06,actual,
