Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Dallas,DFW,00:15,2024-01-22,['DL315'],['Delta Air Lines'],A,Landed - On-time [+],19:41,2024-01-21,19:30,2024-01-21,actual,00:15,2024-01-22,23:59,2024-01-21,actual,Airbus A220-100 Passenger
Denver,DEN,00:20,2024-01-22,['WN2966'],['Southwest Airlines'],B,Landed - Delayed [+],18:40,2024-01-21,19:02,2024-01-21,actual,00:20,2024-01-22,00:36,2024-01-22,actual,Boeing 737 Passenger
Miami,MIA,00:20,2024-01-22,['AA1054'],['American Airlines'],B,Landed - Delayed [+],21:00,2024-01-21,23:04,2024-01-21,actual,00:20,2024-01-22,02:13,2024-01-22,actual,Boeing 737-800 Passenger
Teterboro,TEB,00:25,2024-01-22,['1I845'],['NetJets Aviation'],,Landed - On-time [+],22:30,2024-01-21,23:35,2024-01-21,actual,00:25,2024-01-22,00:11,2024-01-22,actual,Cessna Citation
Austin,AUS,00:34,2024-01-22,['B61238'],['JetBlue Airways'],C,Landed - On-time [+],19:44,2024-01-21,19:40,2024-01-21,actual,00:34,2024-01-22,00:46,2024-01-22,actual,Airbus A220-300 Passenger
Fort Lauderdale,FLL,00:35,2024-01-22,['B6170'],['JetBlue Airways'],C,Landed - Delayed [+],21:26,2024-01-21,22:20,2024-01-21,actual,00:35,2024-01-22,01:16,2024-01-22,actual,Airbus A321
Charlotte,CLT,00:52,2024-01-22,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:45,2024-01-21,22:47,2024-01-21,actual,00:52,2024-01-22,00:48,2024-01-22,actual,Boeing 737-800 Passenger
Atlanta,ATL,00:58,2024-01-22,['DL865'],['Delta Air Lines'],A,Landed - On-time [+],22:25,2024-01-21,22:24,2024-01-21,actual,00:58,2024-01-22,00:45,2024-01-22,actual,Airbus A321
Fort Myers,RSW,01:30,2024-01-22,['NK1143'],['Spirit Airlines'],B,Landed - On-time [+],22:27,2024-01-21,22:13,2024-01-21,actual,01:30,2024-01-22,00:59,2024-01-22,actual,Airbus A320
Cincinnati,CVG,04:31,2024-01-22,['GB588'],['ABX Air'],,Landed - On-time [+],02:35,2024-01-22,03:03,2024-01-22,actual,04:31,2024-01-22,04:39,2024-01-22,actual,Boeing 767-200 Passenger
Phoenix,PHX,05:00,2024-01-22,['B61302'],['JetBlue Airways'],C,Landed - Delayed [+],22:25,2024-01-21,23:50,2024-01-21,actual,05:00,2024-01-22,06:22,2024-01-22,actual,Airbus A320
Salt Lake City,SLC,05:02,2024-01-22,['B6648'],['JetBlue Airways'],C,Landed - Delayed [+],22:40,2024-01-21,23:09,2024-01-21,actual,05:02,2024-01-22,05:19,2024-01-22,actual,Airbus A320
Phoenix,PHX,05:48,2024-01-22,['AA2701'],['American Airlines'],B,Landed - On-time [+],23:01,2024-01-21,22:57,2024-01-21,actual,05:48,2024-01-22,05:30,2024-01-22,actual,Airbus A321neo
Las Vegas,LAS,05:51,2024-01-22,['DL484'],['Delta Air Lines'],A,Landed - On-time [+],21:45,2024-01-21,22:01,2024-01-21,actual,05:51,2024-01-22,05:58,2024-01-22,actual,Airbus A321neo
Honolulu,HNL,06:00,2024-01-22,['HA90'],['Hawaiian Airlines'],E,Landed - On-time [+],15:15,2024-01-21,15:38,2024-01-21,actual,06:00,2024-01-22,05:57,2024-01-22,actual,Airbus A330-200
Phoenix,PHX,06:05,2024-01-22,['DL979'],['Delta Air Lines'],A,Landed - On-time [+],23:20,2024-01-21,23:17,2024-01-21,actual,06:05,2024-01-22,05:52,2024-01-22,actual,Airbus A321neo
Seattle,SEA,06:10,2024-01-22,['B6498'],['JetBlue Airways'],C,Landed - On-time [+],21:58,2024-01-21,21:55,2024-01-21,actual,06:10,2024-01-22,06:04,2024-01-22,actual,Airbus A321neo
San Juan,SJU,06:14,2024-01-22,['B6562'],['JetBlue Airways'],C,Landed - On-time [+],02:58,2024-01-22,02:50,2024-01-22,actual,06:14,2024-01-22,05:54,2024-01-22,actual,Airbus A320
Los Angeles,LAX,06:20,2024-01-22,['DL568'],['Delta Air Lines'],A,Landed - On-time [+],21:45,2024-01-21,21:47,2024-01-21,actual,06:20,2024-01-22,06:31,2024-01-22,actual,Boeing 757-200 Passenger
Los Angeles,LAX,06:25,2024-01-22,['AA2453'],['American Airlines'],B,Landed - On-time [+],22:00,2024-01-21,21:51,2024-01-21,actual,06:25,2024-01-22,06:14,2024-01-22,actual,Airbus A321
Seattle,SEA,06:29,2024-01-22,['DL2733'],['Delta Air Lines'],A,Landed - On-time [+],22:00,2024-01-21,22:05,2024-01-21,actual,06:29,2024-01-22,06:35,2024-01-22,actual,Airbus A321neo
San Diego,SAN,06:39,2024-01-22,['DL486'],['Delta Air Lines'],A,Landed - On-time [+],22:10,2024-01-21,22:05,2024-01-21,actual,06:39,2024-01-22,06:33,2024-01-22,actual,Airbus A321neo
Dulles,IAD,06:50,2024-01-22,['1I348'],['NetJets Aviation'],,Landed - Delayed [+],04:30,2024-01-22,06:19,2024-01-22,actual,06:50,2024-01-22,07:21,2024-01-22,actual,Embraer EMB-505 Phenom 300
Newark,EWR,06:59,2024-01-22,['DL5832'],['Delta Air Lines'],A,Landed - Delayed [+],05:38,2024-01-22,05:34,2024-01-22,actual,06:59,2024-01-22,07:18,2024-01-22,actual,Embraer 175
San Francisco,SFO,06:59,2024-01-22,['DL475'],['Delta Air Lines'],A,Landed - On-time [+],22:15,2024-01-21,22:22,2024-01-21,actual,06:59,2024-01-22,06:57,2024-01-22,actual,Airbus A321neo
Syracuse,SYR,07:00,2024-01-22,['B6374'],['JetBlue Airways'],C,Landed - On-time [+],05:45,2024-01-22,05:36,2024-01-22,actual,07:00,2024-01-22,06:37,2024-01-22,actual,Embraer 190
New York,LGA,07:10,2024-01-22,['DL5605'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2024-01-22,05:56,2024-01-22,actual,07:10,2024-01-22,07:06,2024-01-22,actual,Embraer 175
Los Angeles,LAX,07:15,2024-01-22,['UA2106'],['United Airlines'],B,Landed - On-time [+],22:45,2024-01-21,22:46,2024-01-21,actual,07:15,2024-01-22,06:58,2024-01-22,actual,Boeing 757-200 Passenger
Middletown,MDT,07:15,2024-01-22,['AA5937'],['American Airlines'],B,Landed - On-time [+],05:44,2024-01-22,05:36,2024-01-22,actual,07:15,2024-01-22,07:26,2024-01-22,actual,
New York,JFK,07:16,2024-01-22,['DL5653'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2024-01-22,05:54,2024-01-22,actual,07:16,2024-01-22,07:16,2024-01-22,actual,Embraer 175
Los Angeles,LAX,07:20,2024-01-22,['B6988'],['JetBlue Airways'],C,Landed - Delayed [+],22:49,2024-01-21,23:28,2024-01-21,actual,07:20,2024-01-22,07:48,2024-01-22,actual,Airbus A321
Philadelphia,PHL,07:20,2024-01-22,['B6560'],['JetBlue Airways'],C,Landed - On-time [+],06:00,2024-01-22,05:54,2024-01-22,actual,07:20,2024-01-22,07:06,2024-01-22,actual,Embraer 190
Winston-Salem,INT,07:23,2024-01-22,['SVL5'],['Alante Air Charter'],,Landed - Delayed [+],05:30,2024-01-22,06:11,2024-01-22,actual,07:23,2024-01-22,07:43,2024-01-22,actual,Cessna Citation
Bar Harbor,BHB,07:25,2024-01-22,['9K1830'],['Cape Air'],C,Landed - On-time [+],06:00,2024-01-22,05:55,2024-01-22,actual,07:25,2024-01-22,07:30,2024-01-22,actual,Cessna (Light aircraft)
Philadelphia,PHL,07:29,2024-01-22,['DL5801'],['Delta Air Lines'],A,Landed - Delayed [+],06:05,2024-01-22,06:36,2024-01-22,actual,07:29,2024-01-22,08:04,2024-01-22,actual,Embraer 175
New York,LGA,07:31,2024-01-22,['B62832'],['JetBlue Airways'],C,Landed - On-time [+],06:15,2024-01-22,06:06,2024-01-22,actual,07:31,2024-01-22,07:13,2024-01-22,actual,Embraer 190
Santo Domingo,SDQ,07:34,2024-01-22,['B61830'],['JetBlue Airways'],E,Canceled [+],04:19,2024-01-22,04:19,2024-01-22,scheduled,07:34,2024-01-22,07:34,2024-01-22,scheduled,Airbus A321
Nantucket,ACK,07:48,2024-01-22,['9K5001'],['Cape Air'],C,Landed - On-time [+],07:00,2024-01-22,06:55,2024-01-22,actual,07:48,2024-01-22,07:40,2024-01-22,actual,Cessna (Light aircraft)
Las Vegas,LAS,07:53,2024-01-22,['B6178'],['JetBlue Airways'],C,Landed - Delayed [+],23:55,2024-01-21,00:26,2024-01-22,actual,07:53,2024-01-22,08:19,2024-01-22,actual,Airbus A321
Buffalo,BUF,07:55,2024-01-22,['B6716'],['JetBlue Airways'],C,Landed - Delayed [+],06:29,2024-01-22,07:00,2024-01-22,actual,07:55,2024-01-22,08:18,2024-01-22,actual,Embraer 190
Lebanon,LEB,07:55,2024-01-22,['9K1870'],['Cape Air'],C,Landed - Delayed [+],07:00,2024-01-22,07:15,2024-01-22,actual,07:55,2024-01-22,08:25,2024-01-22,actual,Tecnam P2012 Traveler
Pittsburgh,PIT,07:55,2024-01-22,['B61486'],['JetBlue Airways'],C,Landed - On-time [+],06:00,2024-01-22,05:48,2024-01-22,actual,07:55,2024-01-22,07:33,2024-01-22,actual,Embraer 190
New York,JFK,07:58,2024-01-22,['B6518'],['JetBlue Airways'],C,Landed - Delayed [+],06:46,2024-01-22,07:27,2024-01-22,actual,07:58,2024-01-22,08:36,2024-01-22,actual,Embraer 190
Cleveland,CLE,08:00,2024-01-22,['DL5743'],['Delta Air Lines'],A,Landed - On-time [+],06:05,2024-01-22,06:11,2024-01-22,actual,08:00,2024-01-22,08:09,2024-01-22,actual,Embraer 175
Martha's Vineyard,MVY,08:00,2024-01-22,['9K3201'],['Cape Air'],C,Landed - On-time [+],07:20,2024-01-22,07:04,2024-01-22,actual,08:00,2024-01-22,07:43,2024-01-22,actual,Cessna (Light aircraft)
Pittsburgh,PIT,08:00,2024-01-22,['DL5800'],['Delta Air Lines'],A,Landed - Delayed [+],06:12,2024-01-22,09:03,2024-01-22,actual,08:00,2024-01-22,10:46,2024-01-22,actual,Embraer 175
Richmond,RIC,08:00,2024-01-22,['DL5758'],['Delta Air Lines'],A,Landed - On-time [+],06:25,2024-01-22,06:23,2024-01-22,actual,08:00,2024-01-22,08:14,2024-01-22,actual,Embraer 175
Philadelphia,PHL,08:01,2024-01-22,['FTH990'],['Mountain Aviation'],,Landed - Delayed [+],07:00,2024-01-22,07:47,2024-01-22,actual,08:01,2024-01-22,08:39,2024-01-22,actual,Cessna Citation
Provincetown,PVC,08:05,2024-01-22,['9K4201'],['Cape Air'],C,Landed - On-time [+],07:35,2024-01-22,07:41,2024-01-22,actual,08:05,2024-01-22,08:10,2024-01-22,actual,Cessna (Light aircraft)
San Francisco,SFO,08:05,2024-01-22,['UA1665'],['United Airlines'],B,Landed - Delayed [+],23:25,2024-01-21,00:11,2024-01-22,actual,08:05,2024-01-22,08:38,2024-01-22,actual,Boeing 757-200 Passenger
Columbus,CMH,08:07,2024-01-22,['DL5691'],['Delta Air Lines'],A,Landed - Delayed [+],06:10,2024-01-22,07:15,2024-01-22,actual,08:07,2024-01-22,09:19,2024-01-22,actual,Embraer 175
Washington,DCA,08:09,2024-01-22,['DL5751'],['Delta Air Lines'],A,Landed - On-time [+],06:30,2024-01-22,06:27,2024-01-22,actual,08:09,2024-01-22,08:03,2024-01-22,actual,Embraer 170
Raleigh/Durham,RDU,08:09,2024-01-22,['DL2388'],['Delta Air Lines'],A,Landed - Delayed [+],06:08,2024-01-22,06:08,2024-01-22,actual,08:09,2024-01-22,08:28,2024-01-22,actual,Airbus A320
Cincinnati,CVG,08:13,2024-01-22,['AA4409'],['American Airlines'],B,Landed - On-time [+],06:00,2024-01-22,05:56,2024-01-22,actual,08:13,2024-01-22,08:12,2024-01-22,actual,Embraer 175
New York,LGA,08:15,2024-01-22,['DL5775'],['Delta Air Lines'],A,Landed - On-time [+],07:00,2024-01-22,06:58,2024-01-22,actual,08:15,2024-01-22,08:01,2024-01-22,actual,Embraer 175
Charlotte,CLT,08:19,2024-01-22,['DL5784'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2024-01-22,05:58,2024-01-22,actual,08:19,2024-01-22,08:09,2024-01-22,actual,Embraer 175
