Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Fort Lauderdale,FLL,00:04,2023-12-16,['NK616'],['Spirit Airlines'],B,Landed - On-time [+],20:45,2023-12-15,20:53,2023-12-15,actual,00:04,2023-12-16,00:00,2023-12-16,actual,Airbus A320neo
San Antonio,SAT,00:11,2023-12-16,['B61566'],['JetBlue Airways'],C,Landed - On-time [+],19:18,2023-12-15,19:20,2023-12-15,actual,00:11,2023-12-16,00:09,2023-12-16,actual,Airbus A220-300 Passenger
New York,JFK,00:12,2023-12-16,"['B61618', 'AT9512', 'EI5014', 'EY8249', 'HA2078', 'LO5703', 'QR3855']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - Delayed [+],23:00,2023-12-15,23:29,2023-12-15,actual,00:12,2023-12-16,00:46,2023-12-16,actual,Embraer 190
Minneapolis,MSP,00:17,2023-12-16,['B6836'],['JetBlue Airways'],C,Landed - Delayed [+],20:30,2023-12-15,20:56,2023-12-15,actual,00:17,2023-12-16,00:47,2023-12-16,actual,Airbus A220-300 Passenger
Minneapolis,MSP,00:19,2023-12-16,"['DL1246', 'KE3993', 'KL5670', 'VS4242', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],20:24,2023-12-15,20:17,2023-12-15,actual,00:19,2023-12-16,00:01,2023-12-16,actual,Airbus A321
Miami,MIA,00:23,2023-12-16,"['AA1054', 'G36162']",['American Airlines'],B,Landed - Delayed [+],21:00,2023-12-15,21:35,2023-12-15,actual,00:23,2023-12-16,00:51,2023-12-16,actual,Boeing 737-800 Passenger
Nashville,BNA,00:32,2023-12-16,"['B6956', 'FI7810', 'HA2382']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:55,2023-12-15,22:05,2023-12-15,actual,00:32,2023-12-16,01:33,2023-12-16,actual,Airbus A220-300 Passenger
New York,JFK,00:42,2023-12-16,"['B62917', 'EI5008', 'LO5705', 'QR3870']","['JetBlue Airways', 'Aer Lingus', 'Qatar Airways']",C,Landed - On-time [+],23:30,2023-12-15,23:43,2023-12-15,actual,00:42,2023-12-16,00:55,2023-12-16,actual,Airbus A321
Tampa,TPA,00:49,2023-12-16,"['B61192', 'HA2230']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],21:50,2023-12-15,21:43,2023-12-15,actual,00:49,2023-12-16,00:38,2023-12-16,actual,Embraer 190
Charlotte,CLT,00:53,2023-12-16,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:45,2023-12-15,22:57,2023-12-15,actual,00:53,2023-12-16,00:56,2023-12-16,actual,Airbus A321
Atlanta,ATL,00:57,2023-12-16,"['DL865', 'AM4188', 'KE3682', 'KL6648', 'LA6261', 'VS4256', 'WS6383']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:25,2023-12-15,22:23,2023-12-15,actual,00:57,2023-12-16,00:49,2023-12-16,actual,Boeing 737-900 Passenger
Miami,MIA,00:58,2023-12-16,"['B62018', 'FI7964', 'QR3899', 'TP4510']","['JetBlue Airways', 'Icelandair', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],21:45,2023-12-15,21:40,2023-12-15,actual,00:58,2023-12-16,01:00,2023-12-16,actual,Embraer 190
West Palm Beach,PBI,00:59,2023-12-16,"['B6922', 'HA2452']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],21:54,2023-12-15,21:34,2023-12-15,actual,00:59,2023-12-16,00:34,2023-12-16,actual,Embraer 190
Tampa,TPA,01:36,2023-12-16,['NK3583'],['Spirit Airlines'],B,Landed - On-time [+],22:31,2023-12-15,22:47,2023-12-15,actual,01:36,2023-12-16,01:37,2023-12-16,actual,Airbus A320neo
Orlando,MCO,01:38,2023-12-16,"['B61952', 'AD7669', 'HA2442']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],22:39,2023-12-15,22:36,2023-12-15,actual,01:38,2023-12-16,01:22,2023-12-16,actual,Airbus A321
San Francisco,SFO,05:01,2023-12-16,"['UA1871', 'NZ9012', 'VA8308']",['United Airlines'],B,Landed - On-time [+],20:25,2023-12-15,20:19,2023-12-15,actual,05:01,2023-12-16,04:45,2023-12-16,actual,Boeing 757-200 Passenger
Phoenix,PHX,05:05,2023-12-16,['B61302'],['JetBlue Airways'],C,Landed - On-time [+],22:30,2023-12-15,22:25,2023-12-15,actual,05:05,2023-12-16,05:08,2023-12-16,actual,Airbus A320
San Diego,SAN,05:06,2023-12-16,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL']",C,Landed - On-time [+],20:45,2023-12-15,20:45,2023-12-15,actual,05:06,2023-12-16,05:16,2023-12-16,actual,Airbus A321
Louisville,SDF,05:16,2023-12-16,['8C1016'],['ATI'],,Landed - Delayed [+],03:17,2023-12-16,03:55,2023-12-16,actual,05:16,2023-12-16,05:38,2023-12-16,actual,Boeing 767-200 Passenger
Louisville,SDF,05:39,2023-12-16,['5X1014'],['UPS'],,Landed - Delayed [+],03:54,2023-12-16,04:23,2023-12-16,actual,05:39,2023-12-16,06:08,2023-12-16,actual,Boeing 767-300 Passenger
Seattle,SEA,05:45,2023-12-16,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],21:20,2023-12-15,21:22,2023-12-15,actual,05:45,2023-12-16,05:33,2023-12-16,actual,Boeing 737-900 Passenger
Phoenix,PHX,05:47,2023-12-16,['AA2701'],['American Airlines'],B,Landed - On-time [+],23:00,2023-12-15,22:55,2023-12-15,actual,05:47,2023-12-16,05:44,2023-12-16,actual,Airbus A321neo
Honolulu,HNL,06:00,2023-12-16,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - On-time [+],15:15,2023-12-15,15:14,2023-12-15,actual,06:00,2023-12-16,05:52,2023-12-16,actual,Airbus A330-200
Indianapolis,IND,06:04,2023-12-16,['FX1710'],['FedEx'],,Landed - On-time [+],04:15,2023-12-16,04:29,2023-12-16,actual,06:04,2023-12-16,06:10,2023-12-16,actual,Boeing 767-300 Passenger
Sao Paulo,GRU,06:06,2023-12-16,['JJ8164'],['LATAM Airlines Brasil'],,Landed - Delayed [+],23:08,2023-12-15,22:57,2023-12-15,actual,06:06,2023-12-16,06:37,2023-12-16,actual,Boeing 787-9
Las Vegas,LAS,06:15,2023-12-16,['DL408'],['Delta Air Lines'],A,Landed - On-time [+],22:11,2023-12-15,22:03,2023-12-15,actual,06:15,2023-12-16,05:55,2023-12-16,actual,Airbus A321neo
Salt Lake City,SLC,06:21,2023-12-16,"['B6648', 'TP4434']","['JetBlue Airways', 'TAP Air Portugal']",C,Landed - On-time [+],23:59,2023-12-15,23:44,2023-12-15,actual,06:21,2023-12-16,06:35,2023-12-16,actual,Airbus A320
Los Angeles,LAX,06:24,2023-12-16,"['AA2453', 'CZ1641', 'JL7525', 'QF3013', 'TN1140']","['American Airlines', 'JAL']",B,Landed - On-time [+],22:00,2023-12-15,21:59,2023-12-15,actual,06:24,2023-12-16,06:28,2023-12-16,actual,Airbus A321
Los Angeles,LAX,06:25,2023-12-16,"['DL803', 'CZ1239', 'KE7395', 'LA6266', 'VS2204']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],21:44,2023-12-15,21:49,2023-12-15,actual,06:25,2023-12-16,06:15,2023-12-16,actual,Boeing 757-200 Passenger
