Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Fort Lauderdale,FLL,00:04,2023-12-23,['NK616'],['Spirit Airlines'],B,Landed - On-time [+],20:45,2023-12-22,20:52,2023-12-22,actual,00:04,2023-12-23,00:02,2023-12-23,actual,Airbus A320neo
Orlando,MCO,00:10,2023-12-23,"['B62052', 'AD7670', 'HA2348']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:06,2023-12-22,21:39,2023-12-22,actual,00:10,2023-12-23,00:37,2023-12-23,actual,Airbus A321
San Antonio,SAT,00:11,2023-12-23,['B61566'],['JetBlue Airways'],C,Landed - Delayed [+],19:18,2023-12-22,20:09,2023-12-22,actual,00:11,2023-12-23,01:32,2023-12-23,actual,Airbus A220-300 Passenger
New York,JFK,00:13,2023-12-23,"['AA4484', 'AY4198', 'BA5396', 'IB4295', 'QF3034']","['American Airlines', 'British Airways', 'Iberia']",B,Landed - On-time [+],23:00,2023-12-22,22:52,2023-12-22,actual,00:13,2023-12-23,23:57,2023-12-22,actual,Embraer 175
Minneapolis,MSP,00:17,2023-12-23,['B6836'],['JetBlue Airways'],C,Landed - Delayed [+],20:30,2023-12-22,20:56,2023-12-22,actual,00:17,2023-12-23,00:48,2023-12-23,actual,Airbus A220-300 Passenger
Fort Lauderdale,FLL,00:21,2023-12-23,"['B62180', 'AD7621', 'FI7986', 'HA2428', 'JL5863']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'JAL']",C,Landed - Delayed [+],21:10,2023-12-22,22:45,2023-12-22,actual,00:21,2023-12-23,01:57,2023-12-23,actual,Airbus A321
Chicago,MDW,00:25,2023-12-23,['WN2330'],['Southwest Airlines'],B,Landed - On-time [+],21:15,2023-12-22,21:31,2023-12-22,actual,00:25,2023-12-23,00:38,2023-12-23,actual,Boeing 737 Passenger
Salt Lake City,SLC,00:26,2023-12-23,"['DL702', 'KL5758', 'VS4254']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],17:50,2023-12-22,17:50,2023-12-22,actual,00:26,2023-12-23,00:08,2023-12-23,actual,Airbus A321neo
Miami,MIA,00:27,2023-12-23,"['AA1054', 'G36162']",['American Airlines'],B,Landed - On-time [+],21:07,2023-12-22,21:05,2023-12-22,actual,00:27,2023-12-23,00:18,2023-12-23,actual,Airbus A321
Nashville,BNA,00:32,2023-12-23,"['B6956', 'FI7810', 'HA2382']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:55,2023-12-22,21:25,2023-12-22,actual,00:32,2023-12-23,01:01,2023-12-23,actual,Airbus A220-300 Passenger
Charlotte,CLT,00:34,2023-12-23,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:28,2023-12-22,22:25,2023-12-22,actual,00:34,2023-12-23,00:27,2023-12-23,actual,Boeing 737-800 Passenger
Chicago,ORD,00:44,2023-12-23,"['UA1564', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:25,2023-12-22,21:23,2023-12-22,actual,00:44,2023-12-23,00:54,2023-12-23,actual,Airbus A320
Tampa,TPA,00:49,2023-12-23,"['B61192', 'HA2230']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],21:50,2023-12-22,21:47,2023-12-22,actual,00:49,2023-12-23,00:45,2023-12-23,actual,Embraer 190
Denver,DEN,00:55,2023-12-23,['WN782'],['Southwest Airlines'],B,Landed - Delayed [+],19:15,2023-12-22,19:35,2023-12-22,actual,00:55,2023-12-23,01:17,2023-12-23,actual,Boeing 737 Passenger
Miami,MIA,00:58,2023-12-23,"['B62018', 'FI7964', 'QR3899', 'TP4510']","['JetBlue Airways', 'Icelandair', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],21:45,2023-12-22,21:32,2023-12-22,actual,00:58,2023-12-23,00:54,2023-12-23,actual,Embraer 190
New York,JFK,00:59,2023-12-23,"['B61618', 'AT9512', 'EI5014', 'EY8249', 'HA2174', 'JU8515', 'LO5703', 'QR3855', 'SQ1452']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - Delayed [+],23:47,2023-12-22,01:13,2023-12-23,actual,00:59,2023-12-23,02:11,2023-12-23,actual,Embraer 190
Atlanta,ATL,01:03,2023-12-23,"['DL865', 'AM4188', 'KE3682', 'KL6648', 'LA6261', 'VS4256', 'WS6383']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:30,2023-12-22,22:30,2023-12-22,actual,01:03,2023-12-23,00:53,2023-12-23,actual,Airbus A321
Tampa,TPA,01:36,2023-12-23,['NK3583'],['Spirit Airlines'],B,Landed - On-time [+],22:31,2023-12-22,22:28,2023-12-22,actual,01:36,2023-12-23,01:20,2023-12-23,actual,Airbus A320neo
Orlando,MCO,01:38,2023-12-23,"['B61952', 'AD7669', 'HA2442']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],22:39,2023-12-22,23:55,2023-12-22,actual,01:38,2023-12-23,02:43,2023-12-23,actual,Airbus A321
Charlotte,CLT,02:25,2023-12-23,['AA2477'],['American Airlines'],B,Landed - On-time [+],00:19,2023-12-23,00:18,2023-12-23,actual,02:25,2023-12-23,02:25,2023-12-23,actual,Boeing 737-800 Passenger
Louisville,SDF,05:02,2023-12-23,['5X1016'],['UPS'],,Landed - On-time [+],03:17,2023-12-23,03:16,2023-12-23,actual,05:02,2023-12-23,04:56,2023-12-23,actual,Boeing 767-300 Passenger
Phoenix,PHX,05:05,2023-12-23,['B61302'],['JetBlue Airways'],C,Landed - Delayed [+],22:30,2023-12-22,22:47,2023-12-22,actual,05:05,2023-12-23,05:32,2023-12-23,actual,Airbus A320
San Diego,SAN,05:06,2023-12-23,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL']",C,Landed - On-time [+],20:45,2023-12-22,20:41,2023-12-22,actual,05:06,2023-12-23,04:55,2023-12-23,actual,Airbus A321
Phoenix,PHX,05:23,2023-12-23,['AA2701'],['American Airlines'],B,Landed - Delayed [+],22:40,2023-12-22,22:40,2023-12-22,actual,05:23,2023-12-23,05:42,2023-12-23,actual,Boeing 737MAX 8 Passenger
Louisville,SDF,05:39,2023-12-23,['5X1014'],['UPS'],,Landed - Delayed [+],03:54,2023-12-23,04:34,2023-12-23,actual,05:39,2023-12-23,06:13,2023-12-23,actual,Boeing 767-300 Passenger
Denver,DEN,05:41,2023-12-23,['UA1532'],['United Airlines'],B,Landed - On-time [+],23:50,2023-12-22,23:51,2023-12-22,actual,05:41,2023-12-23,05:26,2023-12-23,actual,Boeing 737MAX 8 Passenger
Seattle,SEA,05:45,2023-12-23,['AS536'],['Alaska Airlines'],B,Landed - On-time [+],21:20,2023-12-22,21:16,2023-12-22,actual,05:45,2023-12-23,05:38,2023-12-23,actual,Boeing 737MAX 9 Passenger
Honolulu,HNL,06:00,2023-12-23,"['HA90', 'B65816']","['Hawaiian Airlines', 'JetBlue Airways']",E,Landed - Delayed [+],15:15,2023-12-22,16:03,2023-12-22,actual,06:00,2023-12-23,06:21,2023-12-23,actual,Airbus A330-200
San Diego,SAN,06:02,2023-12-23,['DL890'],['Delta Air Lines'],A,Landed - On-time [+],21:25,2023-12-22,21:21,2023-12-22,actual,06:02,2023-12-23,05:48,2023-12-23,actual,Airbus A321neo
Salt Lake City,SLC,06:15,2023-12-23,"['DL999', 'AM4283', 'KE3999', 'LA8627', 'VS4266']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],23:24,2023-12-22,23:18,2023-12-22,actual,06:15,2023-12-23,05:35,2023-12-23,actual,Airbus A321neo
Seattle,SEA,06:16,2023-12-23,"['DL833', 'KE3143', 'LA6148', 'MU8687', 'VS3541']","['Delta Air Lines', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],21:53,2023-12-22,21:51,2023-12-22,actual,06:16,2023-12-23,06:18,2023-12-23,actual,Airbus A321neo
Salt Lake City,SLC,06:21,2023-12-23,"['B6648', 'TP4434']","['JetBlue Airways', 'TAP Air Portugal']",C,Landed - On-time [+],23:59,2023-12-22,23:52,2023-12-22,actual,06:21,2023-12-23,06:09,2023-12-23,actual,Airbus A320
Los Angeles,LAX,06:25,2023-12-23,"['AA2453', 'CZ1641', 'JL7525', 'QF3013', 'TN1140']","['American Airlines', 'JAL']",B,Landed - Delayed [+],22:00,2023-12-22,22:26,2023-12-22,actual,06:25,2023-12-23,06:51,2023-12-23,actual,Airbus A321
Las Vegas,LAS,06:30,2023-12-23,"['B6778', 'EI5165', 'HA2178', 'TP4452']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],22:35,2023-12-22,22:52,2023-12-22,actual,06:30,2023-12-23,06:44,2023-12-23,actual,Airbus A321
Sao Paulo,GRU,06:32,2023-12-23,['JJ8164'],['LATAM Airlines Brasil'],,Landed - On-time [+],23:08,2023-12-22,22:52,2023-12-22,actual,06:32,2023-12-23,06:41,2023-12-23,actual,Boeing 787-9
Las Vegas,LAS,06:34,2023-12-23,['DL408'],['Delta Air Lines'],A,Landed - On-time [+],22:30,2023-12-22,22:23,2023-12-22,actual,06:34,2023-12-23,06:16,2023-12-23,actual,Airbus A321neo
Provincetown,PVC,06:35,2023-12-23,"['9K2041', 'B65396']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:05,2023-12-23,06:03,2023-12-23,actual,06:35,2023-12-23,06:47,2023-12-23,actual,Cessna (Light aircraft)
Sao Paulo,GRU,06:40,2023-12-23,"['LA8164', 'DL6054', 'JL5561']","['LATAM Airlines', 'Delta Air Lines', 'JAL']",E,Landed - On-time [+],22:50,2023-12-22,23:16,2023-12-22,actual,06:40,2023-12-23,06:40,2023-12-23,actual,Boeing 787-9
Memphis,MEM,06:43,2023-12-23,['FX1406'],['FedEx'],,Landed - Delayed [+],03:18,2023-12-23,03:59,2023-12-23,actual,06:43,2023-12-23,07:16,2023-12-23,actual,Boeing 767-300 Passenger
Phoenix,PHX,06:45,2023-12-23,['DL769'],['Delta Air Lines'],A,Landed - On-time [+],23:48,2023-12-22,23:44,2023-12-22,actual,06:45,2023-12-23,06:26,2023-12-23,actual,Boeing 737-900 Passenger
Las Vegas,LAS,06:50,2023-12-23,['NK3737'],['Spirit Airlines'],B,Landed - On-time [+],22:43,2023-12-22,22:41,2023-12-22,actual,06:50,2023-12-23,06:46,2023-12-23,actual,Airbus A320neo
San Francisco,SFO,07:03,2023-12-23,"['B634', 'FI7830', 'HA2358', 'JL5892', 'SQ1544', 'TP4394']","['JetBlue Airways', 'Icelandair', 'Hawaiian Airlines', 'JAL', 'TAP Air Portugal']",C,Landed - Delayed [+],22:25,2023-12-22,23:29,2023-12-22,actual,07:03,2023-12-23,08:03,2023-12-23,actual,Airbus A321neo
New York,JFK,07:11,2023-12-23,"['B6318', 'HA2000', 'QR3815', 'TP4304']","['JetBlue Airways', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-12-23,05:53,2023-12-23,actual,07:11,2023-12-23,06:56,2023-12-23,actual,Embraer 190
Santiago,STI,07:13,2023-12-23,['B61924'],['JetBlue Airways'],E,Landed - On-time [+],04:05,2023-12-23,04:15,2023-12-23,actual,07:13,2023-12-23,07:08,2023-12-23,actual,Airbus A321
Los Angeles,LAX,07:15,2023-12-23,"['UA2106', 'CA7254', 'NZ9441', 'OZ6282', 'VA8301']",['United Airlines'],B,Landed - On-time [+],22:45,2023-12-22,22:42,2023-12-22,actual,07:15,2023-12-23,07:15,2023-12-23,actual,Boeing 757-200 Passenger
Provincetown,PVC,07:15,2023-12-23,"['9K2001', 'B65175']","['Cape Air', 'JetBlue Airways']",C,En Route [+],06:45,2023-12-23,06:45,2023-12-23,scheduled,07:15,2023-12-23,07:15,2023-12-23,scheduled,Cessna (Light aircraft)
New York,LGA,07:20,2023-12-23,"['DL795', 'LA8999']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - On-time [+],06:00,2023-12-23,06:00,2023-12-23,actual,07:20,2023-12-23,07:16,2023-12-23,actual,Airbus A220-100 Passenger
Philadelphia,PHL,07:20,2023-12-23,"['B6860', 'EI5203', 'FI7854', 'HA2208', 'TP4352']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],06:00,2023-12-23,05:53,2023-12-23,actual,07:20,2023-12-23,07:11,2023-12-23,actual,Embraer 190
Santo Domingo,SDQ,07:20,2023-12-23,['B61830'],['JetBlue Airways'],E,Landed - Delayed [+],04:05,2023-12-23,04:56,2023-12-23,actual,07:20,2023-12-23,08:03,2023-12-23,actual,Airbus A320
Bar Harbor,BHB,07:25,2023-12-23,"['9K1830', 'B65156']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],06:00,2023-12-23,06:00,2023-12-23,actual,07:25,2023-12-23,07:25,2023-12-23,actual,Cessna (Light aircraft)
Los Angeles,LAX,07:25,2023-12-23,"['DL803', 'AZ3500', 'CZ1239', 'KE7395', 'LA6266', 'VS2204']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],22:50,2023-12-22,23:06,2023-12-22,actual,07:25,2023-12-23,07:43,2023-12-23,actual,Boeing 757-200 Passenger
New York,JFK,07:37,2023-12-23,"['DL5754', 'KE3954', 'KL6696', 'VS4657']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],06:15,2023-12-23,06:10,2023-12-23,actual,07:37,2023-12-23,07:25,2023-12-23,actual,Embraer 175
Raleigh/Durham,RDU,07:38,2023-12-23,"['B62484', 'EI5233', 'FI7818', 'HA2216', 'JL5497', 'TP4362']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'JAL', 'TAP Air Portugal']",C,Landed - On-time [+],05:45,2023-12-23,05:38,2023-12-23,actual,07:38,2023-12-23,07:43,2023-12-23,actual,Embraer 190
Phoenix,PHX,07:39,2023-12-23,['AA1811'],['American Airlines'],B,Landed - On-time [+],00:55,2023-12-23,00:58,2023-12-23,actual,07:39,2023-12-23,07:45,2023-12-23,actual,Airbus A321neo
