Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Dallas,DFW,00:15,2024-01-12,['DL315'],['Delta Air Lines'],A,Landed - On-time [+],19:41,2024-01-11,20:04,2024-01-11,actual,00:15,2024-01-12,00:11,2024-01-12,actual,Airbus A220-100 Passenger
Miami,MIA,00:20,2024-01-12,"['AA1054', 'G36162']",['American Airlines'],B,Landed - On-time [+],21:00,2024-01-11,21:03,2024-01-11,actual,00:20,2024-01-12,00:22,2024-01-12,actual,Boeing 737-800 Passenger
Austin,AUS,00:34,2024-01-12,"['B61238', 'HA2006', 'JL5853']","['JetBlue Airways', 'Hawaiian Airlines', 'JAL']",C,Landed - On-time [+],19:44,2024-01-11,19:54,2024-01-11,actual,00:34,2024-01-12,00:16,2024-01-12,actual,Airbus A220-300 Passenger
Fort Lauderdale,FLL,00:35,2024-01-12,"['B6170', 'AD7411', 'HA2426', 'JL5863']","['JetBlue Airways', 'Hawaiian Airlines', 'JAL']",C,Landed - Delayed [+],21:26,2024-01-11,22:04,2024-01-11,actual,00:35,2024-01-12,00:55,2024-01-12,actual,Airbus A321
Charlotte,CLT,00:52,2024-01-12,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:45,2024-01-11,22:43,2024-01-11,actual,00:52,2024-01-12,00:41,2024-01-12,actual,Boeing 737-800 Passenger
Atlanta,ATL,00:58,2024-01-12,"['DL865', 'AM4188', 'KL6648', 'LA6261', 'VS4256', 'WS6383']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],22:25,2024-01-11,22:33,2024-01-11,actual,00:58,2024-01-12,00:33,2024-01-12,actual,Airbus A321
Fort Myers,RSW,01:30,2024-01-12,['NK1143'],['Spirit Airlines'],B,Landed - On-time [+],22:27,2024-01-11,22:23,2024-01-11,actual,01:30,2024-01-12,01:09,2024-01-12,actual,Airbus A320
San Francisco,SFO,03:02,2024-01-12,['1I659'],['NetJets Aviation'],,Landed - Delayed [+],18:30,2024-01-11,19:32,2024-01-11,actual,03:02,2024-01-12,03:39,2024-01-12,actual,CESSNA 680A Citation Latitude
Philadelphia,PHL,04:16,2024-01-12,['5X1018'],['UPS'],,Landed - On-time [+],03:25,2024-01-12,03:20,2024-01-12,actual,04:16,2024-01-12,04:07,2024-01-12,actual,Boeing 767-300 Passenger
Louisville,SDF,04:20,2024-01-12,['5X1016'],['UPS'],,Landed - On-time [+],02:35,2024-01-12,02:40,2024-01-12,actual,04:20,2024-01-12,04:12,2024-01-12,actual,Boeing 767-300 Passenger
Newark,EWR,04:54,2024-01-12,['FX1989'],['FedEx'],,Landed - On-time [+],04:08,2024-01-12,04:06,2024-01-12,actual,04:54,2024-01-12,04:42,2024-01-12,actual,Boeing 757-200 Passenger
Phoenix,PHX,05:00,2024-01-12,['B61302'],['JetBlue Airways'],C,Landed - On-time [+],22:25,2024-01-11,22:20,2024-01-11,actual,05:00,2024-01-12,04:32,2024-01-12,actual,Airbus A320
Salt Lake City,SLC,05:02,2024-01-12,['B6648'],['JetBlue Airways'],C,Landed - Delayed [+],22:40,2024-01-11,22:40,2024-01-11,actual,05:02,2024-01-12,05:21,2024-01-12,actual,Airbus A320
Louisville,SDF,05:39,2024-01-12,['5X1014'],['UPS'],,Landed - On-time [+],03:54,2024-01-12,04:16,2024-01-12,actual,05:39,2024-01-12,05:48,2024-01-12,actual,Boeing 767-300 Passenger
