Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Austin,AUS,00:09,2024-01-27,['B61238'],['JetBlue Airways'],C,Landed - On-time [+],19:15,2024-01-26,19:22,2024-01-26,actual,00:09,2024-01-27,23:46,2024-01-26,actual,Airbus A220-300 Passenger
Dallas,DFW,00:15,2024-01-27,['DL315'],['Delta Air Lines'],A,Landed - On-time [+],19:41,2024-01-26,19:35,2024-01-26,actual,00:15,2024-01-27,00:02,2024-01-27,actual,Airbus A220-100 Passenger
Miami,MIA,00:20,2024-01-27,['AA1054'],['American Airlines'],B,Landed - On-time [+],21:00,2024-01-26,20:54,2024-01-26,actual,00:20,2024-01-27,23:52,2024-01-26,actual,Boeing 737-800 Passenger
Toronto,YYZ,00:21,2024-01-27,['DL8928'],['Delta Air Lines'],,Landed - Delayed [+],23:15,2024-01-26,00:01,2024-01-27,actual,00:21,2024-01-27,01:00,2024-01-27,actual,Boeing 757-200 Passenger
Fort Lauderdale,FLL,00:35,2024-01-27,['B6170'],['JetBlue Airways'],C,Landed - On-time [+],21:26,2024-01-26,21:15,2024-01-26,actual,00:35,2024-01-27,00:14,2024-01-27,actual,Airbus A321
Charlotte,CLT,00:52,2024-01-27,['AA1937'],['American Airlines'],B,Landed - On-time [+],22:45,2024-01-26,22:39,2024-01-26,actual,00:52,2024-01-27,00:26,2024-01-27,actual,Boeing 737-800 Passenger
Atlanta,ATL,00:58,2024-01-27,['DL865'],['Delta Air Lines'],A,Landed - On-time [+],22:25,2024-01-26,22:24,2024-01-26,actual,00:58,2024-01-27,00:43,2024-01-27,actual,Airbus A321
Tampa,TPA,01:12,2024-01-27,['NK3583'],['Spirit Airlines'],B,Landed - On-time [+],22:17,2024-01-26,22:18,2024-01-26,actual,01:12,2024-01-27,00:56,2024-01-27,actual,Airbus A320neo
Los Angeles,LAX,05:00,2024-01-27,['B6988'],['JetBlue Airways'],C,Landed - On-time [+],20:30,2024-01-26,20:22,2024-01-26,actual,05:00,2024-01-27,04:39,2024-01-27,actual,Airbus A321
Phoenix,PHX,05:00,2024-01-27,['B61302'],['JetBlue Airways'],C,Landed - On-time [+],22:25,2024-01-26,22:12,2024-01-26,actual,05:00,2024-01-27,04:46,2024-01-27,actual,Airbus A320
Salt Lake City,SLC,05:02,2024-01-27,['B6648'],['JetBlue Airways'],C,Landed - Delayed [+],22:40,2024-01-26,23:22,2024-01-26,actual,05:02,2024-01-27,05:37,2024-01-27,actual,Airbus A320
Phoenix,PHX,05:48,2024-01-27,['AA2701'],['American Airlines'],B,Landed - On-time [+],23:01,2024-01-26,22:53,2024-01-26,actual,05:48,2024-01-27,05:36,2024-01-27,actual,Airbus A321neo
Las Vegas,LAS,05:51,2024-01-27,['DL484'],['Delta Air Lines'],A,Landed - On-time [+],21:45,2024-01-26,21:42,2024-01-26,actual,05:51,2024-01-27,05:37,2024-01-27,actual,Airbus A321neo
Honolulu,HNL,06:00,2024-01-27,['HA90'],['Hawaiian Airlines'],E,Landed - On-time [+],15:15,2024-01-26,15:15,2024-01-26,actual,06:00,2024-01-27,05:59,2024-01-27,actual,Airbus A330-200
Phoenix,PHX,06:05,2024-01-27,['DL979'],['Delta Air Lines'],A,Landed - On-time [+],23:20,2024-01-26,23:19,2024-01-26,actual,06:05,2024-01-27,06:13,2024-01-27,actual,Airbus A321neo
Louisville,SDF,06:07,2024-01-27,['5X1014'],['UPS'],,Landed - On-time [+],04:20,2024-01-27,04:39,2024-01-27,actual,06:07,2024-01-27,06:15,2024-01-27,actual,Boeing 767-300 Passenger
Seattle,SEA,06:10,2024-01-27,['B6498'],['JetBlue Airways'],C,Landed - Delayed [+],21:58,2024-01-26,23:29,2024-01-26,actual,06:10,2024-01-27,07:35,2024-01-27,actual,Airbus A321neo
Los Angeles,LAX,06:20,2024-01-27,['DL568'],['Delta Air Lines'],A,Landed - On-time [+],21:45,2024-01-26,21:41,2024-01-26,actual,06:20,2024-01-27,06:02,2024-01-27,actual,Boeing 757-200 Passenger
Los Angeles,LAX,06:25,2024-01-27,['AA2453'],['American Airlines'],B,Landed - On-time [+],22:00,2024-01-26,21:57,2024-01-26,actual,06:25,2024-01-27,06:18,2024-01-27,actual,Airbus A321
Seattle,SEA,06:29,2024-01-27,['DL2733'],['Delta Air Lines'],A,Landed - On-time [+],22:00,2024-01-26,21:54,2024-01-26,actual,06:29,2024-01-27,06:04,2024-01-27,actual,Airbus A321neo
San Diego,SAN,06:39,2024-01-27,['DL486'],['Delta Air Lines'],A,Landed - On-time [+],22:10,2024-01-26,22:09,2024-01-26,actual,06:39,2024-01-27,06:28,2024-01-27,actual,Airbus A321neo
Memphis,MEM,06:40,2024-01-27,['FX1406'],['FedEx'],,Landed - Delayed [+],03:18,2024-01-27,04:02,2024-01-27,actual,06:40,2024-01-27,07:08,2024-01-27,actual,Boeing 767-300 Passenger
New York,JFK,06:42,2024-01-27,['B62718'],['JetBlue Airways'],C,Landed - On-time [+],05:30,2024-01-27,05:27,2024-01-27,actual,06:42,2024-01-27,06:19,2024-01-27,actual,Airbus A320
San Francisco,SFO,06:59,2024-01-27,['DL475'],['Delta Air Lines'],A,Landed - On-time [+],22:15,2024-01-26,22:19,2024-01-26,actual,06:59,2024-01-27,06:49,2024-01-27,actual,Airbus A321neo
Syracuse,SYR,07:00,2024-01-27,['B6374'],['JetBlue Airways'],C,Landed - Delayed [+],05:45,2024-01-27,06:16,2024-01-27,actual,07:00,2024-01-27,07:23,2024-01-27,actual,Embraer 190
Los Angeles,LAX,07:15,2024-01-27,['UA2106'],['United Airlines'],B,Landed - On-time [+],22:45,2024-01-26,22:42,2024-01-26,actual,07:15,2024-01-27,06:55,2024-01-27,actual,Boeing 757-200 Passenger
New York,JFK,07:16,2024-01-27,['DL5653'],['Delta Air Lines'],A,Landed - On-time [+],06:00,2024-01-27,06:00,2024-01-27,actual,07:16,2024-01-27,07:10,2024-01-27,actual,Embraer 175
Philadelphia,PHL,07:20,2024-01-27,['B6560'],['JetBlue Airways'],C,Landed - On-time [+],06:00,2024-01-27,05:48,2024-01-27,actual,07:20,2024-01-27,07:01,2024-01-27,actual,Embraer 190
Bar Harbor,BHB,07:25,2024-01-27,['9K1830'],['Cape Air'],C,Landed - Delayed [+],06:00,2024-01-27,06:25,2024-01-27,actual,07:25,2024-01-27,07:50,2024-01-27,actual,Cessna (Light aircraft)
New York,LGA,07:31,2024-01-27,['B62832'],['JetBlue Airways'],C,Landed - On-time [+],06:15,2024-01-27,06:07,2024-01-27,actual,07:31,2024-01-27,07:15,2024-01-27,actual,Embraer 190
