Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Departure Status,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Arrival Status,Equipment
Fort Myers,RSW,00:08,2023-06-10,"['B61766', 'HA2222']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:59,2023-06-09,20:54,2023-06-10,actual,00:08,2023-06-10,00:16,2023-06-11,actual,
San Francisco,SFO,00:09,2023-06-10,"['B61734', 'AA9249', 'HA2224']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],15:27,2023-06-09,15:25,2023-06-09,actual,00:09,2023-06-10,00:13,2023-06-10,actual,
Orlando,MCO,00:17,2023-06-10,"['B6976', 'AD7414', 'HA2198']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - Delayed [+],21:20,2023-06-09,09:32,2023-06-11,actual,00:17,2023-06-10,01:07,2023-06-10,actual,
Salt Lake City,SLC,00:18,2023-06-10,"['DL702', 'KL5238']","['Delta Air Lines', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],17:41,2023-06-09,17:35,2023-06-09,actual,00:18,2023-06-10,00:00,2023-06-10,actual,
Seattle,SEA,00:21,2023-06-10,"['DL770', 'KE3009', 'VS1732']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],15:55,2023-06-09,15:48,2023-06-09,actual,00:21,2023-06-10,00:08,2023-06-10,actual,
Minneapolis,MSP,00:26,2023-06-10,"['DL1246', 'AM3017', 'KE3993', 'KL5800', 'VS4242', 'WS7864']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],20:35,2023-06-09,20:29,2023-06-09,actual,00:26,2023-06-10,00:16,2023-06-10,actual,
Chicago,MDW,00:30,2023-06-10,['WN1905'],['Southwest Airlines'],B,Landed - On-time [+],21:15,2023-06-09,21:15,2023-06-09,actual,00:30,2023-06-10,00:28,2023-06-10,actual,
Miami,MIA,00:31,2023-06-10,"['AA1054', 'B64059', 'G36162']","['American Airlines', 'JetBlue Airways', 'Gol']",B,Landed - On-time [+],21:03,2023-06-09,21:05,2023-06-09,actual,00:31,2023-06-10,00:41,2023-06-10,actual,
San Diego,SAN,00:32,2023-06-10,['B6928'],['JetBlue Airways'],C,Landed - Delayed [+],15:57,2023-06-09,16:10,2023-06-09,actual,00:32,2023-06-10,01:00,2023-06-10,actual,
Charlotte,CLT,00:38,2023-06-10,"['AA1937', 'MH9476']","['American Airlines', 'Malaysia Airlines']",B,Landed - On-time [+],22:27,2023-06-09,22:27,2023-06-09,actual,00:38,2023-06-10,00:31,2023-06-10,actual,
Detroit,DTW,00:55,2023-06-10,"['DL1279', 'AM3384', 'CZ1051', 'MU4540', 'VS3112', 'WS7224']","['Delta Air Lines', 'Aeromexico', 'China Southern Airlines', 'China Eastern Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:59,2023-06-09,23:05,2023-06-09,actual,00:55,2023-06-10,00:52,2023-06-10,actual,
Chicago,ORD,01:00,2023-06-10,"['UA473', 'NH7478', 'NZ2091', 'SK8889']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],21:27,2023-06-09,21:23,2023-06-09,actual,01:00,2023-06-10,00:35,2023-06-10,actual,
San Francisco,SFO,01:04,2023-06-10,"['UA2262', 'NZ9016', 'VA8566']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - Delayed [+],16:15,2023-06-09,16:17,2023-06-09,actual,01:04,2023-06-10,01:36,2023-06-10,actual,
Atlanta,ATL,01:13,2023-06-10,"['DL865', 'AM4188', 'KE3682', 'KL5056', 'LA5059', 'VS2377', 'WS6383']","['Delta Air Lines', 'Aeromexico', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],22:31,2023-06-09,23:58,2023-06-09,actual,01:13,2023-06-10,02:25,2023-06-10,actual,
Phoenix,PHX,05:00,2023-06-10,['AA2701'],['American Airlines'],B,Landed - On-time [+],20:59,2023-06-09,21:06,2023-06-09,actual,05:00,2023-06-10,05:06,2023-06-10,actual,
San Diego,SAN,05:01,2023-06-10,"['B62120', 'FI7894', 'JL5887']","['JetBlue Airways', 'Icelandair', 'JAL Japan Airlines']",C,Landed - Delayed [+],20:29,2023-06-09,20:26,2023-06-10,actual,05:01,2023-06-10,04:51,2023-06-11,actual,
San Francisco,SFO,05:07,2023-06-10,"['UA1871', 'NZ9012', 'VA8308']","['United Airlines', 'Air New Zealand', 'Virgin Australia']",B,Landed - Delayed [+],20:25,2023-06-09,20:26,2023-06-09,actual,05:07,2023-06-10,05:22,2023-06-10,actual,
Sacramento,SMF,05:38,2023-06-10,['B6916'],['JetBlue Airways'],C,Landed - Delayed [+],21:16,2023-06-09,22:00,2023-06-10,actual,05:38,2023-06-10,06:19,2023-06-11,actual,
Denver,DEN,05:40,2023-06-10,['B6294'],['JetBlue Airways'],C,Landed - Delayed [+],23:53,2023-06-09,02:20,2023-06-11,actual,05:40,2023-06-10,07:53,2023-06-11,actual,
