diameter_um,density,point_group,point_type
96.99905111148414,0.037081688130450575,43,Lower_CI_speaking
110.04945641178743,0.01867856384235583,44,Median_speaking
107.21257988735798,0.03088459372873335,44,Upper_CI_speaking
109.09558699131227,0.008354222206646741,44,Lower_CI_speaking
121.63712945550849,0.0070864736840344405,45,Median_speaking
120.58282221978858,0.014459685104043073,45,Upper_CI_speaking
119.01847100978958,0.00010372501847300987,45,Lower_CI_speaking
133.27960750279527,0.023691162229064717,46,Median_speaking
130.41030459017608,0.03742229148791133,46,Upper_CI_speaking
130.41030459017608,0.010215635465105462,46,Lower_CI_speaking
142.27188728981082,0.03574999424087809,47,Median_speaking
142.27188728981082,0.05014164110097465,47,Upper_CI_speaking
144.14187601628635,0.018173176331657114,47,Lower_CI_speaking
219.8644478335263,0.006586628014755624,48,Median_speaking
217.0120911821187,0.013196234762529773,48,Upper_CI_speaking
221.7868168240773,0.00010758879457226152,48,Lower_CI_speaking
319.6876785270299,0.009495073818532448,49,Median_speaking
315.54029005561046,0.018508558711608933,49,Upper_CI_speaking
314.1698185813199,0.00010957432452702986,49,Lower_CI_speaking
